ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0009617	response to bacterium	30/458	303/12013	1.6419567731365e-06	0.00201050195238427	0.00189177630062171	AQP1/ARG2/BMP6/CD14/CX3CR1/CYBA/CD55/VEGFD/GCH1/GPX1/NR4A1/IRF8/IL10RA/LGALS9/LYN/OAS3/OPRK1/PLCG2/SLC11A1/TLR1/TLR3/TNFAIP3/LRAT/TRIB1/IRAK3/USP18/STAB1/ADAMTS9/GSDMD/HAVCR2	30
GO:0035082	axoneme assembly	13/458	69/12013	1.66641808592642e-06	0.00201050195238427	0.00189177630062171	DNAH8/ZMYND10/CFAP46/TTC12/CLXN/CFAP43/DRC7/CFAP74/CCDC65/DNAI3/DNAH2/SPAG17/RSPH4A	13
GO:0050777	negative regulation of immune response	16/458	105/12013	2.10891260808499e-06	0.00201050195238427	0.00189177630062171	A2M/ARG2/SERPING1/CD55/GPX1/KLRD1/LGALS9/LYN/OAS3/PTPRC/TNFAIP3/PARP3/IRAK3/USP18/RHBDF2/HAVCR2	16
GO:0032640	tumor necrosis factor production	15/458	96/12013	3.182464432896e-06	0.00201050195238427	0.00189177630062171	ARG2/CD14/CX3CR1/CYBA/CYBB/LGALS9/OAS3/PLCG2/PTPRC/TLR1/TLR3/TNFAIP3/IRAK3/IFIH1/HAVCR2	15
GO:0032680	regulation of tumor necrosis factor production	15/458	96/12013	3.182464432896e-06	0.00201050195238427	0.00189177630062171	ARG2/CD14/CX3CR1/CYBA/CYBB/LGALS9/OAS3/PLCG2/PTPRC/TLR1/TLR3/TNFAIP3/IRAK3/IFIH1/HAVCR2	15
GO:0006954	inflammatory response	36/458	417/12013	3.86750596780214e-06	0.00201050195238427	0.00189177630062171	A2M/BMP6/CD14/CNTF/CSF1R/CX3CR1/CYBA/CYBB/B4GALT1/GPX1/KLKB1/LGALS1/LGALS9/LYN/CIITA/PLCG2/PTPRC/SLC11A1/SMO/SPP1/TLR1/TLR3/TNFAIP3/AOC3/HYAL2/PTGES/USP18/STAB1/CYP26B1/RHBDF2/GSDMD/HAVCR2/MYLK3/IL17RE/NLRP14/PLA2G4B	36
GO:0001578	microtubule bundle formation	15/458	98/12013	4.14473018168142e-06	0.00201050195238427	0.00189177630062171	DNAH8/FES/ZMYND10/CFAP46/TTC12/CLXN/CFAP43/DRC7/CFAP74/CCDC65/DNAI3/DNAH2/SPAG17/TTLL6/RSPH4A	15
GO:0071706	tumor necrosis factor superfamily cytokine production	15/458	99/12013	4.71702752123524e-06	0.00201050195238427	0.00189177630062171	ARG2/CD14/CX3CR1/CYBA/CYBB/LGALS9/OAS3/PLCG2/PTPRC/TLR1/TLR3/TNFAIP3/IRAK3/IFIH1/HAVCR2	15
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	15/458	99/12013	4.71702752123524e-06	0.00201050195238427	0.00189177630062171	ARG2/CD14/CX3CR1/CYBA/CYBB/LGALS9/OAS3/PLCG2/PTPRC/TLR1/TLR3/TNFAIP3/IRAK3/IFIH1/HAVCR2	15
GO:0007600	sensory perception	29/458	323/12013	1.65377221696633e-05	0.00634387022428283	0.00596924729681845	AQP1/DDIT3/EPAS1/EYA4/FABP5/GPX1/HSF4/KCNE1/NPY1R/OPRK1/OPRL1/P2RX4/PDE6B/VIP/BEST1/WFS1/LRAT/DHRS3/PTGES/TAS2R3/MYO15A/TAS2R5/VN1R1/ZFHX2/CACNA2D4/OPN4/TMC1/RTP5/CYP4V2	29
GO:0032760	positive regulation of tumor necrosis factor production	11/458	62/12013	1.91982112643927e-05	0.00669493985547366	0.00629958530388541	CD14/CYBA/CYBB/LGALS9/OAS3/PLCG2/PTPRC/TLR1/TLR3/IFIH1/HAVCR2	11
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	11/458	64/12013	2.6221287409328e-05	0.00838207154184853	0.0078870872391742	CD14/CYBA/CYBB/LGALS9/OAS3/PLCG2/PTPRC/TLR1/TLR3/IFIH1/HAVCR2	11
GO:0001911	negative regulation of leukocyte mediated cytotoxicity	5/458	11/12013	3.00960174228283e-05	0.00845398347381754	0.00795475257442521	CX3CR1/KLRD1/LGALS9/PTPRC/HAVCR2	5
GO:0045087	innate immune response	34/458	422/12013	3.08539542840056e-05	0.00845398347381754	0.00795475257442521	A2M/ARG2/SERPING1/C1QB/C1QC/CD14/CD74/CSF1R/CX3CR1/CYBA/CYBB/CD55/FES/GCH1/CFH/IRF8/KLRD1/LGALS9/LYN/CIITA/MX1/OAS3/PLCG2/SLC11A1/TLR1/TLR3/TNFAIP3/TTC4/TRIM22/IRAK3/USP18/IFIH1/GSDMD/HAVCR2	34
GO:0050679	positive regulation of epithelial cell proliferation	16/458	132/12013	4.12232296263239e-05	0.0105421539231052	0.00991961083429226	CCND1/BMP6/CYBA/VEGFD/FLT4/B4GALT1/NR4A1/HSF4/ID1/NME2/SMO/TGM1/TNFAIP3/VIP/WNT7A/SEMA5A	16
GO:0031342	negative regulation of cell killing	5/458	12/12013	4.99797080732725e-05	0.0119826350105671	0.0112750275646876	CX3CR1/KLRD1/LGALS9/PTPRC/HAVCR2	5
GO:0002698	negative regulation of immune effector process	10/458	58/12013	5.92721311159086e-05	0.0133745820565074	0.0125847763217616	A2M/SERPING1/CX3CR1/CD55/KLRD1/LGALS9/PTPRC/PARP3/IRAK3/HAVCR2	10
