ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0002684	positive regulation of immune system process	494	0.578897710261577	1.615110593246	3.95909348662197e-07	0.00216087322499827	0.00202830610519886	1279	tags=16%, list=9%, signal=15%	DOCK8/LAPTM5/P2RY12/PLCG2/CD74/LYVE1/IRAK3/SLC11A1/THEMIS/C1QC/TLR3/A2M/CX3CR1/PTPRC/C1QB/CSF1R/THBS1/CD99/HCLS1/LYN/TNFRSF13C/HAVCR2/FES/TRIB1/P2RX4/GPS2/DAPK2/TLR6/EDN1/CNR1/LGALS9/FYB1/MMP14/ITGB2/C3/MEF2C/LGALS3/LGALS1/PRKCB/PTPN6/FZD5/MSTN/RUNX1/C5AR1/THEMIS2/LCP2/NOS2/ITGAM/PTPN22/ARID5A/IL27RA/PPP3CA/KLHL25/KLF10/NEDD9/SLC39A10/EGR3/TNFRSF14/NR4A3/IL6R/SHLD1/YES1/PLPP6/SLC22A13/NCKAP1L/NFATC2/STX4/SMARCA2/SOX4/CD24/PAK3/ZBTB46/NMI/ID2/CD4/PRKCQ/SLC7A5/IL13RA2/PNP/TGFBR2/CD8A
GO:0042116	macrophage activation	62	0.823180464966383	1.86708953562424	3.32482475898299e-06	0.00453672338363229	0.00425840055315006	524	tags=24%, list=4%, signal=23%	PLCG2/CD74/SLC11A1/TLR3/CX3CR1/PTPRC/THBS1/HAVCR2/TLR1/TMEM106A/TLR6/JUN/ITGB2/C5AR1/ITGAM
GO:0050900	leukocyte migration	198	0.669032631768627	1.74116540414295	2.19870701908114e-06	0.00453672338363229	0.00425840055315006	1034	tags=21%, list=7%, signal=19%	DOCK8/B4GALT1/P2RY12/CD74/LYVE1/CX3CR1/CSF1R/THBS1/CD99/LYN/CSF3R/P2RX4/DAPK2/EDN1/SELPLG/PDGFB/LGALS9/MMP14/ITGB2/LGALS3/MSTN/C5AR1/IL17RA/FLT1/APOD/IL16/IL27RA/RIN3/CD200R1/CXADR/NEDD9/DDT/RET/TNFRSF14/SCG2/IL6R/ST3GAL4/YES1/PADI2/NCKAP1L/DUSP1
GO:0001816	cytokine production	423	0.576325678568852	1.5819381678941	3.29296676760033e-06	0.00453672338363229	0.00425840055315006	1706	tags=22%, list=12%, signal=20%	LAPTM5/PLCG2/HPSE/CD74/CYBB/IRAK3/SLC11A1/TLR3/FLT4/CD14/CX3CR1/PTPRC/ARG2/CSF1R/THBS1/CYBA/TNFAIP3/LYN/HAVCR2/HYAL2/TNFRSF1B/IRF8/TLR1/ACKR1/TMEM106A/DDIT3/TLR6/LGALS9/TGFB3/C1QTNF3/C3/PTPN6/DRD2/FZD5/HGF/RUNX1/C5AR1/IL17RA/NOS2/PTPN22/ARID5A/HEG1/APOD/IL16/IL27RA/CHI3L1/CD200R1/NRROS/IRF1/TLR5/DDT/LY96/JPH4/TNFRSF14/NR4A3/IL6R/CARD8/EIF2AK3/NCKAP1L/NFATC2/SRGN/CD24/SNAI2/NMI/NMB/CD4/F3/ITGAV/PRKCQ/NAIP/SLC7A5/SERPINB1/PNP/DLL1/REL/ERBIN/TRIB2/MALT1/ARRB1/IL1RL2/IL12RB1/SMAD7/AKAP12/MDK/IL4R/HMGB1/MC1R/AFAP1L2/GPRC5B/CDH3/PPM1B/SELENOK/TLR4/EPHB2
GO:0002274	myeloid leukocyte activation	125	0.727461657359134	1.78956161890683	4.96568308802992e-06	0.0046397332510899	0.00435509088215358	1299	tags=25%, list=9%, signal=23%	PLCG2/CD74/CPLX2/SLC11A1/TLR3/CX3CR1/PTPRC/THBS1/LYN/HAVCR2/HYAL2/FES/TLR1/TMEM106A/TLR6/CNR1/LGALS9/JUN/ITGB2/PTPN6/C5AR1/LCP2/ITGAM/LTBR/NR4A3/PLPP6/STX4/NMI/IL13RA2/TGFBR2/LDLR
GO:0002366	leukocyte activation involved in immune response	157	0.691890005238342	1.76303644842479	6.68719670366793e-06	0.0046397332510899	0.00435509088215358	1590	tags=24%, list=11%, signal=21%	PLCG2/CD74/CPLX2/LCP1/SLC11A1/CX3CR1/PTPRC/FGL2/LYN/HAVCR2/FES/IRF8/LGALS9/ITGB2/LGALS3/LGALS1/PTPN6/APBB1IP/ITGAM/IL27RA/PARP3/NR4A3/ST3GAL1/IL6R/SHLD1/NCKAP1L/STX4/NMI/IL13RA2/DLL1/MALT1/IL12RB1/SMAD7/ITM2A/MDK/IL4R/HMGB1
GO:0002263	cell activation involved in immune response	160	0.689103322656392	1.76154552170736	6.34897907231908e-06	0.0046397332510899	0.00435509088215358	1590	tags=23%, list=11%, signal=21%	PLCG2/CD74/CPLX2/LCP1/SLC11A1/CX3CR1/PTPRC/FGL2/LYN/HAVCR2/FES/IRF8/LGALS9/ITGB2/LGALS3/LGALS1/PTPN6/APBB1IP/ITGAM/IL27RA/PARP3/NR4A3/ST3GAL1/IL6R/SHLD1/NCKAP1L/STX4/NMI/IL13RA2/DLL1/MALT1/IL12RB1/SMAD7/ITM2A/MDK/IL4R/HMGB1
GO:0007018	microtubule-based movement	335	-0.56428888671961	-1.6017268294101	8.3533442142259e-06	0.0046397332510899	0.00435509088215358	1500	tags=17%, list=11%, signal=16%	DNAH7/KATNIP/BORCS5/CFAP58/IFT80/PIERCE1/DNAAF4/CFAP221/RPGR/NPHP3/DNAH5/CFAP52/CFAP100/HYDIN/ENO4/KIF24/DRC1/IFT20/ENKUR/SPEF1/GARIN2/TACR1/IFT172/APOB/DNAAF1/CFAP47/DYNLT1/DYNLT5/FUZ/DNAI1/PLTP/BLOC1S3/PEX14/CFAP91/DNAH9/ODAD3/GAS2L2/TTC12/RSPH4A/CFAP43/DNAH12/CFAP65/TCTE1/TEKT1/CCDC65/ROPN1L/CFAP46/CFAP53/CFAP61/DNAH2/ZMYND10/DNAI3/DYNLRB2/DNAH10/SPAG17/DRC7/CLXN
GO:0001817	regulation of cytokine production	414	0.575665978543542	1.57763310638196	7.40631535766305e-06	0.0046397332510899	0.00435509088215358	1706	tags=22%, list=12%, signal=20%	LAPTM5/PLCG2/HPSE/CD74/CYBB/IRAK3/SLC11A1/TLR3/FLT4/CD14/CX3CR1/PTPRC/ARG2/CSF1R/THBS1/CYBA/TNFAIP3/LYN/HAVCR2/HYAL2/TNFRSF1B/IRF8/TLR1/ACKR1/TMEM106A/DDIT3/TLR6/LGALS9/TGFB3/C1QTNF3/C3/PTPN6/DRD2/FZD5/HGF/RUNX1/C5AR1/IL17RA/NOS2/PTPN22/ARID5A/HEG1/APOD/IL16/IL27RA/CHI3L1/CD200R1/IRF1/TLR5/DDT/LY96/JPH4/TNFRSF14/NR4A3/IL6R/CARD8/EIF2AK3/NCKAP1L/SRGN/CD24/SNAI2/NMI/NMB/CD4/F3/ITGAV/PRKCQ/NAIP/SLC7A5/SERPINB1/PNP/DLL1/REL/ERBIN/TRIB2/MALT1/ARRB1/IL1RL2/IL12RB1/SMAD7/AKAP12/MDK/IL4R/HMGB1/MC1R/AFAP1L2/GPRC5B/CDH3/PPM1B/SELENOK/TLR4/EPHB2
GO:2000147	positive regulation of cell motility	375	0.573659121413049	1.56569033093658	8.50079379093056e-06	0.0046397332510899	0.00435509088215358	1706	tags=20%, list=12%, signal=18%	DOCK8/AQP1/P2RY12/PLCG2/CD74/LYVE1/FLT4/CX3CR1/PTPRC/CSF1R/THBS1/CD99/LYN/DDR2/P2RX4/DAPK2/WNT7A/WASHC1/EDN1/SEMA5A/PDGFB/LGALS9/JUN/MMP14/CCN1/TCAF2/LGALS3/HGF/MSTN/C5AR1/EPB41L4B/SEMA3G/FLT1/ITGAX/NRP1/PIK3R3/PPP3CA/NEDD9/ATOH8/ONECUT2/RET/TEK/TNFRSF14/NR4A3/IL6R/TRIP6/DAB2IP/NCKAP1L/STX4/ZNF304/SNAI2/PAK3/MCAM/F3/RELN/ITGAV/TGFBR2/NSMF/IL34/FERMT2/FBXO5/BMP2/AKAP12/PDPN/ITGA5/CDH13/FAM83H/HSPA5/MDK/LAMB1/HMGB1/PDGFRA/PECAM1/SELENOK/TLR4/EPHB2
