ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0019838	growth factor binding	15/459	95/12256	2.23809493765956e-06	0.00145923789935403	0.00135699229904411	A2M/ACVRL1/COL1A2/COL5A1/EGFR/ENG/ERBB2/FGFR4/ITGB4/PDGFB/THBS1/KL/RHBDF2/KAZALD1/WFIKKN1	15
GO:0004888	transmembrane signaling receptor activity	35/459	410/12256	4.61623493513777e-06	0.00150489258885491	0.00139944806454703	ACVRL1/APLNR/CD14/CD74/CHRNA4/CHRNA7/ACKR2/EGFR/ENG/ERBB2/FGFR4/ACKR1/GABRA6/ITGB2/KLRD1/ROR1/DDR2/NTSR1/TIE1/TLR3/OR6A2/TNFRSF14/LPAR2/TMEM63A/LYVE1/TAS2R4/CLEC4A/PLXNA3/GPRC5C/LTB4R2/ACKR3/OPN4/IFNLR1/TAS2R43/TAS2R20	35
GO:0030545	signaling receptor regulator activity	19/459	175/12256	3.02746095879505e-05	0.00569720744751544	0.00529801661247803	EGFR/HGF/NRG1/LGALS3/MIF/NMB/PDGFB/TG/TIMP1/VIP/WNT3/WNT7A/SEMA5A/KL/GMFG/TNFSF13B/SEMA6D/WFIKKN1/LYPD6	19
GO:0030020	extracellular matrix structural constituent conferring tensile strength	7/459	26/12256	3.49521929295426e-05	0.00569720744751544	0.00529801661247803	COL1A2/COL4A4/COL5A1/COL9A1/COL9A3/COL5A3/COL24A1	7
GO:0030546	signaling receptor activator activity	17/459	160/12256	0.000103084117916124	0.0134421689762626	0.0125003056673027	EGFR/HGF/NRG1/LGALS3/MIF/NMB/PDGFB/TG/TIMP1/VIP/WNT3/WNT7A/SEMA5A/KL/GMFG/TNFSF13B/SEMA6D	17
GO:0005201	extracellular matrix structural constituent	12/459	90/12256	0.000127206867641237	0.0138231462836811	0.0128545887300619	COL1A2/COL4A4/COL5A1/COL9A1/COL9A3/HSPG2/MFGE8/THBS1/COL5A3/FRAS1/COL24A1/HMCN2	12
GO:0048018	receptor ligand activity	16/459	154/12256	0.000212476430465741	0.0197906618090947	0.0184039735260552	HGF/NRG1/LGALS3/MIF/NMB/PDGFB/TG/TIMP1/VIP/WNT3/WNT7A/SEMA5A/KL/GMFG/TNFSF13B/SEMA6D	16
GO:0043394	proteoglycan binding	6/459	27/12256	0.000404128041941245	0.0298485052624627	0.0277570859399072	COL5A1/CFH/LPL/THBS1/SEMA5A/COL5A3	6
GO:0019955	cytokine binding	10/459	74/12256	0.000412019244420497	0.0298485052624627	0.0277570859399072	A2M/ACVRL1/CD74/ACKR2/ENG/ACKR1/THBS1/TNFRSF14/ACKR3/WFIKKN1	10
GO:0030246	carbohydrate binding	15/459	151/12256	0.000537822149246519	0.0350660041308731	0.0326090061016837	COL9A1/ENG/KLRD1/LGALS1/LGALS3/SLC2A5/MGAM/P3H3/CLEC4A/GALNT14/SIGLEC10/DCDC1/NOMO3/CLEC18B/SFTPA2	15
GO:0019956	chemokine binding	4/459	12/12256	0.000756228196656012	0.0448237076563381	0.0416830087343409	A2M/ACKR2/ACKR1/ACKR3	4
