Tissue	Cell_type	OR	PValue	FDR	Direction
Caudate	Astrocytes	1.5565764846009869	0.013304484829418437	0.04165696960609612	Up
Caudate	Cerebellum neurons	0.9816759420143872	1.0	1.0	Up
Caudate	Cholinergic and monoaminergic neurons	0.7966887901411083	0.3916983518200604	0.5328919437551984	Up
Caudate	Choroid epithelial cells	0.935733185353182	0.8334332493879831	0.8990297442987434	Up
Caudate	Dentate gyrus granule neurons	0.599639274752397	0.026226162906696993	0.07032345768890984	Up
Caudate	Dentate gyrus radial glia-like cells	1.4065999308592987	0.0612526481484793	0.11812627094548975	Up
Caudate	Di- and mesencephalon excitatory neurons	0.7803873913683901	0.30720208241548186	0.4336323889811498	Up
Caudate	Di- and mesencephalon inhibitory neurons	0.9300068014592222	0.8361703356623977	0.8990297442987434	Up
Caudate	Enteric glia	1.7758988948268681	0.0016136458165347735	0.008581661842480387	Up
Caudate	Enteric neurons	0.9066035595033552	0.7504753678321918	0.8524817285084121	Up
Caudate	Ependymal cells	2.3960311817581634	1.1280997008780751e-05	0.00011998878636612253	Up
Caudate	Glutamatergic neuroblasts	0.8951767543995299	0.6788736849124284	0.7951438098968227	Up
Caudate	Hindbrain neurons	0.8154115586690017	0.45837358645364346	0.6094285183531396	Up
Caudate	Microglia	0.8788389513108614	0.6633100352735941	0.7951438098968227	Up
Caudate	Non-glutamatergic neuroblasts	0.9654864169537348	0.9206449207295355	0.9448724186434707	Up
Caudate	Olfactory ensheathing cells	1.4803863777479114	0.03493285186568822	0.08390760778452079	Up
Caudate	Olfactory inhibitory neurons	0.7066358024691358	0.13301562235458103	0.23228101217143257	Up
Caudate	Oligodendrocyte precursor cells	1.1720290588140427	0.37521014985925394	0.517153549161694	Up
Caudate	Oligodendrocytes	1.0694420377750824	0.7145170266516068	0.8277078427548316	Up
Caudate	Peptidergic neurons	1.081061901504788	0.6679266927244032	0.7951438098968227	Up
Caudate	Pericytes	1.720575821254737	0.0040687539917269415	0.019041768681282087	Up
Caudate	Peripheral sensory neurofilament neurons	0.9620537002382463	1.0	1.0	Up
Caudate	Peripheral sensory non-peptidergic neurons	0.9093774625689519	0.7582911302309236	0.8530775215097891	Up
Caudate	Peripheral sensory peptidergic neurons	0.8669023846980577	0.6020507184405569	0.7592030690707192	Up
Caudate	Perivascular macrophages	0.9350495049504951	0.9111331684689798	0.9448724186434707	Up
Caudate	Satellite glia	1.4380797773654916	0.053477731516379745	0.10787749288649018	Up
Caudate	Schwann cells	0.9462402885682575	0.8452416399389895	0.8990297442987434	Up
Caudate	Spinal cord excitatory neurons	0.9317632850241546	0.8361229750094925	0.8990297442987434	Up
