Simulation,PValue,Rsq
69,0.008122588730477099,0.07694550663323521
43,0.00917581467864616,0.07464352712532143
21,0.009251178834785103,0.07448911924898186
25,0.014127522773321062,0.06650629049607393
49,0.028530001288715415,0.053331470016578626
3,0.04352636501641611,0.045500173388653406
1,0.04485690737827413,0.044945566593188845
23,0.0517099378991705,0.04233477588433164
39,0.052107589033966464,0.042194489887236834
75,0.0542644307467248,0.041452464870221264
66,0.05497191978037341,0.04121573137670139
50,0.05789360401895469,0.04027061431399985
81,0.0589641905265913,0.039936694334332744
11,0.06411606741038711,0.038413687446163726
19,0.06716829102719382,0.03757070331663112
54,0.0710937970338155,0.03654381286868574
47,0.09140978047690623,0.03203871376890181
83,0.09322661296437258,0.03168895373887925
0,0.09939314565214477,0.030554004924437814
45,0.09973874653360877,0.030492647631277025
64,0.10491627998264845,0.02959986547965541
88,0.1051001361917681,0.02956904003929539
26,0.10552567738126768,0.029497915925495374
97,0.10629062254254289,0.029370838637047748
65,0.10800701189624737,0.029089256720214295
63,0.11072790586320966,0.02865263955603506
98,0.12973915641270414,0.02589378773879061
42,0.13324158659675975,0.025433938151715966
58,0.14031060680286436,0.024545042179708442
28,0.1463866099222983,0.023819688785524467
61,0.15261882196510468,0.023109617083759477
16,0.16267327985191757,0.022029673859141827
13,0.1629741756114277,0.021998517467205533
95,0.1642007978227997,0.02187217232214983
29,0.1801727558158163,0.020318193516224645
35,0.19682227280128176,0.018857147499893284
8,0.20167014660007607,0.018458339942180074
37,0.20796224037175684,0.017957001845574253
68,0.2105702421272021,0.017754357187089932
44,0.21081937207182416,0.01773515300010809
40,0.23018471845073465,0.016318920759033427
91,0.2318252517218164,0.016205460811159617
48,0.23413850867855282,0.016047089215271485
92,0.2357135418937008,0.01594032237446741
94,0.25546869942529504,0.01466981849367143
96,0.25554636906332723,0.014665060225546124
34,0.26141429221909307,0.014310587037942203
72,0.26245855469514223,0.014248523445387512
84,0.2789169492969023,0.013308735588369203
17,0.27959904062808655,0.013271278189778232
59,0.29880448772605983,0.0122613313800659
53,0.30552274491134024,0.01192725814757344
5,0.3127685471433389,0.011577332450823402
90,0.31785042272371783,0.011338084845765319
99,0.3388206550843579,0.010401176388542037
52,0.339899534400813,0.01035505159675635
93,0.34196492574958004,0.010267292088169457
55,0.34368052678364513,0.010194930934678721
12,0.344498524519003,0.010160598820282018
15,0.35340469690097176,0.009793739416373678
71,0.36182413205941977,0.009458240214259936
6,0.38144590297992986,0.008716317447413755
51,0.3830672780462423,0.008657388484353089
9,0.38749777786861817,0.008498133881768963
20,0.39326473698713127,0.008294652722692884
74,0.4048814222132173,0.007897412229859754
89,0.43612583907566704,0.006906811520712772
31,0.4694066904969415,0.0059634307353478595
32,0.47257726812372836,0.00587903343650486
24,0.4784086429530021,0.005726161293806698
73,0.48215637609640105,0.005629496055128532
79,0.49963154488268,0.005194580108578034
80,0.5116471835381231,0.004910064527540718
18,0.5222642516658331,0.004668064641857211
56,0.5224667219123527,0.004663533134485391
33,0.5504125012664165,0.004066818789220821
87,0.5558415470554836,0.003957284351192819
4,0.5574071769376763,0.003926069172135886
82,0.5965518391578136,0.0031974254637366375
22,0.6272774348055983,0.0026908500478307115
10,0.6707127159930681,0.0020637696870053524
70,0.69531322633042,0.0017515034017294255
7,0.7193119722801183,0.0014749191425732842
60,0.7212562316765658,0.0014536860002647694
77,0.7407735408718643,0.0012500303426841524
67,0.7454217164946173,0.0012040363518631622
85,0.7533994123965558,0.0011273061847681149
76,0.7652424446424317,0.0010184829219219316
36,0.7690846094746394,0.000984467687683894
27,0.7739409190325288,0.0009423689619305094
30,0.7823815661334639,0.0008715563739235575
46,0.7915530303827601,0.0007979716642238637
2,0.7993897752460166,0.0007378362489505482
14,0.8266416749670564,0.0005480202091575709
86,0.8605169656566587,0.00035280229597757577
38,0.9150198682274644,0.00013012430041758042
57,0.9440686939161171,5.6248990057154004e-05
78,0.9469254861202467,5.0641561311010305e-05
41,0.9590847713350645,3.007801022945671e-05
62,0.9998542873858114,3.811527332462077e-10
