group	trait	type	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
DentateGyrus_Exon	ADHD	1	0.0004858115678511511	0.0006406436046649852	0.005987553467955384	1.3187080075072923	12.324847459766385	0.9793194931769124	-4.148593923907808e-08	6.05040004596496e-07	-0.06856726650123779
DentateGyrus_Exon	Drinks Per Week	1	0.0004858115678511511	-0.002534259762508935	0.003311339067476043	-5.216548823072514	6.81609761192556	0.3596779188718401	-5.884723486421429e-08	5.3083754661966117e-08	-1.108573333573513
DentateGyrus_Exon	Alzheimer Disease	1	0.0004858115678511511	0.02228251348947843	0.013046954262289984	45.86657659890392	26.85599752183643	0.0916541124881804	9.916671780351397e-08	6.45865908262144e-08	1.5354072189743786
DentateGyrus_Exon	Anorexia	1	0.0004858115678511511	-0.0074772978244388695	0.005260669907862884	-15.39135401306429	10.828622157212017	0.13127073385917837	-7.693131136713176e-07	4.4466513463688577e-07	-1.7300954218044098
DentateGyrus_Exon	Autism	1	0.0004858115678511511	-0.01045696600009526	0.005581372390523113	-21.5247365276802	11.48875975763756	0.027963313297886188	-7.320622876462407e-07	3.2912135539203736e-07	-2.22429288058271
DentateGyrus_Exon	Basophil count	2	0.0004858115678511511	-0.0037838156908690857	0.004716493573199914	-7.788648812142772	9.70848346419987	0.3715152658260248	-1.727503976462087e-07	1.4378648218080423e-07	-1.201436985077525
DentateGyrus_Exon	BMI	4	0.0004858115678511511	0.0036359435122522215	0.0020965551681451067	7.484267055094593	4.315572758834501	0.1349949110646393	1.5431874854108635e-07	1.5744954108537724e-07	0.9801155816478804
DentateGyrus_Exon	Bipolar Disorder	1	0.0004858115678511511	0.004197216486788393	0.007533693867882729	8.639597664077005	15.507440263734097	0.6211411277365497	3.069375629678732e-07	8.255268576126787e-07	0.37180808854056985
DentateGyrus_Exon	Alcohol Use Disorder	1	0.0004858115678511511	-0.006228503065869375	0.0046939310295915975	-12.820820824459537	9.662040470452078	0.14475996655860898	-2.555275781186549e-07	1.4807233324626273e-07	-1.7256942773615966
DentateGyrus_Exon	Eosinophil count	2	0.0004858115678511511	-0.0018879986637657747	0.004809916861776134	-3.8862777025191027	9.900787013062347	0.6207332079084608	-2.703710698352105e-07	3.024768956040258e-07	-0.8938569317676243
DentateGyrus_Exon	Granulocyte count	2	0.0004858115678511511	0.009304694054073068	0.006779160637804492	19.152886982971047	13.954300569231348	0.1982107509061096	4.1641939061611983e-07	4.0385900231385974e-07	1.0311009244075207
DentateGyrus_Exon	Height	4	0.0004858115678511511	0.00032640763371846303	0.0018516205969426043	0.67188114758616	3.8113966802658075	0.9314002402064934	-6.148469519044572e-07	3.6186348763000737e-07	-1.6991129885232203
DentateGyrus_Exon	Hemoglobin concentration	2	0.0004858115678511511	0.004738568172195441	0.00660025410756677	9.753922067263952	13.586037353456014	0.5187465506399496	1.1755268302205586e-07	3.633314742285384e-07	0.32354115005218154
DentateGyrus_Exon	High light scatter reticulocyte count	2	0.0004858115678511511	-0.0038634224805611846	0.004025618793236861	-7.952512324171144	8.286379040011413	0.28373369460500086	-4.301233194062107e-07	2.6631603749666125e-07	-1.6150860588394083
DentateGyrus_Exon	Lymphocyte count	2	0.0004858115678511511	0.0013720981698326932	0.006180073775594699	2.8243423183638425	12.721133428194172	0.8844891325902056	-8.265391334828013e-08	4.139177227001039e-07	-0.1996868189385682
DentateGyrus_Exon	mdd2019edinburgh	1	0.0004858115678511511	0.003697404724728505	0.004615401595266208	7.610779506718871	9.500394598838229	0.48673737539358874	6.835573968483058e-08	1.064770711804746e-07	0.6419761449765105
