ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
C0017661	IGA Glomerulonephritis	30/576	228/12288	2.88746080547881e-07	0.00197184698406148	0.00168718894012767	AGT/APOE/BACH1/CCND1/BGN/CNR1/EGFR/EPHX2/FOS/FOSB/CFH/HGF/NR4A1/HSPG2/ITGAX/MX1/PDGFB/SMN1/SPP1/TIMP1/TLR3/TNFRSF1B/TP53/LAPTM5/MYOM2/KL/SPRY2/PPP1R15A/CLEC14A/MIR374B	30
C0021368	Inflammation	27/576	208/12288	1.48508357202954e-06	0.00367567150622484	0.00314504744180069	A2M/AGT/SERPING1/CCK/CNR1/CNTF/EGFR/ACKR1/HGF/CD99/PCSK1/PDGFB/ABCB1/PLP1/SELPLG/SPP1/TACR1/THBS1/TIMP1/TLR3/TNFAIP3/TP53/APLN/NTN1/TLR6/TXNIP/DUSP10	27
C3714514	Infection	31/576	260/12288	1.61473341904737e-06	0.00367567150622484	0.00314504744180069	ADRB2/APOE/EGFR/ENG/FLNA/FOS/CFH/IFI16/IFIT1/CCN1/ITGB2/KPNA2/LPL/CIITA/MX1/PDGFB/PTHLH/SMN1/SPP1/TIMP1/TLR3/TNFRSF1B/TP53/VIM/TNFRSF14/TNFRSF10B/EIF2AK3/IKBKE/TLR6/TRIM22/LY96	31
C0007785	Cerebral Infarction	42/576	421/12288	2.94130994152199e-06	0.00476869766979113	0.004080283121519	ADORA2B/AGT/APOE/CCK/CNR1/DUSP2/EGFR/EMP1/EPHX2/FOS/FOSB/MSTN/HCLS1/HGF/NR4A1/HSPG2/ITPR3/JUNB/LPL/MDK/MFGE8/NR4A2/PCSK1/SERPINF2/SLC6A1/SPP1/TNFRSF1B/TP53/VIM/SCG2/APLN/SELENBP1/KL/NTN1/SEMA3A/TXNIP/RNF213/UBASH3B/OPN4/OLIG1/ZBTB7C/BDNF-AS	42
C0233612	Waxy flexibility	5/576	7/12288	4.31937638772342e-06	0.00476869766979113	0.004080283121519	AGT/CCK/CNR1/DRD2/PPP1R1B	5
C0022548	Keloid	16/576	91/12288	4.35801933481152e-06	0.00476869766979113	0.004080283121519	AGT/CCND1/BGN/SERPINH1/CCK/COL5A1/EGFR/FLNA/HAS1/HGF/SMN1/SPP1/TIMP1/TP53/VIM/SKOR1	16
C0234238	Ache	8/576	24/12288	8.37961224739984e-06	0.00476869766979113	0.004080283121519	CNR1/DRD2/HGF/HTR7/NTSR1/OPRK1/ABCB1/DISC1	8
C0234254	Radiating pain	8/576	24/12288	8.37961224739984e-06	0.00476869766979113	0.004080283121519	CNR1/DRD2/HGF/HTR7/NTSR1/OPRK1/ABCB1/DISC1	8
C0458257	Pain, Splitting	8/576	24/12288	8.37961224739984e-06	0.00476869766979113	0.004080283121519	CNR1/DRD2/HGF/HTR7/NTSR1/OPRK1/ABCB1/DISC1	8
C0458259	Pain, Crushing	8/576	24/12288	8.37961224739984e-06	0.00476869766979113	0.004080283121519	CNR1/DRD2/HGF/HTR7/NTSR1/OPRK1/ABCB1/DISC1	8
C0751407	Pain, Migratory	8/576	24/12288	8.37961224739984e-06	0.00476869766979113	0.004080283121519	CNR1/DRD2/HGF/HTR7/NTSR1/OPRK1/ABCB1/DISC1	8
C0751408	Suffering, Physical	8/576	24/12288	8.37961224739984e-06	0.00476869766979113	0.004080283121519	CNR1/DRD2/HGF/HTR7/NTSR1/OPRK1/ABCB1/DISC1	8
C0008479	Chondrosarcoma	27/576	230/12288	1.01291130913885e-05	0.00524214105450369	0.00448537968779431	CCND1/CASP7/CCK/COL1A2/CSPG4/EFNA5/EGFR/ENG/HGF/HSPG2/IFI16/IGFBP3/JUNB/NFATC2/ABCB1/PTHLH/S100A1/SOX4/SPP1/TIMP1/TP53/ADAMTS3/HS3ST1/TLR6/SATB2/DISC1/NAPRT	27
C0242339	Dyslipidemias	30/576	272/12288	1.15125155780306e-05	0.00524214105450369	0.00448537968779431	ADRB2/AGT/APOE/CCND1/BGN/CNR1/FLNA/HGF/HSPG2/INPPL1/LPL/PCSK1/ABCB1/PLCG2/PLTP/MSMO1/SPP1/THBS1/TP53/APLN/SELENBP1/KL/LIPG/TRIB1/TXNIP/KLF15/SULF2/UBASH3B/NRG4/ZBTB7C	30
C0149521	Pancreatitis, Chronic	23/576	180/12288	1.15144407405997e-05	0.00524214105450369	0.00448537968779431	A2M/APOE/CCND1/CCK/CEL/COL11A1/EGFR/HCLS1/NR4A1/LPL/NFATC1/NTSR1/PTHLH/SMN1/SPP1/TACR1/TIMP1/TNFRSF1B/TP53/TNFRSF10B/APLN/HHIP/CRISPLD2	23
