ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0045087	innate immune response	40/474	429/12056	3.33669361466757e-07	0.000805066744433078	0.000739215989989817	A2M/SERPING1/C1QB/C1QC/C3/CD14/CD74/CYBB/F12/IFI6/CFH/IRF8/IFIT3/IRF1/ITGAM/KLRD1/LGALS3/LYN/MIF/MX1/NMB/OAS1/OAS3/PLCG2/SLC11A1/TLR3/TNFRSF14/TRAF4/IFITM3/TRIM38/USP18/LY96/PTPN22/CLEC4A/NLRP2/GSDMD/HAVCR2/SIGLEC10/RSAD2/IFNLR1	40
GO:0006954	inflammatory response	39/474	417/12056	4.35642177723527e-07	0.000805066744433078	0.000739215989989817	A2M/APOD/C3/CD14/ACKR2/CYBB/F12/ACKR1/B4GALT1/HGF/HSPG2/ITGAM/ITGB2/KLKB1/LGALS1/LPL/LYN/MIF/PLCG2/SLC11A1/THBS1/TIMP1/TLR3/AOC3/CD163/KL/PTGES/TCIRG1/USP18/LY96/NUPR1/NLRP2/LTB4R2/RHBDF2/GSDMD/HAVCR2/SIGLEC10/PIK3AP1/NEAT1	39
GO:0001816	cytokine production	38/474	429/12056	2.33349836285282e-06	0.00244779787892598	0.00224757927821183	APOD/B2M/C3/RUNX1/CD14/CD74/CHRNA7/CYBB/DDIT3/ACKR1/HGF/IRF8/IRF1/LPL/LYN/MIF/NFATC1/NMB/OAS1/OAS3/PLCG2/SLC11A1/SNAI2/THBS1/TLR3/TNFRSF14/TRIM38/BTN3A2/LY96/PTPN22/CLEC4A/LAPTM4B/NLRP2/GSDMD/HAVCR2/RSAD2/MIR125B1/CD24	38
GO:0001817	regulation of cytokine production	37/474	420/12056	3.61619124709067e-06	0.00244779787892598	0.00224757927821183	APOD/B2M/C3/RUNX1/CD14/CD74/CHRNA7/CYBB/DDIT3/ACKR1/HGF/IRF8/IRF1/LPL/LYN/MIF/NMB/OAS1/OAS3/PLCG2/SLC11A1/SNAI2/THBS1/TLR3/TNFRSF14/TRIM38/BTN3A2/LY96/PTPN22/CLEC4A/LAPTM4B/NLRP2/GSDMD/HAVCR2/RSAD2/MIR125B1/CD24	37
GO:0001819	positive regulation of cytokine production	27/474	262/12056	4.56870367919649e-06	0.00244779787892598	0.00224757927821183	B2M/C3/RUNX1/CD14/CD74/CYBB/DDIT3/HGF/IRF8/IRF1/LPL/MIF/NMB/OAS1/OAS3/PLCG2/SLC11A1/THBS1/TLR3/TNFRSF14/BTN3A2/LY96/PTPN22/NLRP2/GSDMD/HAVCR2/RSAD2	27
GO:0032640	tumor necrosis factor production	15/474	96/12056	4.63598083129921e-06	0.00244779787892598	0.00224757927821183	CD14/CHRNA7/CYBB/LPL/MIF/OAS1/OAS3/PLCG2/THBS1/TLR3/LY96/PTPN22/CLEC4A/HAVCR2/MIR125B1	15
GO:0032680	regulation of tumor necrosis factor production	15/474	96/12056	4.63598083129921e-06	0.00244779787892598	0.00224757927821183	CD14/CHRNA7/CYBB/LPL/MIF/OAS1/OAS3/PLCG2/THBS1/TLR3/LY96/PTPN22/CLEC4A/HAVCR2/MIR125B1	15
GO:0071706	tumor necrosis factor superfamily cytokine production	15/474	99/12056	6.84809853384963e-06	0.00281228579790092	0.00258225376293932	CD14/CHRNA7/CYBB/LPL/MIF/OAS1/OAS3/PLCG2/THBS1/TLR3/LY96/PTPN22/CLEC4A/HAVCR2/MIR125B1	15
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	15/474	99/12056	6.84809853384963e-06	0.00281228579790092	0.00258225376293932	CD14/CHRNA7/CYBB/LPL/MIF/OAS1/OAS3/PLCG2/THBS1/TLR3/LY96/PTPN22/CLEC4A/HAVCR2/MIR125B1	15
GO:0032602	chemokine production	10/474	47/12056	1.12161286799677e-05	0.00376861923646915	0.00346036352767616	APOD/CD74/ACKR1/LPL/MIF/OAS1/OAS3/SNAI2/TLR3/HAVCR2	10
