DEGs,PValue,Rsq
79,2.4262651240040046e-29,0.7641061942651323
72,2.8541014940210894e-29,0.7632368764942584
76,2.97029359065053e-29,0.7630227918015676
77,3.004971654183843e-29,0.7629604819144385
74,3.0353263955832427e-29,0.7629065144131338
73,3.123690936138239e-29,0.7627523633185919
78,3.141955226631245e-29,0.762721033532409
89,3.1821838405486626e-29,0.7626526503014864
80,3.2777867894057215e-29,0.7624934698290841
88,3.400322017281345e-29,0.7622959556881634
75,3.4784898992620205e-29,0.762173559876633
81,3.554349780493588e-29,0.7620573218712232
87,3.6012625296948457e-29,0.7619866461911615
71,3.809361428999115e-29,0.7616836144147884
90,3.9925150529685426e-29,0.7614300080335556
83,4.029156820245289e-29,0.7613806391735588
101,4.2113636600855514e-29,0.7611414835065082
103,4.2714446882935536e-29,0.7610648372935631
112,4.422697809189846e-29,0.760876452050468
84,4.5979515123902193e-29,0.7606658948234286
110,4.598225491071732e-29,0.7606655718356536
104,4.662376638660368e-29,0.7605904585238237
70,4.775957550276111e-29,0.7604599131764379
82,4.8236179799385824e-29,0.7604060358082871
102,4.8328463353881106e-29,0.7603956638405271
111,4.84371422098704e-29,0.7603834739605797
120,4.8452710098673235e-29,0.7603817299897859
115,4.9094104170104117e-29,0.760310350762181
97,4.9593289573086984e-29,0.7602554255748649
114,5.012429011387339e-29,0.7601975897873061
113,5.0375212290384507e-29,0.7601704677731665
143,5.104703833867233e-29,0.7600984955104632
93,5.11327963792258e-29,0.7600893750231963
118,5.135306830019723e-29,0.7600660171451428
109,5.150506234642158e-29,0.7600499565613617
119,5.16343981745596e-29,0.7600363266186836
100,5.20073323232306e-29,0.7599972113163466
105,5.231061007826356e-29,0.7599656035514296
96,5.248174153284888e-29,0.7599478471025278
86,5.273828554132219e-29,0.7599213340541048
108,5.359439962285532e-29,0.7598337606380626
107,5.457627358074705e-29,0.7597349909009269
92,5.599784510359332e-29,0.7595950258243718
85,5.755335683303463e-29,0.7594457981834999
99,5.808672853511176e-29,0.7593955356371849
106,5.856172167600847e-29,0.7593511527413729
131,5.908645919879235e-29,0.7593025290200109
132,5.953960603538451e-29,0.7592608775415812
98,6.019507720646201e-29,0.7592011742262503
116,6.081861925276038e-29,0.7591449660370231
69,6.087490822960656e-29,0.7591399197096931
117,6.220343770936672e-29,0.7590221221897366
95,6.283876151651916e-29,0.7589666561152296
130,6.297617982571581e-29,0.7589547311214603
121,6.479942202071199e-29,0.7587988756942121
125,6.532842238467924e-29,0.7587544572172603
142,6.629498610162199e-29,0.7586741984656672
124,6.63910911634306e-29,0.7586662809813877
127,6.663587334374388e-29,0.7586461654300019
129,6.692813267582904e-29,0.7586222427176962
128,6.801377456844269e-29,0.7585342635013187
144,6.801762862838122e-29,0.7585339536243478
122,6.954043698854545e-29,0.7584128392691474
126,6.974502997011429e-29,0.7583967651681539
68,7.070201454237178e-29,0.7583221853015608
133,7.078119087531307e-29,0.7583160591847
66,7.164792393288749e-29,0.7582494319565672
91,7.215719776951044e-29,0.7582106497176578
67,7.248425930769432e-29,0.7581858841499507
94,7.276578627078818e-29,0.7581646538447611
123,7.293122765648364e-29,0.7581522151227121
141,8.232335738936284e-29,0.7574878044609378
54,8.272479478333377e-29,0.7574610860273234
135,8.363562038654259e-29,0.7574009312715451
145,8.387930998609571e-29,0.7573849455583802
57,9.039155229384799e-29,0.756973761201277
134,9.045705783352199e-29,0.7569697740665148
138,9.080942294957591e-29,0.7569483749142034
140,9.766935379780044e-29,0.7565471893181102
139,9.903086248032081e-29,0.7564708509505793
38,9.910503550546891e-29,0.7564667216677962
55,9.972798449544113e-29,0.7564321602527684
136,1.0471828069026743e-28,0.7561626785860928
137,1.059645672809841e-28,0.756097337476223
56,1.0960497326565408e-28,0.7559106910554996
58,1.1146215022612892e-28,0.7558177938040239
146,1.134265402328233e-28,0.7557211659308464
65,1.143541710970818e-28,0.7556761032218361
36,1.148020800950475e-28,0.7556544723371615
147,1.2606748699385324e-28,0.7551359410712185
52,1.265680234219812e-28,0.7551139669061434
53,1.2667366856743157e-28,0.755109339811727
37,1.3040105146105448e-28,0.7549484549788373
64,1.322791394593432e-28,0.7548690865156916
62,1.3922167726872614e-28,0.7545849584529273
25,1.5074782963648631e-28,0.7541424995431417
150,1.5303880553415169e-28,0.7540585080733192
149,1.55364530725589e-28,0.7539744904693625
59,1.5640784601869495e-28,0.7539371990543577
148,1.5646344316062415e-28,0.753935218665125
39,1.6486683328359772e-28,0.7536435273358681
159,1.6616844578216313e-28,0.7535996514622615
61,1.7216415882022337e-28,0.7534017857508598
63,1.7353098993996539e-28,0.753357622189301
151,1.7573508602390592e-28,0.7532871170769464
35,1.9223851753750419e-28,0.7527851319089098
60,1.9268882981160948e-28,0.752772033223209
158,1.9368037990995388e-28,0.7527432961733928
155,2.078377301768104e-28,0.7523479692367369
51,2.0883649911129456e-28,0.7523210825442692
153,2.1425957935162427e-28,0.7521772530657398
157,2.1538695465302593e-28,0.7521478002766873
160,2.1677945796546972e-28,0.7521116283056171
161,2.202284757114763e-28,0.7520230047117209
152,2.2543952875316977e-28,0.751891645733769
156,2.3523390176228265e-28,0.7516525909527165
42,2.398125193325415e-28,0.7515441576419254
154,2.4507168682935814e-28,0.7514220768214386
26,2.523870412754266e-28,0.7512564574365445
41,2.5427525994708344e-28,0.7512144701654695
34,2.689887922475212e-28,0.7508973643093493
40,2.7497736659394586e-28,0.7507731287786096
162,2.769636752054041e-28,0.7507325054424312
27,2.9229563252212354e-28,0.7504281990462205
163,3.0262305898955625e-28,0.7502318945507704
50,3.370510566682906e-28,0.7496217647953529
48,3.380223470715956e-28,0.7496054497252574
47,3.4083172157106697e-28,0.749558516455099
21,3.464669312568702e-28,0.7494655041972865
46,3.487086324963089e-28,0.7494289141980292
45,3.5076620185920593e-28,0.7493955314835161
28,3.686278345567493e-28,0.7491135286784791
164,3.8326424137814823e-28,0.7488922308232511
166,3.8657887879427684e-28,0.7488432628088589
49,3.8747960814396277e-28,0.7488300270066228
165,3.9471886587805625e-28,0.7487247288006735
167,4.073974165124248e-28,0.7485447815508871
32,4.147344806652107e-28,0.7484431306737244
169,4.298673471527895e-28,0.7482389112070446
168,4.301762356448886e-28,0.748234816322948
44,4.3190439787892435e-28,0.7482119592475677
31,4.677253162047291e-28,0.7477572900153614
24,4.788873780558556e-28,0.7476225519299384
23,5.226477440831435e-28,0.7471223644962335
33,5.5560164003381045e-28,0.7467720233398495
43,5.755226456268839e-28,0.7465699608778764
170,6.044327325175115e-28,0.7462885617960905
180,6.251039607494228e-28,0.7460953107143121
30,6.858832837302483e-28,0.7455613078482244
179,6.867600051648318e-28,0.7455539485084833
20,7.012552560538979e-28,0.7454335861806152
178,7.114789607390905e-28,0.7453501466803039
182,7.172876866236208e-28,0.7453032600700429
176,7.3130181819690814e-28,0.7451916519718675
171,7.3186429137488125e-28,0.7451872162130725
181,7.572991907312004e-28,0.7449900372866116
177,7.695600243667444e-28,0.7448972888409974
183,7.914641363015227e-28,0.7447351314689776
173,8.013995414998269e-28,0.7446630202082817
22,8.107044175818188e-28,0.7445962734234393
174,8.24970564135081e-28,0.7444953782320567
184,8.312535651733272e-28,0.7444514824955967
172,8.40161001976807e-28,0.7443898039439906
175,8.52734732947851e-28,0.744303817847048
29,9.04099117015271e-28,0.7439649734580556
185,9.563923725473754e-28,0.7436388074615674
199,1.0441265442456364e-27,0.7431288716874118
200,1.0780697446138156e-27,0.742942748399126
196,1.103805694482047e-27,0.7428054078720687
186,1.1078449015298503e-27,0.742784137178112
206,1.1136923906577284e-27,0.742753477893839
207,1.1402106053448441e-27,0.7426163849334737
205,1.1473557890126722e-27,0.7425799789465384
192,1.1473998522564072e-27,0.7425797551246942
187,1.148062941600069e-27,0.7425763879374485
194,1.1496339515042447e-27,0.7425684178840108
203,1.1564113675229161e-27,0.7425341562574594
197,1.169305050962609e-27,0.7424695137639177
198,1.184008670874992e-27,0.7423966420713438
195,1.1940596206273048e-27,0.7423473364315049
188,1.194975517724463e-27,0.742342863621035
193,1.2178234420531951e-27,0.742232356232071
202,1.2305759701786283e-27,0.7421715547367597
19,1.2309378504446353e-27,0.7421698383651408
204,1.293092644575302e-27,0.7418821257230165
201,1.3054829785606025e-27,0.7418263905171578
191,1.3407120436943689e-27,0.7416707006011071
190,1.3481450385660855e-27,0.7416383628325021
208,1.3637570604921804e-27,0.7415710053061514
209,1.4290581128925895e-27,0.7412972021605745
210,1.4496772716001014e-27,0.7412132838527006
189,1.5596798973086303e-27,0.7407844087973174
216,1.6822939920131905e-27,0.7403399066492302
211,1.697203738459925e-27,0.7402880302383216
212,1.7367379704639704e-27,0.7401526035193083
213,1.8555284538385865e-27,0.7397630990086305
215,1.8937798999618716e-27,0.7396428514973818
217,1.916220687764549e-27,0.739573406684913
218,2.1151878290025824e-27,0.7389903106282569
214,2.1223392430480874e-27,0.7389703652652888
219,2.901270923843059e-27,0.7371163684850066
18,2.943817077190748e-27,0.7370297153418641
220,3.227323614872035e-27,0.7364817769752092
223,3.7798304778107664e-27,0.7355373917675211
222,3.8913672643540696e-27,0.7353632307661326
227,4.133670871705101e-27,0.7350011147604525
224,4.1677970464944334e-27,0.7349517890222778
221,4.273784736909798e-27,0.7348010742458633
225,4.524126953869762e-27,0.7344591150486748
226,4.618158864654953e-27,0.7343354300034162
228,5.056955550455365e-27,0.7337890043255507
229,5.088059484997852e-27,0.7337520501507419
232,5.127474171676731e-27,0.733705538002968
230,5.139709802803734e-27,0.7336911701513045
244,5.2839056265120475e-27,0.7335243204097025
231,5.3021539144555366e-27,0.7335035232573182
241,5.335739357071378e-27,0.7334654289336842
233,5.504141394325652e-27,0.7332778845991237
235,5.889052323092612e-27,0.7328694630493457
237,5.9553236172304846e-27,0.7328017875455526
243,6.039440861390754e-27,0.7327169403670248
240,6.044007134560483e-27,0.7327123675874376
234,6.081706997835145e-27,0.7326747425293112
242,6.107129723480754e-27,0.7326494987367077
238,6.2298308438274295e-27,0.732529087660354
236,6.2913322969055955e-27,0.7324696035143582
251,6.598311762960273e-27,0.7321809422484273
239,6.623011749969942e-27,0.732158289994555
245,6.698469755916637e-27,0.7320895957717896
247,6.827808716353675e-27,0.7319735909808575
248,7.10535811468513e-27,0.7317317400066419
250,7.31279257770218e-27,0.7315569419100281
