ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0051606	detection of stimulus	22/591	124/12138	1.17699543808897e-07	0.000396241163892692	0.0003636836733343	ASIC2/C4B/HTR2A/KIT/PDE6B/PPEF1/CXCL12/SMO/OR6A2/TLR6/OPN3/TAS2R5/CDHR2/CACNA2D4/OPN4/PKD1L2/OR2D2/STRC/TAS2R43/TAS2R50/OR2L13/RTP5	22
GO:0050906	detection of stimulus involved in sensory perception	15/591	62/12138	1.90043723689541e-07	0.000396241163892692	0.0003636836733343	ASIC2/HTR2A/KIT/PPEF1/CXCL12/OR6A2/TAS2R5/CACNA2D4/OPN4/OR2D2/STRC/TAS2R43/TAS2R50/OR2L13/RTP5	15
GO:0002683	negative regulation of immune system process	31/591	248/12138	1.29357733651987e-06	0.00126004485936934	0.00115651220716065	ANGPT1/SERPING1/C1QC/CD74/CDK6/CX3CR1/IL4R/KLRD1/LGALS9/OAS1/OAS3/CXCL12/SNAI2/THBS1/TNFAIP3/TNFRSF14/TNFSF18/NMI/TRIB1/LRRC17/FGL2/DUSP10/PADI2/USP18/SAMHD1/PTPN22/C5AR2/VSIR/RHBDF2/ADGRF5/MIR125B1	31
GO:0050776	regulation of immune response	49/591	492/12138	1.35571377170351e-06	0.00126004485936934	0.00115651220716065	B2M/SERPING1/C1QC/C2/C4A/C4B/CD4/CD74/CTSS/CYBA/ECM1/FYB1/CFH/HSPA1B/IL4R/ITGAM/JUNB/KIT/KLRD1/LCP2/LGALS9/MICB/OAS1/OAS3/PLCG2/STX4/TAP2/TLR5/TNFAIP3/TNFRSF14/TNFSF18/NMI/TLR6/FGL2/BTN3A2/DUSP10/USP18/SAMHD1/PTPN22/C5AR2/RGCC/C1RL/VSIR/IFIH1/RHBDF2/PARP9/SHLD1/THEMIS/CD24	49
GO:0045087	innate immune response	45/591	437/12138	1.51084515511912e-06	0.00126004485936934	0.00115651220716065	PRDM1/SERPING1/C1QC/C2/C4A/C4B/CD74/CX3CR1/CYBA/IFI6/CFH/IFI27/IFIT1/IFIT3/ITGAM/KLRD1/LGALS9/CIITA/MX1/OAS1/OAS3/PLCG2/SLA/STX4/TLR5/TNFAIP3/TP53/TTC4/TNFRSF14/NMI/TLR6/TRIM22/CNPY3/DUSP10/USP18/SAMHD1/PTPN22/C1RL/IFIH1/GSDMD/PARP9/SIGLEC10/SDHAF4/IFNLR1/PLPP6	45
GO:0006954	inflammatory response	43/591	421/12138	3.21349134131845e-06	0.00223337648221632	0.00204986921351471	BMP6/C4A/C4B/CX3CR1/CYBA/ECM1/FANCA/IL4R/IL6R/ITGAM/JUN/KIT/KLKB1/LGALS1/LGALS9/CIITA/OPRM1/PLCG2/MAPK7/SCN9A/SMO/THBS1/TLR5/TNFAIP3/HYAL3/AOC3/TNFSF18/NMI/CD163/KL/PTGES/TLR6/DUSP10/USP18/C5AR2/LTB4R2/RHBDF2/GSDMD/SIGLEC10/MYLK3/C1QTNF3/NLRP14/PLA2G4B	43
GO:0003341	cilium movement	20/591	131/12138	5.04153033904538e-06	0.00272873812697371	0.00250452904952074	PLTP/SLC22A14/ZMYND10/DDX4/CLXN/CFAP43/TEKT1/ROPN1L/DRC7/CCDC65/DRC1/DNAI3/GARIN2/DAW1/SPAG17/CFAP65/TTLL6/RSPH4A/ENO4/FSIP2	20
GO:0001539	cilium or flagellum-dependent cell motility	17/591	100/12138	5.88936286397204e-06	0.00272873812697371	0.00250452904952074	PLTP/SLC22A14/DDX4/CLXN/CFAP43/TEKT1/ROPN1L/DRC7/CCDC65/DRC1/DNAI3/GARIN2/CFAP65/TTLL6/RSPH4A/ENO4/FSIP2	17
GO:0060285	cilium-dependent cell motility	17/591	100/12138	5.88936286397204e-06	0.00272873812697371	0.00250452904952074	PLTP/SLC22A14/DDX4/CLXN/CFAP43/TEKT1/ROPN1L/DRC7/CCDC65/DRC1/DNAI3/GARIN2/CFAP65/TTLL6/RSPH4A/ENO4/FSIP2	17
GO:0007600	sensory perception	35/591	324/12138	7.9671855286569e-06	0.00332231636544993	0.00304933542970489	ASIC2/AQP1/B2M/GUCA1B/HTR2A/KIT/ROR1/OPRM1/PDE6B/ATP8B1/PPEF1/RGS16/RLBP1/SCN9A/CXCL12/SNAI2/VIP/WFS1/ZIC2/OR6A2/DHRS3/PTGES/GJB6/MYO15A/TAS2R5/CACNA2D4/OPN4/OR2D2/STRC/TAS2R43/TAS2R50/OR2L13/RTP5/CYP4V2/SYT10	35
GO:0032102	negative regulation of response to external stimulus	29/591	247/12138	9.85979814656864e-06	0.00373775984283557	0.00343064364219365	ANXA2/SERPING1/KLKB1/KLRD1/LGALS9/MICB/OAS1/OAS3/PRKG1/MAPK7/PTPRO/SLIT1/THBS1/TNFAIP3/NMI/TRIB1/SEMA3C/FGL2/DUSP10/PADI2/USP18/SAMHD1/C5AR2/RGMA/RHBDF2/SIGLEC10/C1QTNF3/GRIN3A/RTN4RL1	29
GO:0006956	complement activation	8/591	24/12138	1.10714820415977e-05	0.0037499234831521	0.00344180784670984	SERPING1/C1QC/C2/C4A/C4B/CFH/RGCC/C1RL	8
