ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0009617	response to bacterium	33/467	316/12138	1.76571518820495e-07	0.000681919205684751	0.000641233410453376	AQP1/ARG2/BMP6/C4B/CD14/CX3CR1/CYBA/CD55/VEGFD/GCH1/GPX1/NR4A1/IRF8/IL10RA/LGALS9/LYN/OAS3/OPRK1/PLCG2/SLC11A1/TAP2/TLR1/TLR3/TNFAIP3/H2BC8/LRAT/TRIB1/IRAK3/USP18/STAB1/ADAMTS9/GSDMD/HAVCR2	33
GO:0035082	axoneme assembly	13/467	69/12138	1.84633623184625e-06	0.00266078047220896	0.00250202857235709	DNAH8/ZMYND10/CFAP46/TTC12/CLXN/CFAP43/DRC7/CFAP74/CCDC65/DNAI3/DNAH2/SPAG17/RSPH4A	13
GO:0006954	inflammatory response	37/467	421/12138	2.31191319300523e-06	0.00266078047220896	0.00250202857235709	A2M/BMP6/C4B/CD14/CNTF/CSF1R/CX3CR1/CYBA/CYBB/B4GALT1/GPX1/KLKB1/LGALS1/LGALS9/LYN/CIITA/PLCG2/PTPRC/SLC11A1/SMO/SPP1/TLR1/TLR3/TNFAIP3/AOC3/HYAL2/PTGES/USP18/STAB1/CYP26B1/RHBDF2/GSDMD/HAVCR2/MYLK3/IL17RE/NLRP14/PLA2G4B	37
GO:0050777	negative regulation of immune response	16/467	107/12138	3.06707750565378e-06	0.00266078047220896	0.00250202857235709	A2M/ARG2/SERPING1/CD55/GPX1/KLRD1/LGALS9/LYN/OAS3/PTPRC/TNFAIP3/PARP3/IRAK3/USP18/RHBDF2/HAVCR2	16
GO:0001578	microtubule bundle formation	15/467	98/12138	4.63736386029638e-06	0.00266078047220896	0.00250202857235709	DNAH8/FES/ZMYND10/CFAP46/TTC12/CLXN/CFAP43/DRC7/CFAP74/CCDC65/DNAI3/DNAH2/SPAG17/TTLL6/RSPH4A	15
GO:0032640	tumor necrosis factor production	15/467	99/12138	5.27588800024573e-06	0.00266078047220896	0.00250202857235709	ARG2/CD14/CX3CR1/CYBA/CYBB/LGALS9/OAS3/PLCG2/PTPRC/TLR1/TLR3/TNFAIP3/IRAK3/IFIH1/HAVCR2	15
GO:0032680	regulation of tumor necrosis factor production	15/467	99/12138	5.27588800024573e-06	0.00266078047220896	0.00250202857235709	ARG2/CD14/CX3CR1/CYBA/CYBB/LGALS9/OAS3/PLCG2/PTPRC/TLR1/TLR3/TNFAIP3/IRAK3/IFIH1/HAVCR2	15
GO:0045087	innate immune response	37/467	437/12138	5.51171511591706e-06	0.00266078047220896	0.00250202857235709	A2M/ARG2/SERPING1/C1QB/C1QC/C4B/CD14/CD74/CSF1R/CX3CR1/CYBA/CYBB/CD55/FES/GCH1/CFH/IRF8/KLRD1/LGALS9/LYN/CIITA/MX1/OAS3/PLCG2/SLC11A1/TLR1/TLR3/TNFAIP3/TTC4/H2BC8/TRIM22/TRIM38/IRAK3/USP18/IFIH1/GSDMD/HAVCR2	37
GO:0002832	negative regulation of response to biotic stimulus	13/467	77/12138	6.62872465777482e-06	0.00269909026385043	0.00253805266163809	A2M/ARG2/SERPING1/KLRD1/LGALS9/MICB/OAS3/TNFAIP3/TRIB1/TRIM38/IRAK3/USP18/HAVCR2	13
GO:0071706	tumor necrosis factor superfamily cytokine production	15/467	102/12138	7.68772472872987e-06	0.00269909026385043	0.00253805266163809	ARG2/CD14/CX3CR1/CYBA/CYBB/LGALS9/OAS3/PLCG2/PTPRC/TLR1/TLR3/TNFAIP3/IRAK3/IFIH1/HAVCR2	15
