ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0042116	macrophage activation	63	0.815455584920482	1.84078187884762	7.61300014982304e-06	0.0142932323689564	0.0135420543923315	528	tags=24%, list=4%, signal=23%	PLCG2/CD74/SLC11A1/TLR3/CX3CR1/PTPRC/THBS1/HAVCR2/TLR1/TMEM106A/TLR6/JUN/ITGB2/C5AR1/ITGAM
GO:0002274	myeloid leukocyte activation	126	0.722718435593199	1.76029815890085	9.40115406341848e-06	0.0142932323689564	0.0135420543923315	1315	tags=25%, list=9%, signal=22%	PLCG2/CD74/CPLX2/SLC11A1/TLR3/CX3CR1/PTPRC/THBS1/LYN/HAVCR2/HYAL2/FES/TLR1/TMEM106A/TLR6/CNR1/LGALS9/JUN/ITGB2/PTPN6/C5AR1/LCP2/ITGAM/LTBR/NR4A3/PLPP6/STX4/NMI/IL13RA2/TGFBR2/LDLR
GO:0002263	cell activation involved in immune response	160	0.688828827274675	1.73647199127328	1.57024534301834e-05	0.0142932323689564	0.0135420543923315	1610	tags=23%, list=11%, signal=21%	PLCG2/CD74/CPLX2/LCP1/SLC11A1/CX3CR1/PTPRC/FGL2/LYN/HAVCR2/FES/IRF8/LGALS9/ITGB2/LGALS3/LGALS1/PTPN6/APBB1IP/ITGAM/IL27RA/PARP3/NR4A3/ST3GAL1/IL6R/SHLD1/NCKAP1L/STX4/NMI/IL13RA2/DLL1/MALT1/IL12RB1/SMAD7/ITM2A/MDK/IL4R/HMGB1
GO:0002366	leukocyte activation involved in immune response	157	0.691615313586706	1.73443106798485	1.32399813853717e-05	0.0142932323689564	0.0135420543923315	1610	tags=24%, list=11%, signal=21%	PLCG2/CD74/CPLX2/LCP1/SLC11A1/CX3CR1/PTPRC/FGL2/LYN/HAVCR2/FES/IRF8/LGALS9/ITGB2/LGALS3/LGALS1/PTPN6/APBB1IP/ITGAM/IL27RA/PARP3/NR4A3/ST3GAL1/IL6R/SHLD1/NCKAP1L/STX4/NMI/IL13RA2/DLL1/MALT1/IL12RB1/SMAD7/ITM2A/MDK/IL4R/HMGB1
GO:0050900	leukocyte migration	199	0.665794821715397	1.71814754581598	5.27260612554991e-06	0.0142932323689564	0.0135420543923315	1048	tags=21%, list=7%, signal=19%	DOCK8/B4GALT1/P2RY12/CD74/LYVE1/CX3CR1/CSF1R/THBS1/CD99/LYN/CSF3R/P2RX4/DAPK2/EDN1/SELPLG/PDGFB/LGALS9/MMP14/ITGB2/LGALS3/MSTN/C5AR1/IL17RA/FLT1/APOD/IL16/IL27RA/RIN3/CD200R1/CXADR/NEDD9/DDT/RET/TNFRSF14/SCG2/IL6R/ST3GAL4/YES1/PADI2/NCKAP1L/DUSP1
GO:0007018	microtubule-based movement	335	-0.563355623673997	-1.58922200248286	1.92543199046203e-05	0.0142932323689564	0.0135420543923315	1528	tags=17%, list=11%, signal=16%	DNAH7/KATNIP/BORCS5/CFAP58/IFT80/PIERCE1/DNAAF4/CFAP221/RPGR/NPHP3/DNAH5/CFAP52/CFAP100/HYDIN/ENO4/KIF24/DRC1/IFT20/ENKUR/SPEF1/GARIN2/TACR1/IFT172/APOB/DNAAF1/CFAP47/DYNLT1/DYNLT5/FUZ/DNAI1/PLTP/BLOC1S3/PEX14/CFAP91/DNAH9/ODAD3/GAS2L2/TTC12/RSPH4A/CFAP43/DNAH12/CFAP65/TCTE1/TEKT1/CCDC65/ROPN1L/CFAP46/CFAP53/CFAP61/DNAH2/ZMYND10/DNAI3/DYNLRB2/DNAH10/SPAG17/DRC7/CLXN
GO:0030335	positive regulation of cell migration	366	0.576009647775742	1.5832665350288	1.75225659899565e-05	0.0142932323689564	0.0135420543923315	1728	tags=21%, list=12%, signal=19%	DOCK8/AQP1/P2RY12/PLCG2/CD74/LYVE1/FLT4/CX3CR1/PTPRC/CSF1R/THBS1/CD99/LYN/DDR2/P2RX4/DAPK2/WNT7A/WASHC1/EDN1/SEMA5A/PDGFB/LGALS9/JUN/MMP14/CCN1/TCAF2/LGALS3/HGF/MSTN/C5AR1/EPB41L4B/SEMA3G/FLT1/ITGAX/NRP1/PIK3R3/PPP3CA/NEDD9/ATOH8/ONECUT2/RET/TEK/TNFRSF14/NR4A3/IL6R/TRIP6/DAB2IP/NCKAP1L/STX4/ZNF304/SNAI2/PAK3/MCAM/F3/RELN/ITGAV/TGFBR2/NSMF/IL34/FERMT2/FBXO5/BMP2/AKAP12/PDPN/ITGA5/CDH13/FAM83H/HSPA5/MDK/LAMB1/HMGB1/PDGFRA/PECAM1/SELENOK/TLR4/EPHB2
GO:2000147	positive regulation of cell motility	376	0.571417794610234	1.57878422187154	2.08508130838168e-05	0.0142932323689564	0.0135420543923315	1728	tags=20%, list=12%, signal=18%	DOCK8/AQP1/P2RY12/PLCG2/CD74/LYVE1/FLT4/CX3CR1/PTPRC/CSF1R/THBS1/CD99/LYN/DDR2/P2RX4/DAPK2/WNT7A/WASHC1/EDN1/SEMA5A/PDGFB/LGALS9/JUN/MMP14/CCN1/TCAF2/LGALS3/HGF/MSTN/C5AR1/EPB41L4B/SEMA3G/FLT1/ITGAX/NRP1/PIK3R3/PPP3CA/NEDD9/ATOH8/ONECUT2/RET/TEK/TNFRSF14/NR4A3/IL6R/TRIP6/DAB2IP/NCKAP1L/STX4/ZNF304/SNAI2/PAK3/MCAM/F3/RELN/ITGAV/TGFBR2/NSMF/IL34/FERMT2/FBXO5/BMP2/AKAP12/PDPN/ITGA5/CDH13/FAM83H/HSPA5/MDK/LAMB1/HMGB1/PDGFRA/PECAM1/SELENOK/TLR4/EPHB2
GO:0043408	regulation of MAPK cascade	446	0.550527269410008	1.53521563188948	2.78217171665022e-05	0.016952699660122	0.0160617539103924	1155	tags=16%, list=8%, signal=15%	LAPTM5/PLCG2/CD74/IRAK3/TLR3/FLT4/APIP/PTPRC/KL/CSF1R/THBS1/DOK6/LYN/DUSP4/HAVCR2/HYAL2/GADD45G/GADD45A/DUSP9/FGD2/DDR2/GPS2/TMEM106A/WNT7A/DUSP8/TLR6/EDN1/PDGFB/LGALS9/JUN/TGFB3/CCN1/MEF2C/PTPN6/DRD2/FZD5/GADD45B/HGF/SH2B3/HTR2A/C5AR1/RGS14/PTPN22/FLT1/NRP1/CHI3L1/RELL1/LTBR/DDT/RET/TEK/DUSP6/TRAF4/DAB2IP/DUSP5/PPARG/ADRB2/LBH/TAOK3/FBXW7/MAP3K10/CD24/PAK6/DUSP19/DUSP1/PAK3/ABCA7/FGFR2/FAS/CD4
GO:0003341	cilium movement	131	-0.678821726859582	-1.74339050985053	3.37262009265402e-05	0.0184954485881146	0.0175234239761476	1528	tags=32%, list=11%, signal=29%	DNAH7/KATNIP/CFAP58/PIERCE1/DNAAF4/CFAP221/NPHP3/DNAH5/CFAP52/CFAP100/HYDIN/ENO4/DRC1/ENKUR/SPEF1/GARIN2/TACR1/APOB/DNAAF1/CFAP47/DNAI1/PLTP/CFAP91/DNAH9/ODAD3/GAS2L2/TTC12/RSPH4A/CFAP43/CFAP65/TCTE1/TEKT1/CCDC65/ROPN1L/CFAP46/CFAP53/CFAP61/ZMYND10/DNAI3/SPAG17/DRC7/CLXN
GO:0001816	cytokine production	438	0.553364619313854	1.54212789789525	4.22545228388053e-05	0.0192910545945034	0.0182772170675398	1728	tags=22%, list=12%, signal=20%	LAPTM5/PLCG2/HPSE/CD74/CYBB/IRAK3/SLC11A1/TLR3/FLT4/CD14/CX3CR1/PTPRC/ARG2/CSF1R/THBS1/CYBA/TNFAIP3/LYN/HAVCR2/HYAL2/TNFRSF1B/IRF8/TLR1/ACKR1/TMEM106A/TRIM38/DDIT3/TLR6/LGALS9/TGFB3/C1QTNF3/C3/PTPN6/DRD2/FZD5/HGF/RUNX1/C5AR1/IL17RA/NOS2/PTPN22/ARID5A/HEG1/APOD/IL16/IL27RA/CHI3L1/CD200R1/NRROS/IRF1/TLR5/DDT/LY96/JPH4/TNFRSF14/NR4A3/IL6R/CARD8/EIF2AK3/NCKAP1L/NFATC2/SRGN/CD24/SNAI2/NMI/NMB/CD4/F3/ITGAV/PRKCQ/NAIP/SLC7A5/SERPINB1/PNP/DLL1/REL/ERBIN/TRIB2/MALT1/ARRB1/IL1RL2/IL12RB1/SMAD7/AKAP12/MDK/IL4R/HMGB1/MC1R/AFAP1L2/GPRC5B/CDH3/PPM1B/SELENOK/TLR4/MOG/EPHB2
GO:0001817	regulation of cytokine production	429	0.552495556497072	1.53967849695491	4.57300710664742e-05	0.0192910545945034	0.0182772170675398	1728	tags=22%, list=12%, signal=20%	LAPTM5/PLCG2/HPSE/CD74/CYBB/IRAK3/SLC11A1/TLR3/FLT4/CD14/CX3CR1/PTPRC/ARG2/CSF1R/THBS1/CYBA/TNFAIP3/LYN/HAVCR2/HYAL2/TNFRSF1B/IRF8/TLR1/ACKR1/TMEM106A/TRIM38/DDIT3/TLR6/LGALS9/TGFB3/C1QTNF3/C3/PTPN6/DRD2/FZD5/HGF/RUNX1/C5AR1/IL17RA/NOS2/PTPN22/ARID5A/HEG1/APOD/IL16/IL27RA/CHI3L1/CD200R1/IRF1/TLR5/DDT/LY96/JPH4/TNFRSF14/NR4A3/IL6R/CARD8/EIF2AK3/NCKAP1L/SRGN/CD24/SNAI2/NMI/NMB/CD4/F3/ITGAV/PRKCQ/NAIP/SLC7A5/SERPINB1/PNP/DLL1/REL/ERBIN/TRIB2/MALT1/ARRB1/IL1RL2/IL12RB1/SMAD7/AKAP12/MDK/IL4R/HMGB1/MC1R/AFAP1L2/GPRC5B/CDH3/PPM1B/SELENOK/TLR4/MOG/EPHB2
GO:0046649	lymphocyte activation	449	0.547110068742472	1.52724596834841	4.01522808367391e-05	0.0192910545945034	0.0182772170675398	1610	tags=18%, list=11%, signal=17%	DOCK8/LAPTM5/PLCG2/CD74/LCP1/GPR89A/SLC11A1/THEMIS/PTPRC/ARG2/TNFAIP3/FGL2/LYN/TNFRSF13C/HAVCR2/TNFRSF1B/IRF8/GPS2/MICB/LGALS9/MMP14/MEF2C/LGALS3/LGALS1/PRKCB/PTPN6/FZD5/RUNX1/APBB1IP/THEMIS2/MICA/PTPN22/CLEC4G/PIK3R3/IL27RA/PPP3CA/PARP3/CXADR/KLHL25/NEDD9/IRF1/SLC39A10/CDK6/EGR3/TNFRSF14/ST3GAL1/IL6R/SHLD1/YES1/NCKAP1L/NFATC2/BAK1/SMARCA2/SOX4/CD24/TCIRG1/ID2/CD4/PRKCQ/CHD7/PNP/ADORA2A/DLL1/TGFBR2/CD8A/FKBP1B/NFIL3/MALT1/RPL22/IL1RL2/IGFBP2/IL12RB1/SMAD7/CASP3/EFNB1/DUSP10/ZBTB7A/MAPK8IP1/ITM2A/MDK/IL4R/HMGB1
GO:0001525	angiogenesis	352	0.57313801821355	1.56710145776871	5.15230423363097e-05	0.0201823117265944	0.0191216343587988	1286	tags=20%, list=9%, signal=19%	AQP1/B4GALT1/HPSE/APOLD1/CYBB/STAB1/TIE1/TLR3/FLT4/COL4A2/CX3CR1/THBS1/ADAMTS9/TNFAIP3/GADD45A/ENG/GPX1/EPAS1/WNT7A/ID1/EDN1/SEMA5A/JUN/MMP14/CCN1/C3/PRKCB/FZD5/HGF/MFGE8/CNMD/RUNX1/C5AR1/ELK3/CEMIP2/FLT1/ITGAX/APOD/NRP1/PIK3R3/C1GALT1/CHI3L1/COL4A1/EGR3/TEK/SCG2/ADAM12/CCM2/SLC39A12/DAB2IP/EIF2AK3/PPARG/MAPK7/EMILIN2/FBXW7/ACVRL1/ZNF304/TSPAN12/MCAM/APLNR/RASIP1/CYSLTR1/FGFR2/PPP1R16B/F3/ITGAV/CLEC14A/VASH1/THSD7A/DLL1/TGFBR2/PTGIS
