ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO:0030326	embryonic limb morphogenesis	70	-0.533461462884367	-1.87247503253018	0.00010619137289967	0.149026563640947	0.149026563640947	2483	tags=39%, list=19%, signal=31%	ALDH1A2/CHST11/LRP4/HDAC1/CACNA1C/RARB/FLVCR1/ACD/MKS1/LMBR1/TMEM107/MAP3K20/BMPR1A/TBC1D32/CREBBP/CYP26B1/PTCH1/INTU/DYNC2H1/TMEM231/PBX1/C2CD3/FRAS1/ZBTB16/RPGRIP1L/FREM2/NOTCH2
GO:0035113	embryonic appendage morphogenesis	70	-0.533461462884367	-1.87247503253018	0.00010619137289967	0.149026563640947	0.149026563640947	2483	tags=39%, list=19%, signal=31%	ALDH1A2/CHST11/LRP4/HDAC1/CACNA1C/RARB/FLVCR1/ACD/MKS1/LMBR1/TMEM107/MAP3K20/BMPR1A/TBC1D32/CREBBP/CYP26B1/PTCH1/INTU/DYNC2H1/TMEM231/PBX1/C2CD3/FRAS1/ZBTB16/RPGRIP1L/FREM2/NOTCH2
GO:0031342	negative regulation of cell killing	13	-0.819726679201999	-1.96738286067016	0.000108545894549859	0.149026563640947	0.149026563640947	586	tags=38%, list=4%, signal=37%	CX3CR1/HLA-B/HLA-F/HLA-A/KLRD1
GO:0030031	cell projection assembly	423	-0.3374650819984	-1.47421245130476	0.000157921859424817	0.149026563640947	0.149026563640947	2287	tags=27%, list=17%, signal=23%	IFT80/KLF5/DYNC2I1/CYFIP1/DEF8/SH3YL1/BCAS3/TCTN3/HYDIN/CEP89/TRAF3IP1/DYNC2LI1/AVIL/GBF1/SPAG1/CEP83/ABLIM3/RSPH1/INPP5K/PCM1/CCDC40/DPYSL3/NPHP3/CLN3/ATXN10/CEP162/ABI2/SRF/RIPOR2/TENM1/GALNT11/RABL2B/CDC42EP4/MKS1/IFT88/DZIP1/BAG4/TMEM107/PARVG/ZMYND8/ARHGEF7/NLGN1/CCDC66/PTPN23/AUTS2/RPGR/KIF24/TMEM17/TBC1D32/CDK10/PODXL/IQCG/CFAP69/TBC1D7/IQUB/SNAP29/IFT172/TRAPPC14/CEP19/FGD1/CFAP70/CEP41/BBS2/QRICH2/CFAP43/TMEM138/TTC39C/DOCK11/KIAA0586/INTU/CSNK1D/PIBF1/CFAP206/SLIT2/E2F4/MTOR/TTLL3/DYNC2H1/TMEM231/CEP250/DMTN/NCKAP1/TCTN2/HDAC4/C2CD3/TTC26/SPEF2/CFAP44/SDCCAG8/STK36/TMEM67/CEP350/ITGB4/DNAAF5/SRGAP2C/POC1B/NUP85/PTPRO/IFT20/TBC1D30/DNAH1/PLEKHM1/RPGRIP1L/ENTR1/DCTN1/ODF2L/TCTN1/CFAP221/CFAP65/FXR1/ABLIM1/DNAI4/TENM2/DNAH7/VSTM5/LPAR3
GO:0015931	nucleobase-containing compound transport	183	-0.404063806951627	-1.6246784095577	0.000177268665425456	0.149026563640947	0.149026563640947	1678	tags=21%, list=13%, signal=19%	NUP160/NUP205/POM121C/DDX39B/HNRNPA3/G3BP2/LRRC8C/LRRC8A/TSC1/NUP98/SMG7/NCBP1/NXF1/NUP155/SMG6/THOC2/NSUN2/SIDT2/NUP188/SMG1/HNRNPA1/SLC35A3/HSF1/NUP214/NUP210/EPG5/ATXN2/NDC1/NUP85/PCID2/NOL6/SLC35D1/RBFOX1/SLC25A41/RFTN1/SLC25A6/NPIPA1/THOC3/SLC25A23
GO:0001911	negative regulation of leukocyte mediated cytotoxicity	12	-0.828774595795246	-1.94954446744068	0.000183847163380554	0.149026563640947	0.149026563640947	586	tags=42%, list=4%, signal=40%	CX3CR1/HLA-B/HLA-F/HLA-A/KLRD1
GO:0019882	antigen processing and presentation	57	-0.554462120634197	-1.87839406731257	0.000237410129230307	0.149026563640947	0.149026563640947	2023	tags=32%, list=15%, signal=27%	IKBKB/NOD1/ABCB9/GBA/ERAP1/B2M/TAP2/LGMN/CD74/HLA-C/TAP1/HLA-B/HLA-F/HLA-A/CTSH/HLA-DPB1/RFTN1/RAB3B
GO:0015867	ATP transport	11	-0.839257252975959	-1.93413331050871	0.000240841621315128	0.149026563640947	0.149026563640947	59	tags=27%, list=0%, signal=27%	SLC25A41/SLC25A6/SLC25A23
GO:0120031	plasma membrane bounded cell projection assembly	414	-0.335741534676917	-1.46461704668268	0.000273910393456044	0.149026563640947	0.149026563640947	2287	tags=28%, list=17%, signal=23%	IFT80/KLF5/DYNC2I1/CYFIP1/DEF8/SH3YL1/BCAS3/TCTN3/HYDIN/CEP89/TRAF3IP1/DYNC2LI1/AVIL/GBF1/SPAG1/CEP83/ABLIM3/RSPH1/INPP5K/PCM1/CCDC40/DPYSL3/NPHP3/CLN3/ATXN10/CEP162/ABI2/SRF/RIPOR2/TENM1/GALNT11/RABL2B/CDC42EP4/MKS1/IFT88/DZIP1/BAG4/TMEM107/ZMYND8/ARHGEF7/NLGN1/CCDC66/PTPN23/AUTS2/RPGR/KIF24/TMEM17/TBC1D32/CDK10/PODXL/IQCG/CFAP69/TBC1D7/IQUB/SNAP29/IFT172/TRAPPC14/CEP19/FGD1/CFAP70/CEP41/BBS2/CFAP43/TMEM138/TTC39C/DOCK11/KIAA0586/INTU/CSNK1D/PIBF1/CFAP206/SLIT2/E2F4/MTOR/TTLL3/DYNC2H1/TMEM231/CEP250/DMTN/NCKAP1/TCTN2/HDAC4/C2CD3/TTC26/SPEF2/CFAP44/SDCCAG8/STK36/TMEM67/CEP350/ITGB4/DNAAF5/SRGAP2C/POC1B/NUP85/PTPRO/IFT20/TBC1D30/DNAH1/PLEKHM1/RPGRIP1L/ENTR1/DCTN1/ODF2L/TCTN1/CFAP221/CFAP65/FXR1/ABLIM1/DNAI4/TENM2/DNAH7/VSTM5/LPAR3
GO:0002716	negative regulation of natural killer cell mediated immunity	10	-0.848027240088103	-1.92145515798726	0.000316038596500948	0.149026563640947	0.149026563640947	290	tags=40%, list=2%, signal=39%	HLA-B/HLA-F/HLA-A/KLRD1
