ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO:0032154	cleavage furrow	41	-0.585416686188612	-1.87296258265108	0.000261482827141198	0.0882186449773738	0.0882186449773738	2034	tags=41%, list=16%, signal=35%	ECT2/RHOC/STAMBP/KATNBL1/SSH1/WDR73/SPIRE2/PSD2/SEPTIN2/RACGAP1/NF2/FSD1/RAB11FIP3/MYLK/PITPNM1/PKN1/ZFYVE19
GO:0097729	9+2 motile cilium	72	0.528986692289021	1.79947839749329	0.000315643674499761	0.0882186449773738	0.0882186449773738	2882	tags=42%, list=22%, signal=33%	SPATC1L/RPGR/QRICH2/ATP1B3/HSPD1/ODAD4/DNAH1/FSIP2/HYAL3/SPATA6/CABYR/ODF2/ENKUR/DNALI1/FLACC1/SPATA6L/IFT172/IFT27/CROCC/SLC9B2/WBP2NL/VPS13A/CFAP251/IFT88/CFAP70/SEPTIN7/RSPH1/CFAP69/CUL3/TTLL3
GO:0036126	sperm flagellum	65	0.526717574756373	1.74970361755446	0.0004003871935433	0.0882186449773738	0.0882186449773738	2882	tags=43%, list=22%, signal=34%	SPATC1L/RPGR/QRICH2/ATP1B3/HSPD1/DNAH1/FSIP2/HYAL3/SPATA6/CABYR/ODF2/ENKUR/DNALI1/FLACC1/SPATA6L/IFT172/IFT27/SLC9B2/WBP2NL/VPS13A/CFAP251/IFT88/CFAP70/SEPTIN7/RSPH1/CFAP69/CUL3/TTLL3
GO:0032153	cell division site	54	-0.529159667141386	-1.79882561211957	0.000650899949827053	0.105829548618224	0.105829548618224	2034	tags=37%, list=16%, signal=31%	ECT2/RHOC/STAMBP/KATNBL1/SSH1/WDR73/SPIRE2/TUBGCP5/PSD2/SEPTIN2/RACGAP1/NF2/FSD1/RAB11FIP3/TUBGCP3/MYLK/PITPNM1/SEPTIN9/PKN1/ZFYVE19
GO:0005581	collagen trimer	29	-0.637432321289554	-1.85201231458244	0.00080052608637083	0.105829548618224	0.105829548618224	2176	tags=41%, list=17%, signal=35%	EMILIN2/COL4A1/COL27A1/COL21A1/WDR33/COL11A2/COL18A1/COL4A2/GLDN/COL5A3/COL6A1/COL11A1
GO:0030867	rough endoplasmic reticulum membrane	24	-0.624382989229641	-1.74685884555932	0.00376259951708114	0.414513046798439	0.414513046798439	1886	tags=38%, list=14%, signal=32%	SEC61A1/SEC63/SUCO/SSR4/PLOD2/SEC61G/PLOD1/PI4KB/RPS28
GO:0000775	chromosome, centromeric region	154	0.389641941100648	1.48501021487848	0.00460793206169765	0.435120441826021	0.435120441826021	2708	tags=35%, list=21%, signal=28%	ZWINT/NCAPD2/KMT5C/SYCP2L/PINX1/MAD1L1/SPDL1/NUP160/TRAPPC12/CENPS/PPP2R5A/KANSL1/PPP1R12A/XPO1/SMC1A/SEC13/BOD1L1/ORC2/ZNF330/TPR/CENPN/RCC2/KNSTRN/SPAG5/ZNF618/ZW10/DNMT1/NDEL1/MIS18BP1/PSEN1/SUV39H2/DSCC1/PSEN2/CENPL/SS18L1/NCAPD3/KNTC1/STAG1/PHF6/STAG2/PDS5B/NUP98/UHRF2/DAXX/ZWILCH/TP53BP1/HNRNPU/CDCA5/PPP2R1A/NUP43/APC/SMC5/RANGAP1/SEPTIN7
GO:0005788	endoplasmic reticulum lumen	182	-0.346858540244803	-1.40696314269112	0.00571793960792332	0.472444760104664	0.472444760104664	2326	tags=31%, list=18%, signal=26%	MYDGF/CSF1/FAM20C/DBI/PDGFD/DNAJC10/BCHE/MELTF/WNT5A/RCN2/KTN1/PRKCSH/COL4A1/COLGALT2/PNPLA2/VCAN/IGFBP5/COL27A1/EDEM3/COL21A1/TSPAN14/TSPAN5/P4HB/CLU/DAG1/COL11A2/UGGT1/ARSG/FKBP10/P4HA1/FKBP14/APOE/VGF/ERAP1/COL18A1/SDF2L1/CLN6/TMEM132A/TXNDC12/TNC/DNAJC3/SUMF2/LGALS1/IGFBP3/CTSZ/QSOX1/ARSA/MAPK3/COL4A2/PDGFB/COL5A3/B2M/EOGT/IGFBP7/TXNDC5/COL6A1/COL11A1
GO:0031514	motile cilium	118	0.406244716940917	1.48527266236313	0.00680529007554346	0.499810748881581	0.499810748881581	2896	tags=40%, list=22%, signal=31%	SPATC1L/ZBBX/RPGR/QRICH2/ATP1B3/OFD1/HSPD1/ODAD4/GAS8/DNAH1/FSIP2/HYAL3/SPATA6/CABYR/DNAAF11/ODF2/ENKUR/DNALI1/FLACC1/SPATA6L/DAAM1/PKD2/IFT172/IFT27/CROCC/DYNC2LI1/EFCAB2/IFT74/IFT46/DLD/STARD10/CFAP91/SLC9B2/NPHP1/WBP2NL/VPS13A/CFAP251/IFT88/CFAP70/SEPTIN7/RSPH1/IFT81/CFAP69/CUL3/TTLL3/DYNC2H1/TAS2R43
GO:0002178	palmitoyltransferase complex	10	-0.723289885794277	-1.63386302198068	0.0111810767687632	0.630333600852685	0.630333600852685	113	tags=70%, list=1%, signal=69%	SPTSSB/GOLGA7/SPTLC1/SPTLC2/ORMDL1/SPTLC3/ZDHHC9
