Simulation,PValue,Rsq
66,0.03386191815279211,0.021359144270762596
75,0.09082993933757753,0.01362142036164135
97,0.09237234065220529,0.013493369785086806
73,0.11510623788600795,0.011836647042518926
72,0.1233298928442089,0.011323899128230522
0,0.13720515998862856,0.010538874926003156
81,0.16407800436924083,0.009243465039013871
49,0.1826238293882054,0.008482445108007344
7,0.18577161112819807,0.008362100477772432
10,0.18744643906014732,0.008299024491653494
60,0.2093201253833139,0.007530806873622509
35,0.21637819171945882,0.007302815348841185
50,0.21832902407947724,0.007241346726152977
68,0.2273476946633816,0.006965423133363311
9,0.23858129653903332,0.006639497293741804
11,0.26204459178626366,0.0060150164619601895
2,0.2750625967313782,0.005697470049087251
82,0.2869518934298821,0.005423431723661717
70,0.2982352428617191,0.005176313923165954
22,0.29973067453259916,0.005144457277086404
48,0.3006778540008732,0.005124384940111624
71,0.3208576140848309,0.004715196900848297
24,0.32247719529286534,0.0046838133476799155
56,0.3243791618127244,0.004647220963280113
57,0.32465818663331125,0.004641876461627451
86,0.3294302000849402,0.004551398942981272
13,0.3432751892117015,0.0042984475040616895
44,0.34631710786312964,0.004244696085605059
74,0.34648402274110146,0.004241765081386941
69,0.3476539681465608,0.004221274341216344
52,0.3558976690900404,0.004079492835757654
58,0.3622908306944008,0.003972585507432927
64,0.3639475717488334,0.003945302946836949
59,0.3747568606555489,0.0037714213745012456
47,0.37981473806765464,0.003692440291584772
77,0.3803741110212129,0.003683796078139809
88,0.380432489107285,0.0036828949688027172
30,0.38956986719664244,0.0035442152037630683
63,0.3963768996561563,0.003443876061670885
43,0.3983834366859217,0.0034147690782182958
83,0.39987935173804123,0.0033932062961147627
6,0.40557102336764317,0.003312218925514413
14,0.40652404615789706,0.0032988194892650397
18,0.4105355552822185,0.0032429166324907965
84,0.4156730052113621,0.0031724819670253886
76,0.41681130079968376,0.0031570492731579814
34,0.42447671053040603,0.003054727790692601
53,0.42802954764153667,0.003008232985702624
54,0.43907410016555004,0.0028673388161966533
12,0.4433065665536866,0.0028147675925686167
4,0.4442563412514746,0.002803076271321982
99,0.4484604959466104,0.0027517845364310738
85,0.44874787680108885,0.002748305593052261
51,0.454122564699198,0.002683873362837294
45,0.4601522826525829,0.0026129944189287047
65,0.463794593119067,0.002570885113575347
62,0.4705209978164361,0.002494487549373079
90,0.4748772124808792,0.002445938867124385
8,0.4795619440196309,0.0023945272843274856
55,0.4888886074327987,0.0022945806164572907
80,0.5057633287636479,0.0021215877844399746
98,0.5059223248589216,0.0021200043426947454
91,0.5066614874406585,0.002112654190165637
33,0.5135807603749217,0.002044732908986313
42,0.5159275019497886,0.0020220549951900212
87,0.5307174765398041,0.0018831948935276895
25,0.5607653457056234,0.001621608103197849
5,0.5663183054710693,0.0015761220171960778
38,0.5735864081234792,0.0015178756359245243
3,0.5739749322322281,0.00151480263466858
37,0.5834403037900481,0.001441189837594025
46,0.5910143738951498,0.0013839910796063367
78,0.5927179858106308,0.0013713307632128337
20,0.5971913342329067,0.0013384415543060992
27,0.6065732770297645,0.0012711066279633195
29,0.6166455871161751,0.0012012426431338892
1,0.6359599879552369,0.0010740711432549901
36,0.6928229528308825,0.0007481414339053919
93,0.7037635391580338,0.0006932168983870082
16,0.7117749867538136,0.0006545103833383469
21,0.7544171342767101,0.00046922463662545485
67,0.7601381219921586,0.0004469382517354899
28,0.7659041969801308,0.00042507427403084956
15,0.7686168592401882,0.0004149945083773059
92,0.7824722747513472,0.00036554591114903003
26,0.8033243842849402,0.0002974341887721955
19,0.8097333461642747,0.00027799514307589907
23,0.8410707967963714,0.00019283394162939103
32,0.8470102571350667,0.00017851460183270184
17,0.8561879863683968,0.0001575117377900177
94,0.8576691814834099,0.00015424927420193302
89,0.8807743704964035,0.00010788974579745046
61,0.8929594521512196,8.6837712162961e-05
40,0.9056371010122807,6.739580822522458e-05
39,0.909683893492069,6.171501154417373e-05
96,0.9152121873174411,5.436348764275948e-05
41,0.9285983454749969,3.851080056651749e-05
95,0.9374279954897126,2.9556844129965847e-05
31,0.9559904139442623,1.4606452532858664e-05
79,0.9561295053823424,1.4514179241232817e-05
