ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
C0006287	Bronchopulmonary Dysplasia	131/4504	244/11812	4.54004297307167e-07	0.00264184501006539	0.00253864684541715	ADRA1A/GRK3/AHR/ALB/ANGPT1/APOE/BCL2/BID/BMP7/BMPR2/CACNA1C/CALB2/CAMK2A/CAT/CD34/CD44/CHRNA7/CMKLR1/COMT/CYP1B1/DDT/DPYSL2/EDN1/EGFR/SERPINB1/ELN/EPAS1/F3/FGFR4/FKBP5/FN1/GABRB2/GAD1/GAD2/GCH1/GFAP/MCHR1/GRN/NRG1/HIF1A/HMGB1/HSP90AA1/HTR2A/TNC/ID2/CCN1/IL6R/KCNQ3/KDR/KIT/FADS1/MMP16/MPO/NOTCH3/CCN3/NR4A2/P2RX5/P2RX7/P2RY1/PDGFRA/PECAM1/PFN1/PLOD2/PPARG/MAPK3/RELN/PRPH2/SCN4B/SCN8A/CXCL12/SFTPD/SIPA1/SUMO2/SOX4/TAC1/TGFA/TGFB1/TGM2/THBS1/TIMP2/TLR4/TLR5/TP53/TRAF1/TST/TXN/XBP1/PER2/PLOD3/P2RX6/LPAR2/SPOCK2/IL18BP/CDK2AP2/TLR6/CACNG2/GPNMB/CAP2/PDE10A/SUB1/EML2/INTU/DISC1/CTNNA3/ZDHHC8/SHANK1/LEF1/NRN1/DLL4/RMDN3/SYBU/CENPJ/ZNF410/NIF3L1/ETNPPL/MPPE1/EHMT1/LMAN2L/CRISPLD2/IL33/BOC/ZNF804A/CACNA2D4/NLRP3/TIRAP/AGBL1/RMDN2/EML5/SFTPA2/ZGLP1/WASHC1	131
C0149516	Chronic sinusitis	52/4504	79/11812	5.32093657616392e-07	0.00264184501006539	0.00253864684541715	AHR/ARG2/BCL2/C3/SERPINH1/CD8A/CHI3L1/DNAH5/EGFR/CTTN/F3/GAS8/HMGB1/IL4R/IL16/KIT/NOS1/SLC26A4/ABCB1/MAPK8/PTGDS/PTGS1/CXCL12/SFTPD/SIPA1/SPAG1/SPARC/SPP1/TGFA/TGFB1/TLR4/DNAH11/HPSE/DNAI1/STK36/ZMYND10/CCDC40/ODAD2/ODAD4/RSPH3/HAVCR2/CFAP300/CCDC65/IL33/DRC1/LRRC56/ODAD3/DNAAF4/TRPV3/RNF168/GAS2L2/ANKRD36	52
C0021368	Inflammation	107/4504	198/11812	3.36818242844772e-06	0.011148683838162	0.0107131837592557	A2M/AHR/BIN1/ANGPT1/ANGPT2/FAS/AQP4/AQP7/BSG/SERPING1/C3/C5AR1/CACNA1C/CAMK2A/CAT/CCK/CD38/CD44/CHI3L1/CHRNA4/ACKR2/CNR1/CRYAB/CST3/DDT/EDN1/EGFR/EGR1/EIF4EBP1/F3/FGF1/FLT1/FN1/MTOR/ACKR1/GALNS/GCH1/GRN/NRG1/HIF1A/HMGB1/HRH1/HSP90AA1/HSPD1/IL1RAP/IL4R/IRF1/ITGA1/KCNK2/LIMK1/MPO/NOS2/PCSK1/PCSK2/PDGFA/PDGFB/PECAM1/ABCB1/PHB1/PIGF/PPARG/PRKCD/PRSS3/RET/S100B/CX3CL1/CXCL12/SELPLG/SFTPD/SPP1/TAC1/TACR1/TF/TFAM/TGFA/TGFB1/TGM2/THBS1/TLR3/TLR4/TNFAIP3/TP53/UCN/VCAM1/VEGFB/VIP/PLA2G6/TNFSF18/CD83/ASIC3/CD163/PTGES/TLR6/NOD1/TNFSF13B/ACSL6/EHF/KCNK9/ADA2/DLL4/CLN6/SCUBE2/RASL11B/ADIPOR2/IL33/NLRP3/CD200R1	107
C0017178	Gastrointestinal Diseases	41/4504	62/11812	7.07333376581413e-06	0.0175595510736336	0.0168736238387119	SERPING1/CAT/CCK/CD34/CNR1/COL1A2/CPE/EDN1/GPT/HRH2/IL10RA/IL10RB/ITPA/MUTYH/MYB/MYLK/PCSK1/PDGFRA/ABCB1/PMP22/PPARG/RAB27A/RARRES2/RET/S100B/SLC8A1/TGFB1/TGFBR2/TGM2/VIP/VIPR1/ALDH1A2/NOD1/POLR1A/MLXIPL/LRRC8D/IFT122/COG6/EHMT1/RAMAC/CARMIL2	41
C0085083	Ovarian Hyperstimulation Syndrome	19/4504	23/11812	1.60115472300222e-05	0.031798932798824	0.0305567738189791	ANGPT2/CD44/DRD2/S1PR1/EDN1/EGR1/ERBB2/ESR2/FLT1/FLT4/KDR/LPL/MCL1/STAR/THBS1/ZNF217/CHST3/NR1H3/OCLN	19
C0011574	Involutional Depression	13/4504	14/11812	3.22591796891954e-05	0.0365373937527343	0.0351101366797622	CACNA1C/CAT/EDN1/FKBP5/IFI6/GAD1/GAD2/GALR1/NR4A1/HTR2A/MPO/RELN/TAC1	13
C1571983	Involutional paraphrenia	13/4504	14/11812	3.22591796891954e-05	0.0365373937527343	0.0351101366797622	CACNA1C/CAT/EDN1/FKBP5/IFI6/GAD1/GAD2/GALR1/NR4A1/HTR2A/MPO/RELN/TAC1	13
C1571984	Psychosis, Involutional	13/4504	14/11812	3.22591796891954e-05	0.0365373937527343	0.0351101366797622	CACNA1C/CAT/EDN1/FKBP5/IFI6/GAD1/GAD2/GALR1/NR4A1/HTR2A/MPO/RELN/TAC1	13
C0853193	Bipolar I disorder	34/4504	51/11812	3.31154626157713e-05	0.0365373937527343	0.0351101366797622	GRK3/ALDH2/BMAL1/BCL2/COMT/DRD2/EGR1/EGR3/EGR4/EIF4EBP1/GABRA5/GABRA6/GAD1/GRN/GRIK3/NRG1/HSPA5/DNAJB1/HTR2A/IGFBP2/MSRA/P2RX7/RARB/RGS4/TRPM2/XBP1/TIMELESS/NRXN3/BAG3/TUBA8/DTNBP1/ZNF804A/OPN4/PPM1K	34
C0000786	Spontaneous abortion	54/4504	92/11812	4.80194325615723e-05	0.0476832965336413	0.0458206480179635	AHR/ALB/BIN1/APOE/CD8A/COL1A2/COL5A1/COL6A1/COL6A3/CYP1B1/DHFR/DNAH5/EMP1/FN1/IFI6/GAS8/IGFBP3/IL16/INHA/CD82/LAMA4/LGALS3/MGAT2/PTGIS/PTHLH/RBP4/RYR1/SPAG1/TGFB1/TGFBR1/TIMP2/TNR/TRAF1/WRN/DNAH11/CD163/IFI44/SPAG5/SDF2L1/DNAI1/STK36/ZMYND10/CCDC40/ODAD2/PCDHA3/ODAD4/RSPH3/CFAP300/CCDC65/DRC1/LRRC56/ODAD3/DNAAF4/GAS2L2	54
