ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0004888	transmembrane signaling receptor activity	197/3687	396/11799	4.9300583338799e-15	4.76243635052798e-12	4.46300017593338e-12	ABCA1/ACVR1/ADCYAP1R1/ADORA2A/ADORA2B/ADRA1A/ADRB2/APLNR/FAS/ADGRB1/BMPR1B/C5AR1/CD4/CD14/CD74/CHRNA4/CHRNA7/ACKR2/CMKLR1/LTB4R/CNR1/CSF3R/CX3CR1/DCC/DRD2/S1PR1/EDNRB/CELSR2/EGFR/EPHA4/EPHB1/EPHB6/EPOR/ERBB2/ERBB3/ERBB4/F3/EFEMP1/FGFR1/FGFR3/FGFR4/ACKR1/GABRA1/GABRA2/GABRA6/GABRB1/GABRB2/GABRG1/GABRG2/GALR1/GFRA2/CCR10/GPR12/GPR17/GPR19/GPR22/MCHR1/GPR35/GPR37/GRIK1/GRIK3/GRIN2C/GRM4/GRM7/HRH1/HTR1E/HTR2A/HTR7/IFNGR1/IL1RAP/IL4R/IL6R/IL10RA/IL10RB/IL11RA/IL12RB1/ITGB2/KDR/KLRD1/LTBP1/M6PR/MC1R/MRC1/MST1R/NOTCH1/NPC1/NPY1R/NPY5R/ROR1/NTSR1/OXTR/P2RX5/P2RX7/P2RY1/PECAM1/PLXNB1/PPARG/PTGFR/PTH1R/PTH2R/PTPN6/PTPRD/PTPRK/PTPRM/ROBO2/RYK/SSTR1/SSTR2/TACR1/TEK/TGFBR1/TGFBR2/TLR3/TLR4/TLR5/TNFRSF1B/VIPR1/VLDLR/FZD6/FZD8/LTBP4/TNFRSF14/TNFRSF10B/IL1RL2/NRP2/NRP1/P2RX6/OSMR/CRLF1/GPR37L1/IL27RA/GABBR2/TMEM63A/ABCC9/LANCL1/TLR6/ABCA7/GPR83/LYVE1/PTPRT/HRH3/PLXND1/ADGRL2/GPR161/LPAR3/OPN3/NTSR2/IL17RA/C5AR2/TAS2R4/TAS2R13/CLEC4A/GP6/FGFRL1/GPR88/GPR85/IL17RD/TNFRSF19/LMBR1L/GPRC5C/ACKR3/CHRNA10/AGTRAP/VN1R1/ADGRG6/SORCS2/NPFFR1/ADGRL4/P2RY12/ADGRV1/IL17RC/UNC5A/PLXNA4/OPN4/GPR146/GRIN3A/ANTXR2/GPR62/OR2D2/ACVR1C/CD200R1/UNC5D/NFAM1/IFNLR1/ADGRA3/UNC5B/ADGRF5/TAS2R43/TAS2R19/TAS2R20/OR2L13/EPHA6/GPR153/OR14I1/GPR179/GPR199P/TGFBR3L	197
GO:0004930	G protein-coupled receptor activity	89/3687	170/11799	7.10377232961847e-09	3.43112203520572e-06	3.21539168603783e-06	ADCYAP1R1/ADORA2A/ADORA2B/ADRA1A/ADRB2/APLNR/ADGRB1/C5AR1/ACKR2/CMKLR1/LTB4R/CNR1/CX3CR1/DRD2/S1PR1/EDNRB/CELSR2/ACKR1/GALR1/CCR10/GPR12/GPR17/GPR19/GPR22/MCHR1/GPR35/GPR37/GRIK3/GRM4/GRM7/HRH1/HTR1E/HTR2A/HTR7/MC1R/NPY1R/NPY5R/NTSR1/OXTR/P2RY1/PPARG/PTGFR/PTH1R/PTH2R/SSTR1/SSTR2/TACR1/VIPR1/FZD6/FZD8/GPR37L1/GABBR2/LANCL1/GPR83/HRH3/ADGRL2/GPR161/LPAR3/OPN3/NTSR2/C5AR2/TAS2R4/TAS2R13/GPR88/GPR85/GPRC5C/ACKR3/AGTRAP/VN1R1/ADGRG6/SORCS2/NPFFR1/ADGRL4/P2RY12/ADGRV1/OPN4/GPR146/GPR62/OR2D2/ADGRA3/ADGRF5/TAS2R43/TAS2R19/TAS2R20/OR2L13/GPR153/OR14I1/GPR179/GPR199P	89
GO:0005201	extracellular matrix structural constituent	52/3687	87/11799	3.45020391544242e-08	1.11096566077246e-05	1.04111416395806e-05	AEBP1/CD4/CHI3L1/COL1A2/COL4A3/COL4A4/COL5A1/COL5A2/COL6A1/COL9A1/COL9A3/COL11A1/COL12A1/HAPLN1/VCAN/DCN/ECM1/ELN/FBLN2/FBN1/EFEMP1/FN1/TNC/IGFBP7/CCN1/LAMA4/LAMB1/LAMB3/LTBP1/MATN2/MFGE8/NID1/PRELP/TECTA/THBS1/VWF/COLQ/LTBP4/EDIL3/FGL2/COL5A3/IMPG2/VWA1/FRAS1/COL18A1/HMCN1/COL25A1/PODN/HMCN2/LAMA1/COL28A1/AGRN	52
GO:0140375	immune receptor activity	33/3687	49/11799	2.11946580065197e-07	5.1185099085745e-05	4.79668575937024e-05	C5AR1/CD4/CD74/ACKR2/CMKLR1/CSF3R/CX3CR1/EPOR/F3/GFRA2/CCR10/GPR17/GPR35/IFNGR1/IL1RAP/IL4R/IL6R/IL10RA/IL10RB/IL11RA/IL12RB1/KLRD1/IL1RL2/OSMR/CRLF1/IL27RA/IL17RA/C5AR2/IL17RD/ACKR3/IL17RC/CD200R1/IFNLR1	33
GO:0030545	signaling receptor regulator activity	83/3687	166/11799	3.13039447044632e-07	6.04792211690229e-05	5.66766156754492e-05	JAG1/BMP1/BMP7/OSGIN2/CCK/HBEGF/EFNA5/EGFR/FBN1/EFEMP1/FGF1/FGF9/GDF9/GNRH1/GRN/NRG1/HMGB1/HMGB2/IGF1/IL16/INHBA/LY6E/LY6H/MDK/KITLG/MIF/NBL1/NMB/CCN3/PDGFA/PDGFB/PDYN/PSPN/PTHLH/PTN/CLEC11A/CX3CL1/CXCL12/TG/TGFA/TGFB1/TGFB3/THBS4/TNFSF4/VGF/VIP/WNT3/WNT2B/SEMA7A/TNFSF12/FGF17/TNFSF18/CRLF1/KL/GMFG/SEMA3A/GPNMB/SEMA6C/SEMA3C/DKK3/NENF/OSGIN1/CKLF/ADA2/SEMA5B/NCAPG2/THNSL2/SEMA3G/SEMA6A/SEMA4G/LYNX1/METRN/RABEP2/SEMA6D/SPX/IL33/CMTM1/LYPD1/LYPD6/NRG4/IL34/BMP8A/TAFA1	83
GO:0048018	receptor ligand activity	75/3687	147/11799	4.14303004551245e-07	6.67027837327505e-05	6.25088743708896e-05	JAG1/BMP1/BMP7/OSGIN2/CCK/HBEGF/EFNA5/FBN1/EFEMP1/FGF1/FGF9/GDF9/GNRH1/GRN/NRG1/HMGB1/HMGB2/IGF1/IL16/INHBA/MDK/KITLG/MIF/NBL1/NMB/CCN3/PDGFA/PDGFB/PDYN/PSPN/PTHLH/PTN/CLEC11A/CX3CL1/CXCL12/TG/TGFA/TGFB1/TGFB3/THBS4/TNFSF4/VGF/VIP/WNT3/WNT2B/SEMA7A/TNFSF12/FGF17/TNFSF18/CRLF1/KL/GMFG/SEMA3A/GPNMB/SEMA6C/SEMA3C/NENF/OSGIN1/CKLF/ADA2/SEMA5B/THNSL2/SEMA3G/SEMA6A/SEMA4G/METRN/RABEP2/SEMA6D/SPX/IL33/CMTM1/NRG4/IL34/BMP8A/TAFA1	75
GO:0008528	G protein-coupled peptide receptor activity	31/3687	47/11799	9.99354647016813e-07	0.000134400156657347	0.000125949803558155	ADCYAP1R1/APLNR/ACKR2/CMKLR1/LTB4R/CX3CR1/EDNRB/GALR1/CCR10/GPR17/MCHR1/GPR35/GPR37/MC1R/NPY1R/NPY5R/NTSR1/OXTR/PTH1R/PTH2R/SSTR1/SSTR2/TACR1/VIPR1/GPR37L1/GPR83/NTSR2/ACKR3/AGTRAP/SORCS2/NPFFR1	31
GO:0004896	cytokine receptor activity	29/3687	43/11799	1.1130447756302e-06	0.000134400156657347	0.000125949803558155	CD4/CD74/ACKR2/CMKLR1/CSF3R/CX3CR1/EPOR/F3/GFRA2/CCR10/GPR17/GPR35/IFNGR1/IL1RAP/IL4R/IL6R/IL10RA/IL10RB/IL11RA/IL12RB1/IL1RL2/OSMR/CRLF1/IL27RA/IL17RA/IL17RD/ACKR3/IL17RC/IFNLR1	29
GO:0030546	signaling receptor activator activity	76/3687	153/11799	1.34811065383679e-06	0.000141149702195614	0.000132274974270707	JAG1/BMP1/BMP7/OSGIN2/CCK/HBEGF/EFNA5/EGFR/FBN1/EFEMP1/FGF1/FGF9/GDF9/GNRH1/GRN/NRG1/HMGB1/HMGB2/IGF1/IL16/INHBA/MDK/KITLG/MIF/NBL1/NMB/CCN3/PDGFA/PDGFB/PDYN/PSPN/PTHLH/PTN/CLEC11A/CX3CL1/CXCL12/TG/TGFA/TGFB1/TGFB3/THBS4/TNFSF4/VGF/VIP/WNT3/WNT2B/SEMA7A/TNFSF12/FGF17/TNFSF18/CRLF1/KL/GMFG/SEMA3A/GPNMB/SEMA6C/SEMA3C/NENF/OSGIN1/CKLF/ADA2/SEMA5B/THNSL2/SEMA3G/SEMA6A/SEMA4G/METRN/RABEP2/SEMA6D/SPX/IL33/CMTM1/NRG4/IL34/BMP8A/TAFA1	76
GO:0005539	glycosaminoglycan binding	65/3687	126/11799	1.46117704136247e-06	0.000141149702195614	0.000132274974270707	APOB/APOE/BMP7/CEL/COL5A1/COL11A1/HAPLN1/VCAN/DCN/HBEGF/ECM2/FBN1/FGF1/FGF9/FGFR1/FGFR4/FN1/CFH/CCN1/LPL/MDK/MPO/CCN3/PCSK6/PRELP/PTN/RPL29/SLIT3/TGFBR2/THBS1/THBS4/COLQ/LTBP4/HYAL2/NRP2/NRP1/PDCD5/LIPG/ADAMTS3/SPOCK2/NOD1/GPNMB/LYVE1/ADAMTS8/ADAMTS5/FSTL1/STAB1/SUSD5/COL5A3/SPOCK3/IMPG2/ADA2/FGFRL1/CEMIP/EVA1C/BCAN/SMOC1/COL25A1/NAV2/FBLN7/FGFBP3/RSPO2/AGRN/LRTM2/TGFBR3L	65
