ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0042330	taxis	189/4321	357/11578	7.94885628351415e-10	3.08920429920017e-06	2.78491935393768e-06	ALCAM/ANGPT1/ANGPT2/ARRB2/BMP7/BMPR1B/BMPR2/BSG/C5AR1/CD74/CDH13/CHGA/ACKR2/CMKLR1/CSF3R/DCC/DDT/DOCK2/DPYSL2/DSCAM/HBEGF/DVL1/S1PR1/EDN1/EFNA1/EFNA3/EFNA5/EGR3/EPHA3/EPHA4/EPHA7/EPHB1/EPHB3/EPHB6/ERBB2/EXT1/F3/FES/FGF1/FGFR1/FLT1/GAP43/GAS6/MSTN/NCKAP1L/NRG1/HMGB1/NR4A1/HRH1/HSPB1/CCN1/IL6R/IL16/ITGA1/ITGA2/ITGA9/ITGB2/KDR/KIF5A/KIT/LAMA5/LAMB2/LGALS3/LGALS9/LYN/MDK/NINJ1/NOTCH3/CCN3/NOVA2/PAX6/PDE4B/PDGFA/PDGFB/PDGFRA/ENPP2/PLD1/PRKCD/PRKCQ/MAPK3/RELN/PTPRO/RARRES2/RET/ROBO2/RYK/SCN1B/CX3CL1/CXCL12/SFTPD/ST6GAL1/SLC12A2/SLIT3/SOS1/CNTN2/TGFB1/THBS1/THBS4/TNR/TRPM2/VCAM1/VEGFB/WNT5A/SCG2/SEMA3B/FZD3/PLA2G6/SEMA7A/TMEFF1/NRP1/TNFSF18/KALRN/USP14/LGI1/NOG/LHX2/NRXN3/NRXN1/BCAR1/FEZ2/RIPOR2/PLXNC1/SEMA3A/TUBB3/VAV3/GPNMB/SEMA6C/SEMA4D/SEMA3C/B3GNT2/PADI2/PALLD/SWAP70/PLXND1/SCRIB/DAPK2/FLRT2/ADGRA2/C5AR2/CNTN6/STK39/LEF1/CKLF/CNTN5/SEMA5B/ROBO4/FEZF2/PARVA/PLGRKT/DPYSL5/SEMA3G/CAMK1D/PLEKHG5/DSCAML1/MTUS1/SEMA6A/PREX1/SEMA4A/ROBO3/P2RY12/MMP28/RIN3/NUP85/SLC8B1/SEMA6D/IL17RC/UNC5A/MCU/NEXN/BOC/OPN4/CMTM1/TIRAP/ARHGEF25/NTN5/VSTM2L/EMB/UNC5D/IL34/GDF7/CNTN4/ANO6/UNC5B/ATOH7/EPHA6/TUBB2B/RNF165/LRTM2/CRPPA	189
GO:0006935	chemotaxis	188/4321	356/11578	1.14904381595692e-09	3.08920429920017e-06	2.78491935393768e-06	ALCAM/ANGPT1/ANGPT2/ARRB2/BMP7/BMPR1B/BMPR2/BSG/C5AR1/CD74/CDH13/CHGA/ACKR2/CMKLR1/CSF3R/DCC/DDT/DOCK2/DPYSL2/DSCAM/HBEGF/DVL1/S1PR1/EDN1/EFNA1/EFNA3/EFNA5/EGR3/EPHA3/EPHA4/EPHA7/EPHB1/EPHB3/EPHB6/ERBB2/EXT1/F3/FES/FGF1/FGFR1/FLT1/GAP43/GAS6/MSTN/NCKAP1L/NRG1/HMGB1/NR4A1/HRH1/HSPB1/CCN1/IL6R/IL16/ITGA1/ITGA2/ITGA9/ITGB2/KDR/KIF5A/KIT/LAMA5/LAMB2/LGALS3/LGALS9/LYN/MDK/NINJ1/NOTCH3/CCN3/NOVA2/PAX6/PDE4B/PDGFA/PDGFB/PDGFRA/ENPP2/PLD1/PRKCD/PRKCQ/MAPK3/RELN/PTPRO/RARRES2/RET/ROBO2/RYK/SCN1B/CX3CL1/CXCL12/SFTPD/ST6GAL1/SLC12A2/SLIT3/SOS1/CNTN2/TGFB1/THBS1/THBS4/TNR/TRPM2/VCAM1/VEGFB/WNT5A/SCG2/SEMA3B/FZD3/PLA2G6/SEMA7A/TMEFF1/NRP1/TNFSF18/KALRN/USP14/LGI1/NOG/LHX2/NRXN3/NRXN1/BCAR1/FEZ2/RIPOR2/PLXNC1/SEMA3A/TUBB3/VAV3/GPNMB/SEMA6C/SEMA4D/SEMA3C/B3GNT2/PADI2/PALLD/SWAP70/PLXND1/SCRIB/DAPK2/FLRT2/ADGRA2/C5AR2/CNTN6/STK39/LEF1/CKLF/CNTN5/SEMA5B/ROBO4/FEZF2/PARVA/PLGRKT/DPYSL5/SEMA3G/CAMK1D/PLEKHG5/DSCAML1/MTUS1/SEMA6A/PREX1/SEMA4A/ROBO3/P2RY12/MMP28/RIN3/NUP85/SLC8B1/SEMA6D/IL17RC/UNC5A/MCU/NEXN/BOC/CMTM1/TIRAP/ARHGEF25/NTN5/VSTM2L/EMB/UNC5D/IL34/GDF7/CNTN4/ANO6/UNC5B/ATOH7/EPHA6/TUBB2B/RNF165/LRTM2/CRPPA	188
GO:0007600	sensory perception	168/4321	315/11578	3.4509945585823e-09	6.18533258049901e-06	5.57608068149877e-06	ADORA2A/ADRA2A/AOC2/AQP1/ARRB2/ATP2B2/ALDH7A1/BBS1/C5AR1/CACNA1D/CACNB2/CACNB4/CD36/CDH3/CHRNA4/CHRNA7/CNGA3/CNR1/COL4A3/COL11A1/CRYGS/CRYM/GSDME/COCH/DRD2/EDN1/EPAS1/EPHB1/EYA4/EYA1/EFEMP1/GABRA5/GABRB2/GPX1/GRM1/GUCA1B/HSF4/HTR2A/ITGA2/KCNA1/KCNA2/KCNE1/KCNJ10/KIT/LAMB2/ABLIM1/LRP2/MBP/MC1R/MYO7A/NMB/CCN3/NPY1R/ROR1/NTSR1/OPRD1/OPRK1/P2RX7/P2RY1/PAX6/PDE6B/SLC26A4/PDYN/SERPINB6/SERPINE2/PLCB2/MAPK3/RBP4/RDH5/PRPH2/RGS16/RLBP1/SCNN1D/CXCL12/SLC1A3/SNAI2/TAC1/TACR1/ZNF354A/TECTA/UCN/USH2A/VIP/BEST1/WNT10B/ZIC2/NIPSNAP1/CDC14A/RGS9/UNC119/LRAT/ASIC3/PTGES/RIPOR2/USH1C/LAMC3/B3GNT2/GJB6/MMP24/CEP250/SCN11A/PHF24/NTSR2/EML2/CNNM4/TIMM13/TIMM10/TIMM9/NOB1/ATP6V0A4/TAS2R4/IMPG2/SHANK1/MYO15A/LEF1/DCDC2/CNTN5/TAS2R5/SEMA5B/USP53/DLL4/CLN6/CHD7/SPATA7/CHRNA10/VN1R1/CEMIP/SLC4A10/NLGN2/CDH23/CFAP69/TRPM3/PGAP1/SPX/SRRM4/TMTC4/ZFHX2/IL33/REEP6/CACNA2D4/OPN4/TMC1/TMC2/OR2D2/SPNS2/LOXHD1/BBS5/CRYBG3/ATPSCKMT/MYO3B/RDH10/LHFPL5/TMIE/TAS2R43/TAS2R46/TAS2R30/TAS2R50/OTOGL/OR2L13/RTP5/CCDC66/CYP4V2/SYT10/LRIT3/OR14I1/GPR179/TMEM150C/PRCD	168
GO:0003013	circulatory system process	183/4321	361/11578	1.00851916452774e-07	0.000135570188691641	0.000122216598753953	ADORA2A/ADORA2B/ADRA1B/ADRA1A/ADRA2A/BIN1/ANGPT1/APOE/ATP1A1/ATP1A2/ATP1A3/ATP1B1/ATP1B2/ATP2B1/ATP2B2/BMPR2/SERPING1/CACNA1C/CACNA1D/CACNA2D1/CACNB2/CALM3/CAMK2D/CD34/CD36/CD38/CDH5/CHGA/CNR1/COL1A2/COL4A3/CPS1/CYB5R3/DMPK/DRD2/DSC2/HBEGF/EDN1/ELN/EMP2/SLC29A1/EPAS1/EXT1/FGF12/FKBP1B/FLI1/MTOR/GAA/GAS6/GCH1/GCLC/GCLM/GNA12/GPX1/GSK3A/GSTM2/GUCY1A1/SLC29A2/HRH1/HRH2/HSP90AA1/HTR2A/HTR7/ID2/ITGA1/JUP/KCNA5/KCNE1/KCNJ2/LEPR/LNPEP/LRP2/LRP3/LRP5/MDM2/MEF2A/MYH7/NOS1/NOS2/NPY1R/NTSR1/OXTR/P2RY1/PDE2A/PDE3A/PDE4B/PDGFB/ABCB1/PKP2/PPARG/PRKG1/MAP2K3/PTGS1/PTPRO/RGS4/SCN1B/SCN4B/SCNN1D/CXCL12/SGK1/SLC1A3/SLC2A3/SLC2A5/SLC6A13/SLC7A2/SLC8A2/SLC8A1/SLC8A3/SLC12A2/SLC15A2/SLC16A1/SLC19A1/SLC22A1/STAT1/ABCC8/TACR1/TBXAS1/NR2F2/TGFB1/UCN/VEGFB/YES1/PLA2G6/NDST2/TCAP/SLC4A4/PER2/PLOD3/SLC16A7/GPR37L1/KL/ABCG2/SLC4A8/KCNE3/HCN4/ABCC5/ABCC9/ABCC4/CELF2/CORIN/FERMT2/SLC27A4/TBC1D8/BVES/PTP4A3/GPD1L/SLC7A8/HEY2/MYOF/KCNMB4/STK39/DLL1/CTNNA3/TRHDE/KCNIP2/TNNI3K/ERAP1/DLL4/TMEM38B/CHD7/CTNNBIP1/AGTRAP/HEG1/HCN3/TMEM38A/DOCK5/SPX/GRIP2/SLC2A10/NCALD/HOPX/RASL10B/MYLK3/SLC2A13/SGCZ/FGFBP3/ARHGAP42/VSTM4/SLC29A4/SLC27A1/RNF207/SLC6A17/OCLN	183
GO:0008015	blood circulation	153/4321	295/11578	1.84634524986943e-07	0.000198555968170958	0.000178998313171552	ADORA2A/ADORA2B/ADRA1B/ADRA1A/ADRA2A/BIN1/ANGPT1/APOE/ATP1A1/ATP1A2/ATP1A3/ATP1B1/ATP1B2/ATP2B1/ATP2B2/BMPR2/SERPING1/CACNA1C/CACNA1D/CACNA2D1/CACNB2/CALM3/CAMK2D/CD34/CD38/CDH5/CHGA/CNR1/COL1A2/COL4A3/CPS1/CYB5R3/DMPK/DRD2/DSC2/HBEGF/EDN1/ELN/EMP2/EPAS1/EXT1/FGF12/FKBP1B/FLI1/MTOR/GAA/GAS6/GCH1/GCLC/GCLM/GNA12/GPX1/GSK3A/GSTM2/GUCY1A1/HRH1/HRH2/HSP90AA1/HTR2A/HTR7/ID2/ITGA1/JUP/KCNA5/KCNE1/KCNJ2/LNPEP/LRP5/MDM2/MEF2A/MYH7/NOS1/NOS2/NPY1R/NTSR1/OXTR/P2RY1/PDE2A/PDE3A/PDE4B/PDGFB/PKP2/PPARG/PRKG1/MAP2K3/PTGS1/PTPRO/RGS4/SCN1B/SCN4B/SCNN1D/CXCL12/SGK1/SLC2A5/SLC8A2/SLC8A1/SLC8A3/STAT1/ABCC8/TACR1/TBXAS1/NR2F2/TGFB1/UCN/VEGFB/YES1/PLA2G6/NDST2/TCAP/PER2/PLOD3/GPR37L1/KL/KCNE3/HCN4/ABCC9/CELF2/CORIN/FERMT2/TBC1D8/BVES/PTP4A3/GPD1L/HEY2/MYOF/KCNMB4/STK39/DLL1/CTNNA3/TRHDE/KCNIP2/TNNI3K/ERAP1/DLL4/TMEM38B/CHD7/CTNNBIP1/AGTRAP/HCN3/TMEM38A/DOCK5/SPX/GRIP2/NCALD/HOPX/RASL10B/MYLK3/SGCZ/FGFBP3/ARHGAP42/VSTM4/RNF207/OCLN	153
GO:0007584	response to nutrient	55/4321	89/11578	2.2602250704706e-06	0.00202553836732006	0.00182602393851177	A2M/AGL/AHCY/ALAD/APAF1/ARSB/ASCL1/ASS1/ATP2B1/BCHE/CCND1/BMP7/CAT/CNR1/CYP1B1/ERCC1/ACSL1/FES/FKBP1B/MTOR/GAS6/GCLC/GCLM/GPX1/HLCS/IGFBP2/ITGA2/LPL/MAP1B/MN1/PDK2/PIM1/POR/PPARG/RXRA/SLC8A1/SLC16A1/SNAI2/SPP1/STAT1/TGFBR2/VCAM1/XBP1/AKR1C3/NCOA1/ALDH1A2/LRAT/KL/LIPG/SLC27A4/KANK2/CYP26B1/BRIP1/TPCN2/MIR125B1	55
GO:0042391	regulation of membrane potential	152/4321	303/11578	2.64137287551075e-06	0.00202895170737447	0.00182910106642511	ACTN2/ADORA2A/ADRA1A/BIN1/ARRB2/ATP1A1/ATP1A2/ATP1A3/ATP1B1/ATP1B2/ATP1B3/BCL2/BID/CACNA1C/CACNA1D/CACNA2D1/CACNB2/CACNB4/CALM3/CAMK2D/CD36/CHRM1/CHRNA4/CHRNA7/CHRNB1/CLN3/CNR1/DCN/DMPK/DRD2/DSC2/DVL1/EDN1/SLC29A1/FGF12/FKBP1B/MTOR/IFI6/GABRA1/GABRA2/GABRA5/GABRA6/GABRB2/GABRD/GABRG1/GABRG2/GABRG3/GCLC/GCLM/GLRX/GRIK1/GRIK3/GRM1/GSK3A/JUP/KCNA1/KCNA2/KCNA5/KCNB1/KCNC1/KCNC2/KCNE1/KCNH1/KCNJ2/KCNJ10/KCNK1/KCNK2/KCNQ3/KDR/MAPT/NEDD4/NTSR1/OPRD1/P2RX5/P2RX7/PKP2/PPP3CA/RELN/PYCR1/RGS4/SCN1B/SCN2A/SCN3A/SCN4B/SCN7A/SCN8A/SLC1A6/SLC8A2/SLC8A1/SLC8A3/TACR1/UBB/WNT7A/CNTNAP1/KCNAB2/SLC4A4/CACNA1I/P2RX6/NRXN1/SLC4A8/GNA14/RIMS3/KCNE3/HCN4/CACNG2/UNC13B/ARL6IP5/BVES/SCN11A/GPD1L/CUX2/KCNH4/KCNH3/HEBP2/NTSR2/KCNH5/PRELID1/KCNMB4/CTNNA3/KCNIP2/SHANK1/KCNK9/GPR88/PPP2R3C/KCNK12/CELF4/CHRNA10/TBC1D24/NLGN2/HCN3/SLC39A8/POPDC3/RTL10/SLC8B1/NETO1/BCO2/SLC4A11/SLC25A33/ATP5IF1/STX1B/GRIN3A/SEZ6/PIP5KL1/RIMS4/IGSF11/KCTD7/MTLN/STOX1/CNIH2/INSYN1/RNF207/RGS7BP	152
GO:0001525	angiogenesis	167/4321	339/11578	3.54847060815862e-06	0.00238501580750861	0.00215009304612769	ACVR1/JAG1/APLNR/ANGPT1/ANGPT2/ANXA2/ANXA3/AQP1/RHOB/ADGRB2/BSG/BTG1/C3/C5AR1/CD34/CDH5/CDH13/CHI3L1/CHRNA7/COL4A1/COL4A2/COL4A3/CSPG4/CYP1B1/DCN/S1PR1/EDN1/EFNA1/EFNA3/EGR3/EMP2/EPAS1/EPHB1/EPHB3/ERBB2/F3/FGF1/FGF9/FLT1/FLT4/FN1/B4GALT1/GLUL/GPLD1/GPX1/GRN/HIF1A/NR4A1/HSPB1/HSPG2/CCN1/ITGA2B/ITGA5/ITGAX/ITGB1/JAK1/JUP/KDR/LEPR/MCAM/MDK/MFGE8/MMP14/NINJ1/NOTCH3/CCN3/PDE3B/PDGFA/PDGFRA/ENPP2/PDPK1/PKNOX1/PPARG/PRKCB/MAPK7/PTGIS/PTPRB/CX3CL1/SLC12A2/SP100/SPARC/STAT1/ABCC8/TGFA/TGFBR1/TGFBR2/THBS1/THBS4/TIE1/TLR3/TNFAIP2/TNFAIP3/VEGFB/WNT5A/WNT7A/XBP1/VEZF1/SCG2/ADAM12/FZD8/ADAM15/NRP1/HGS/ADGRG1/HS6ST1/EIF2AK3/ADAMTS1/HDAC5/PAK4/WARS2/RAPGEF3/VAV3/GPNMB/CIB1/HTATIP2/PLK2/HPSE/CNMD/PLXND1/STAB1/MINAR1/TSPAN12/CEMIP2/CLIC4/ADGRA2/AGO2/DLL1/RGCC/HIPK2/CARD10/EGFL7/LEF1/SIRT6/HDAC7/ERAP1/ROBO4/DLL4/BCAS3/RASIP1/PARVA/C1GALT1/ADAMTS9/PLXDC1/RHOJ/SEMA6A/JCAD/ARHGAP22/SEMA4A/PDCL3/NOX5/ADIPOR2/VASH2/APOLD1/STARD13/FMNL3/ATP5IF1/NUS1/AMOTL1/SPRED1/BMPER/VSTM4/UNC5B/SLC39A12/EMC10/MIA3/MIR125B1/MIR138-1	167
GO:0010959	regulation of metal ion transport	134/4321	264/11578	4.69237920013493e-06	0.00252935407381995	0.00228021407161906	ACTN2/ADCYAP1R1/ADORA2A/ADRA2A/APLNR/BIN1/ARRB2/ATP1A1/ATP1A2/ATP1B1/ATP1B2/ATP1B3/ATP2B1/BCL2/CACNA1C/CACNA1D/CACNA2D1/CACNB2/CACNB4/CALM3/CAMK2A/CAMK2D/CAPN3/CASQ1/SLC31A2/DMPK/DRD2/EPB41/STOM/FGF12/FGF14/FKBP1B/GEM/GLRX/MCHR1/GSTM2/HPCA/HTR2A/IL16/ITGB1/JAK3/KCNA1/KCNA5/KCNC1/KCNC2/KCNE1/KCNG1/KCNJ2/KCNS1/KCNS2/LGALS3/LYN/MYLK/NEDD4/NOS1/NTSR1/OPRD1/OPRK1/P2RX5/P2RX7/PDE4B/PDGFB/PDPK1/SERPINE2/PKP2/PLCG2/PPP3CA/PPP3CC/PTPN6/RGS4/RGS7/SCN1B/SCN4B/CX3CL1/CXCL12/SLC8A1/ABCC8/TMBIM6/TF/UCN/VIP/BEST1/SLC30A1/KCNAB1/PLA2G6/KCNAB2/HAP1/HOMER3/ATP2C2/KCNE3/ABCC9/GPD1L/ISCU/TSPAN13/STK39/PACSIN3/KCNIP2/KCNIP1/FXYD7/FXYD6/FXYD5/KLHL24/LIME1/TESC/TMEM38B/SLC30A10/CHD7/GJC2/CEMIP/JPH3/TMEM38A/NKAIN1/SLC8B1/KCNIP4/VMP1/NETO1/JPH4/UBASH3B/TMC1/TMC2/NKAIN4/COMMD1/EFHB/CNKSR3/NKAIN2/TRPV3/PLPP4/ANO6/GRAMD2A/LRRC55/STAC3/STAC2/RNF207/C4orf3	134
GO:0044057	regulation of system process	171/4321	350/11578	5.12435206565622e-06	0.00252935407381995	0.00228021407161906	ADORA2A/ADORA2B/ADRA1B/ADRA1A/ADRA2A/BIN1/APOE/AQP1/ATP1A1/ATP1A2/ATP1A3/ATP1B1/ATP1B2/ATP2B1/ATP2B2/BMPR2/MYRF/CACNA1C/CACNA1D/CACNA2D1/CACNB2/CALM3/CAMK2D/CASQ1/CD38/CHGA/CHRNA7/DAB2/DMPK/DRD2/DSC2/HBEGF/DVL1/EDN1/EMP2/CTTN/EPAS1/EPB41/FGF12/FKBP1B/FOXO3/GAA/GALR1/GAS6/GCH1/MSTN/GRM1/GSK3A/GSTM2/GUCY1A1/NR4A1/HRH1/HRH2/HSP90AA1/HTR2A/IGFBP5/INHA/INHBA/ITGA2/ITGAX/JUP/KCNA1/KCNA5/KCNE1/KCNJ2/KIT/LMNA/MAG/MDM2/MEF2A/MYH7/NKX3-1/NOS1/CCN3/NPTX1/NPTX2/NTSR1/OPRD1/OPRK1/OXTR/PBX3/PDE4B/PDE9A/PDGFB/PKP2/PPARG/PPP3CA/PRKG1/RELN/PTPRO/RGS4/SCN1B/SCN4B/SGK1/SLC8A2/SLC8A1/SLC8A3/SOX10/SPP1/ABCC8/TACR1/TBXAS1/TNFRSF1B/TNNT1/TNR/UCN/VIP/WNT7A/NR4A3/PER2/NOL3/DLGAP2/KCNB2/NRXN1/EIF2AK3/HOMER3/HDAC4/KCNE3/HCN4/ABCC9/NR1H3/LPCAT3/UNC13B/CELF2/CORIN/KDM5B/BVES/SCN11A/DLGAP4/GPD1L/CUX2/HEY2/TMEM98/CACNG4/KCNMB4/STK39/CTNNA3/LMCD1/KCNIP2/SHANK1/TNNI3K/PLCE1/TMEM38B/PARD3/CELF4/TBC1D24/NLGN2/BEGAIN/HCN3/JAM2/DLGAP3/TMEM38A/DOCK5/SPX/NETO1/HOPX/ZFHX2/MLIP/IL33/MTG1/STX1B/C12orf57/FBXO32/ATPSCKMT/ARHGAP42/IGSF11/CNIH2/NPNT/SHISA6/RNF207/SHISA7	171
