ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO:0009615	response to virus	231	-0.660337512565025	-1.8036788318345	1.59195028540885e-07	0.00085949395909224	0.000855966532407202	1137	tags=19%, list=8%, signal=17%	ENSG00000105939/ENSG00000204520/ENSG00000160710/ENSG00000163565/ENSG00000177663/ENSG00000102096/ENSG00000187796/ENSG00000116977/ENSG00000159128/ENSG00000213928/ENSG00000163840/ENSG00000110057/ENSG00000263528/ENSG00000148606/ENSG00000137965/ENSG00000084674/ENSG00000164342/ENSG00000119917/ENSG00000243725/ENSG00000092929/ENSG00000138496/ENSG00000140464/ENSG00000115267/ENSG00000105497/ENSG00000132274/ENSG00000142089/ENSG00000107562/ENSG00000134321/ENSG00000165949/ENSG00000185436/ENSG00000123609/ENSG00000127951/ENSG00000101347/ENSG00000185745/ENSG00000082556/ENSG00000089127/ENSG00000168961/ENSG00000137959/ENSG00000157601/ENSG00000204516/ENSG00000186792/ENSG00000126709/ENSG00000111331
GO:0045087	innate immune response	410	-0.563244117580458	-1.62672828773562	9.51209967739703e-07	0.00163310861885299	0.00162640622046989	1417	tags=20%, list=10%, signal=19%	ENSG00000159403/ENSG00000105939/ENSG00000204520/ENSG00000160710/ENSG00000184371/ENSG00000166263/ENSG00000026025/ENSG00000164164/ENSG00000163565/ENSG00000177663/ENSG00000197903/ENSG00000204642/ENSG00000187796/ENSG00000143537/ENSG00000171608/ENSG00000204592/ENSG00000159128/ENSG00000163840/ENSG00000196083/ENSG00000184988/ENSG00000110057/ENSG00000263528/ENSG00000125730/ENSG00000148606/ENSG00000260314/ENSG00000071889/ENSG00000081181/ENSG00000173193/ENSG00000150637/ENSG00000111729/ENSG00000124635/ENSG00000111679/ENSG00000153029/ENSG00000164342/ENSG00000188229/ENSG00000157873/ENSG00000231389/ENSG00000137161/ENSG00000119917/ENSG00000243725/ENSG00000092929/ENSG00000104518/ENSG00000174125/ENSG00000179583/ENSG00000141510/ENSG00000277224/ENSG00000138496/ENSG00000140464/ENSG00000115267/ENSG00000132274/ENSG00000022556/ENSG00000142089/ENSG00000206503/ENSG00000169896/ENSG00000182326/ENSG00000134321/ENSG00000149131/ENSG00000165949/ENSG00000185436/ENSG00000234745/ENSG00000139178/ENSG00000051523/ENSG00000019582/ENSG00000173369/ENSG00000000971/ENSG00000123609/ENSG00000134539/ENSG00000168329/ENSG00000155926/ENSG00000166278/ENSG00000174130/ENSG00000142512/ENSG00000101347/ENSG00000244731/ENSG00000185745/ENSG00000224389/ENSG00000089127/ENSG00000168961/ENSG00000187554/ENSG00000157601/ENSG00000159189/ENSG00000126709/ENSG00000111331
GO:0002449	lymphocyte mediated immunity	140	-0.712299298371348	-1.85435076284988	9.97682226105184e-07	0.00163310861885299	0.00162640622046989	1112	tags=23%, list=8%, signal=21%	ENSG00000187796/ENSG00000111801/ENSG00000204592/ENSG00000125730/ENSG00000150637/ENSG00000111679/ENSG00000153029/ENSG00000188229/ENSG00000204287/ENSG00000231389/ENSG00000166710/ENSG00000077238/ENSG00000092929/ENSG00000206503/ENSG00000204257/ENSG00000182326/ENSG00000134321/ENSG00000149131/ENSG00000103811/ENSG00000234745/ENSG00000139178/ENSG00000019582/ENSG00000173369/ENSG00000134539/ENSG00000166278/ENSG00000223865/ENSG00000244731/ENSG00000186470/ENSG00000224389/ENSG00000168961/ENSG00000159189/ENSG00000179344
GO:0050776	regulation of immune response	480	-0.548370652592863	-1.60028016509206	1.20993414991887e-06	0.00163310861885299	0.00162640622046989	1080	tags=16%, list=8%, signal=15%	ENSG00000187796/ENSG00000111801/ENSG00000171608/ENSG00000204592/ENSG00000091972/ENSG00000026950/ENSG00000163840/ENSG00000004468/ENSG00000110057/ENSG00000263528/ENSG00000125730/ENSG00000233276/ENSG00000071889/ENSG00000081181/ENSG00000165810/ENSG00000173193/ENSG00000150637/ENSG00000155629/ENSG00000102524/ENSG00000111679/ENSG00000153029/ENSG00000164342/ENSG00000177425/ENSG00000121281/ENSG00000198821/ENSG00000204287/ENSG00000157873/ENSG00000166710/ENSG00000077238/ENSG00000272398/ENSG00000092929/ENSG00000118513/ENSG00000157404/ENSG00000174125/ENSG00000149177/ENSG00000140931/ENSG00000138496/ENSG00000115267/ENSG00000135218/ENSG00000129667/ENSG00000206503/ENSG00000169896/ENSG00000182326/ENSG00000134321/ENSG00000149131/ENSG00000103811/ENSG00000185436/ENSG00000234745/ENSG00000139178/ENSG00000051523/ENSG00000082074/ENSG00000019582/ENSG00000163131/ENSG00000173369/ENSG00000000971/ENSG00000123609/ENSG00000127951/ENSG00000134539/ENSG00000166278/ENSG00000107738/ENSG00000174130/ENSG00000223865/ENSG00000101347/ENSG00000143369/ENSG00000244731/ENSG00000204388/ENSG00000185745/ENSG00000186470/ENSG00000224389/ENSG00000089127/ENSG00000168961/ENSG00000187554/ENSG00000010610/ENSG00000204516/ENSG00000159189/ENSG00000111331/ENSG00000179344
GO:0051607	defense response to virus	164	-0.668579470698842	-1.76334576525366	2.18916619712307e-06	0.00196988471637791	0.00196180016401836	1018	tags=23%, list=7%, signal=22%	ENSG00000115415/ENSG00000168209/ENSG00000159674/ENSG00000197111/ENSG00000108771/ENSG00000105939/ENSG00000204520/ENSG00000160710/ENSG00000163565/ENSG00000187796/ENSG00000159128/ENSG00000213928/ENSG00000163840/ENSG00000110057/ENSG00000148606/ENSG00000164342/ENSG00000119917/ENSG00000243725/ENSG00000092929/ENSG00000138496/ENSG00000140464/ENSG00000115267/ENSG00000105497/ENSG00000132274/ENSG00000142089/ENSG00000134321/ENSG00000165949/ENSG00000185436/ENSG00000127951/ENSG00000101347/ENSG00000185745/ENSG00000082556/ENSG00000089127/ENSG00000137959/ENSG00000157601/ENSG00000204516/ENSG00000126709/ENSG00000111331
GO:0140546	defense response to symbiont	164	-0.668579470698842	-1.76334576525366	2.18916619712307e-06	0.00196988471637791	0.00196180016401836	1018	tags=23%, list=7%, signal=22%	ENSG00000115415/ENSG00000168209/ENSG00000159674/ENSG00000197111/ENSG00000108771/ENSG00000105939/ENSG00000204520/ENSG00000160710/ENSG00000163565/ENSG00000187796/ENSG00000159128/ENSG00000213928/ENSG00000163840/ENSG00000110057/ENSG00000148606/ENSG00000164342/ENSG00000119917/ENSG00000243725/ENSG00000092929/ENSG00000138496/ENSG00000140464/ENSG00000115267/ENSG00000105497/ENSG00000132274/ENSG00000142089/ENSG00000134321/ENSG00000165949/ENSG00000185436/ENSG00000127951/ENSG00000101347/ENSG00000185745/ENSG00000082556/ENSG00000089127/ENSG00000137959/ENSG00000157601/ENSG00000204516/ENSG00000126709/ENSG00000111331
GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	19	-0.930191526292958	-1.7917912883545	4.22301555905375e-06	0.00325715157190446	0.00324378398130024	772	tags=53%, list=5%, signal=50%	ENSG00000117984/ENSG00000204287/ENSG00000231389/ENSG00000166710/ENSG00000136943/ENSG00000204257/ENSG00000019582/ENSG00000163131/ENSG00000223865/ENSG00000179344
GO:0048002	antigen processing and presentation of peptide antigen	40	-0.842137493705931	-1.80578684872761	1.38274266496501e-05	0.00933178456018261	0.00929348622715956	1267	tags=50%, list=9%, signal=46%	ENSG00000168394/ENSG00000204642/ENSG00000204592/ENSG00000231925/ENSG00000117984/ENSG00000111729/ENSG00000153029/ENSG00000204287/ENSG00000231389/ENSG00000139192/ENSG00000166710/ENSG00000136943/ENSG00000204267/ENSG00000206503/ENSG00000204257/ENSG00000234745/ENSG00000019582/ENSG00000163131/ENSG00000223865/ENSG00000179344
GO:0032069	regulation of nuclease activity	19	-0.915833835593596	-1.76413463444095	1.81010749024792e-05	0.0108586337109428	0.0108140690762414	89	tags=21%, list=1%, signal=21%	ENSG00000164104/ENSG00000089127/ENSG00000111331/ENSG00000013573
GO:0015867	ATP transport	12	-0.961678933747987	-1.73928112708905	2.36003885780502e-05	0.0119663644929887	0.0119172536493476	120	tags=33%, list=1%, signal=33%	ENSG00000100372/ENSG00000101194/ENSG00000169100/ENSG00000181240
GO:0002478	antigen processing and presentation of exogenous peptide antigen	25	-0.884889167832446	-1.79796785760594	2.8369697543863e-05	0.0119663644929887	0.0119172536493476	1267	tags=60%, list=9%, signal=55%	ENSG00000168394/ENSG00000204642/ENSG00000204592/ENSG00000117984/ENSG00000111729/ENSG00000204287/ENSG00000231389/ENSG00000166710/ENSG00000136943/ENSG00000206503/ENSG00000204257/ENSG00000019582/ENSG00000163131/ENSG00000223865/ENSG00000179344
GO:0019884	antigen processing and presentation of exogenous antigen	29	-0.879365824592491	-1.81173038508396	3.06738597675505e-05	0.0119663644929887	0.0119172536493476	1267	tags=55%, list=9%, signal=50%	ENSG00000168394/ENSG00000204642/ENSG00000204592/ENSG00000117984/ENSG00000111729/ENSG00000153029/ENSG00000204287/ENSG00000231389/ENSG00000166710/ENSG00000136943/ENSG00000206503/ENSG00000204257/ENSG00000019582/ENSG00000163131/ENSG00000223865/ENSG00000179344
GO:0016064	immunoglobulin mediated immune response	75	-0.751513888883072	-1.78020112564984	3.10296541770405e-05	0.0119663644929887	0.0119172536493476	1112	tags=28%, list=8%, signal=26%	ENSG00000187796/ENSG00000204592/ENSG00000125730/ENSG00000150637/ENSG00000111679/ENSG00000204287/ENSG00000231389/ENSG00000166710/ENSG00000077238/ENSG00000204257/ENSG00000182326/ENSG00000149131/ENSG00000139178/ENSG00000019582/ENSG00000173369/ENSG00000166278/ENSG00000223865/ENSG00000244731/ENSG00000224389/ENSG00000159189/ENSG00000179344
GO:0019724	B cell mediated immunity	75	-0.751513888883072	-1.78020112564984	3.10296541770405e-05	0.0119663644929887	0.0119172536493476	1112	tags=28%, list=8%, signal=26%	ENSG00000187796/ENSG00000204592/ENSG00000125730/ENSG00000150637/ENSG00000111679/ENSG00000204287/ENSG00000231389/ENSG00000166710/ENSG00000077238/ENSG00000204257/ENSG00000182326/ENSG00000149131/ENSG00000139178/ENSG00000019582/ENSG00000173369/ENSG00000166278/ENSG00000223865/ENSG00000244731/ENSG00000224389/ENSG00000159189/ENSG00000179344
GO:0002250	adaptive immune response	212	-0.60455668327426	-1.639529953439	3.95321608646431e-05	0.0142289424338806	0.01417054580327	1267	tags=24%, list=9%, signal=22%	ENSG00000168394/ENSG00000177663/ENSG00000120217/ENSG00000204642/ENSG00000187796/ENSG00000111801/ENSG00000171608/ENSG00000204592/ENSG00000026950/ENSG00000110057/ENSG00000125730/ENSG00000081181/ENSG00000150637/ENSG00000111729/ENSG00000138795/ENSG00000102524/ENSG00000111679/ENSG00000153029/ENSG00000121281/ENSG00000198821/ENSG00000204287/ENSG00000157873/ENSG00000231389/ENSG00000166710/ENSG00000077238/ENSG00000160712/ENSG00000204267/ENSG00000092929/ENSG00000206503/ENSG00000204257/ENSG00000182326/ENSG00000134321/ENSG00000149131/ENSG00000103811/ENSG00000234745/ENSG00000139178/ENSG00000019582/ENSG00000163131/ENSG00000173369/ENSG00000134539/ENSG00000168329/ENSG00000166278/ENSG00000223865/ENSG00000142512/ENSG00000244731/ENSG00000186470/ENSG00000224389/ENSG00000010610/ENSG00000204516/ENSG00000159189/ENSG00000179344
GO:1903900	regulation of viral life cycle	97	-0.707644795000745	-1.74333586718975	4.29446154973065e-05	0.0144911236918723	0.0144316510500159	577	tags=15%, list=4%, signal=15%	ENSG00000155506/ENSG00000178685/ENSG00000179583/ENSG00000140464/ENSG00000115267/ENSG00000132274/ENSG00000142089/ENSG00000134321/ENSG00000019582/ENSG00000185745/ENSG00000089127/ENSG00000168961/ENSG00000010610/ENSG00000157601/ENSG00000111331
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	17	-0.932127556900603	-1.76556911920908	4.66762662683885e-05	0.0148238330342959	0.0147629949287262	772	tags=59%, list=5%, signal=56%	ENSG00000117984/ENSG00000204287/ENSG00000231389/ENSG00000166710/ENSG00000136943/ENSG00000204257/ENSG00000019582/ENSG00000163131/ENSG00000223865/ENSG00000179344
GO:0048525	negative regulation of viral process	54	-0.782917716415831	-1.76297454389437	6.81158459225836e-05	0.0199928371388698	0.0199107850587042	577	tags=19%, list=4%, signal=18%	ENSG00000178685/ENSG00000179583/ENSG00000140464/ENSG00000115267/ENSG00000142089/ENSG00000134321/ENSG00000185745/ENSG00000089127/ENSG00000157601/ENSG00000111331
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	155	-0.640951060360726	-1.68401744698426	7.03581970065801e-05	0.0199928371388698	0.0199107850587042	1229	tags=23%, list=9%, signal=21%	ENSG00000120217/ENSG00000204642/ENSG00000187796/ENSG00000111801/ENSG00000204592/ENSG00000125730/ENSG00000150637/ENSG00000138795/ENSG00000102524/ENSG00000111679/ENSG00000153029/ENSG00000204287/ENSG00000231389/ENSG00000166710/ENSG00000077238/ENSG00000160712/ENSG00000092929/ENSG00000206503/ENSG00000204257/ENSG00000182326/ENSG00000134321/ENSG00000149131/ENSG00000103811/ENSG00000234745/ENSG00000139178/ENSG00000019582/ENSG00000173369/ENSG00000134539/ENSG00000166278/ENSG00000223865/ENSG00000244731/ENSG00000186470/ENSG00000224389/ENSG00000010610/ENSG00000159189/ENSG00000179344
GO:0045071	negative regulation of viral genome replication	31	-0.850627195520575	-1.7699482969767	8.86238557526294e-05	0.0239240098604223	0.0238258239570753	577	tags=32%, list=4%, signal=31%	ENSG00000105939/ENSG00000163565/ENSG00000178685/ENSG00000115267/ENSG00000142089/ENSG00000134321/ENSG00000185745/ENSG00000089127/ENSG00000157601/ENSG00000111331
GO:0050792	regulation of viral process	110	-0.690524634304251	-1.74241895496712	0.000116849409356837	0.0300414267198839	0.029918134485951	847	tags=15%, list=6%, signal=14%	ENSG00000155506/ENSG00000146425/ENSG00000178685/ENSG00000179583/ENSG00000140464/ENSG00000115267/ENSG00000132274/ENSG00000142089/ENSG00000134321/ENSG00000019582/ENSG00000185745/ENSG00000089127/ENSG00000168961/ENSG00000010610/ENSG00000157601/ENSG00000111331
GO:0007018	microtubule-based movement	308	-0.546844337637914	-1.53393412557146	0.00018379811162967	0.0451057274858449	0.0449206102490122	1656	tags=19%, list=12%, signal=17%	ENSG00000113971/ENSG00000105948/ENSG00000047578/ENSG00000277586/ENSG00000118997/ENSG00000137463/ENSG00000147642/ENSG00000163885/ENSG00000165506/ENSG00000092850/ENSG00000039139/ENSG00000156313/ENSG00000185009/ENSG00000138002/ENSG00000101222/ENSG00000142655/ENSG00000169126/ENSG00000120051/ENSG00000270765/ENSG00000146221/ENSG00000109083/ENSG00000256061/ENSG00000080298/ENSG00000138587/ENSG00000189114/ENSG00000164818/ENSG00000183833/ENSG00000183914/ENSG00000146425/ENSG00000100242/ENSG00000138160/ENSG00000111834/ENSG00000084674/ENSG00000163075/ENSG00000143199/ENSG00000151023/ENSG00000115353/ENSG00000149292/ENSG00000007174/ENSG00000197653/ENSG00000089101/ENSG00000171811/ENSG00000157856/ENSG00000047579/ENSG00000159625/ENSG00000100979/ENSG00000152760/ENSG00000123977/ENSG00000168589/ENSG00000197748/ENSG00000004838/ENSG00000181378/ENSG00000174844/ENSG00000188316/ENSG00000139537/ENSG00000145491/ENSG00000155761/ENSG00000162643/ENSG00000167858
GO:0042790	nucleolar large rRNA transcription by RNA polymerase I	18	-0.895991173725735	-1.71122114539178	0.00020750967678442	0.0475401668328005	0.0473450584770951	3	tags=11%, list=0%, signal=11%	ENSG00000198793/ENSG00000013573
GO:1901836	regulation of transcription of nucleolar large rRNA by RNA polymerase I	15	-0.909079536299182	-1.69503644785056	0.000211328765324544	0.0475401668328005	0.0473450584770951	3	tags=13%, list=0%, signal=13%	ENSG00000198793/ENSG00000013573
