ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0051606	detection of stimulus	24/596	127/12149	1.00264441959841e-08	4.19706954043892e-05	3.82588002215181e-05	ASIC2/C4B/HLA-A/HLA-B/HTR2A/KIT/PDE6B/PPEF1/CXCL12/SMO/OR6A2/TLR6/OPN3/TAS2R5/CDHR2/CACNA2D4/OPN4/PKD1L2/OR2D2/STRC/TAS2R43/TAS2R50/OR2L13/RTP5	24
GO:0050776	regulation of immune response	53/596	500/12149	8.45860023469937e-08	0.000177038502912258	0.000161381188688343	B2M/SERPING1/C1QC/C2/C4A/C4B/CD4/CD74/CTSS/CYBA/ECM1/FYB1/CFH/HLA-A/HLA-B/HLA-DPB1/HLA-DQB1/HSPA1B/IL4R/ITGAM/JUNB/KIT/KLRD1/LCP2/LGALS9/MICB/OAS1/OAS3/PLCG2/STX4/TAP2/TLR5/TNFAIP3/TNFRSF14/TNFSF18/NMI/TLR6/FGL2/BTN3A2/DUSP10/USP18/SAMHD1/PTPN22/C5AR2/RGCC/C1RL/VSIR/IFIH1/RHBDF2/PARP9/SHLD1/THEMIS/CD24	53
GO:0002250	adaptive immune response	31/596	224/12149	1.57796018725733e-07	0.000207802392336754	0.000189424314688242	B2M/PRDM1/SERPING1/C1QC/C2/C4A/C4B/CD4/CD74/CTSS/CX3CR1/HLA-A/HLA-B/HLA-DMA/HLA-DPB1/HLA-DQB1/IL4R/IL6R/JUNB/KLRD1/MICB/TAP2/TNFAIP3/TNFRSF14/TNFSF18/BTN3A2/DUSP10/C1RL/SIGLEC10/SHLD1/THEMIS	31
GO:0050906	detection of stimulus involved in sensory perception	15/596	62/12149	2.0948777893184e-07	0.000207802392336754	0.000189424314688242	ASIC2/HTR2A/KIT/PPEF1/CXCL12/OR6A2/TAS2R5/CACNA2D4/OPN4/OR2D2/STRC/TAS2R43/TAS2R50/OR2L13/RTP5	15
GO:0002683	negative regulation of immune system process	33/596	253/12149	2.58890568086378e-07	0.000207802392336754	0.000189424314688242	ANGPT1/SERPING1/C1QC/CD74/CDK6/CX3CR1/HLA-A/HLA-B/IL4R/KLRD1/LGALS9/OAS1/OAS3/CXCL12/SNAI2/THBS1/TNFAIP3/TNFRSF14/TNFSF18/NMI/TRIB1/LRRC17/FGL2/DUSP10/PADI2/USP18/SAMHD1/PTPN22/C5AR2/VSIR/RHBDF2/ADGRF5/MIR125B1	33
GO:0002252	immune effector process	39/596	330/12149	2.9785340516496e-07	0.000207802392336754	0.000189424314688242	ANGPT1/B2M/SERPING1/C1QC/C2/C4A/C4B/CD74/CX3CR1/CFH/HLA-A/HLA-B/HLA-DMA/HLA-DPB1/HLA-DQB1/IL4R/IL6R/ITGAM/JUNB/KIT/KLRD1/LGALS1/LGALS9/MPO/PLCG2/STX4/TAP2/TP53/TNFRSF14/TNFSF18/NMI/CPLX2/FGL2/BTN3A2/DUSP10/PTPN22/RGCC/C1RL/SHLD1	39
GO:0045087	innate immune response	47/596	443/12149	4.60284840011012e-07	0.000275250334326585	0.000250907149630063	PRDM1/SERPING1/C1QC/C2/C4A/C4B/CD74/CX3CR1/CYBA/IFI6/CFH/HLA-A/HLA-B/IFI27/IFIT1/IFIT3/ITGAM/KLRD1/LGALS9/CIITA/MX1/OAS1/OAS3/PLCG2/SLA/STX4/TLR5/TNFAIP3/TP53/TTC4/TNFRSF14/NMI/TLR6/TRIM22/CNPY3/DUSP10/USP18/SAMHD1/PTPN22/C1RL/IFIH1/GSDMD/PARP9/SIGLEC10/SDHAF4/IFNLR1/PLPP6	47
GO:0032102	negative regulation of response to external stimulus	31/596	252/12149	2.13680025109602e-06	0.00111808073138599	0.00101919748818725	ANXA2/SERPING1/HLA-A/HLA-B/KLKB1/KLRD1/LGALS9/MICB/OAS1/OAS3/PRKG1/MAPK7/PTPRO/SLIT1/THBS1/TNFAIP3/NMI/TRIB1/SEMA3C/FGL2/DUSP10/PADI2/USP18/SAMHD1/C5AR2/RGMA/RHBDF2/SIGLEC10/C1QTNF3/GRIN3A/RTN4RL1	31
GO:0009617	response to bacterium	36/596	320/12149	2.75745088251633e-06	0.00128252104380149	0.0011690946724119	AQP1/B2M/BMP6/C2/C4B/CD4/CX3CR1/CYBA/DIO2/FKBP5/HLA-A/HLA-B/IL6R/LGALS9/MPO/OAS1/OAS3/OPRM1/PLCG2/TAP2/TLR5/TNFAIP3/CUBN/TNFRSF14/TRIB1/TLR6/GJB6/DUSP10/USP18/PTPN22/HERC6/RNF213/GSDMD/CCDC80/LYPD8/CD24	36
GO:0006954	inflammatory response	43/596	423/12149	4.40356752564605e-06	0.00184333336623544	0.00168030866110178	BMP6/C4A/C4B/CX3CR1/CYBA/ECM1/FANCA/IL4R/IL6R/ITGAM/JUN/KIT/KLKB1/LGALS1/LGALS9/CIITA/OPRM1/PLCG2/MAPK7/SCN9A/SMO/THBS1/TLR5/TNFAIP3/HYAL3/AOC3/TNFSF18/NMI/CD163/KL/PTGES/TLR6/DUSP10/USP18/C5AR2/LTB4R2/RHBDF2/GSDMD/SIGLEC10/MYLK3/C1QTNF3/NLRP14/PLA2G4B	43
