ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0042611	MHC protein complex	7/641	14/12679	2.05396155753832e-06	0.000932498547122397	0.000871312113355729	B2M/CD74/HLA-A/HLA-B/HLA-DMA/HLA-DPB1/HLA-DQB1	7
GO:0030312	external encapsulating structure	33/641	309/12679	3.94061520429667e-05	0.00596346434250229	0.00557216816607564	ANGPT1/ANXA2/SERPING1/C1QC/COL4A1/COL9A1/CTSS/ECM2/ECM1/CCN1/ITGB4/LAMB3/LGALS1/LGALS9/MST1/CXCL12/THBS1/DGCR6/FCGBP/LRRC17/HPSE/FGL2/FRAS1/KAZALD1/ELFN2/NTN5/RTN4RL1/CCDC80/OLFML2A/COL24A1/COL28A1/FREM2/AGRN	33
GO:0031012	extracellular matrix	33/641	309/12679	3.94061520429667e-05	0.00596346434250229	0.00557216816607564	ANGPT1/ANXA2/SERPING1/C1QC/COL4A1/COL9A1/CTSS/ECM2/ECM1/CCN1/ITGB4/LAMB3/LGALS1/LGALS9/MST1/CXCL12/THBS1/DGCR6/FCGBP/LRRC17/HPSE/FGL2/FRAS1/KAZALD1/ELFN2/NTN5/RTN4RL1/CCDC80/OLFML2A/COL24A1/COL28A1/FREM2/AGRN	33
GO:0009897	external side of plasma membrane	22/641	173/12679	6.04532595546928e-05	0.00686144495945764	0.00641122726330032	ATP1B2/B2M/CD4/CD74/CNTFR/CX3CR1/IL4R/IL6R/ITGAM/KIT/KLRD1/MCAM/MICB/ABCB1/CXCL12/THBS1/CUBN/TNFRSF14/CD163/BTN3A2/LY6G5C/CD24	22
GO:0031514	motile cilium	21/641	166/12679	9.53165602519608e-05	0.00865474367087804	0.00808685763821899	SEPTIN2/HYAL3/SLC22A14/CFAP43/DRC3/TEKT1/ROPN1L/SPATC1L/DRC7/CFAP300/CCDC65/DRC1/AK7/GARIN2/SPAG17/CFAP65/TAS2R43/SAXO2/RSPH4A/ENO4/FSIP2	21
GO:0009986	cell surface	43/641	478/12679	0.000169967825263342	0.0128608987782595	0.0120170234352854	ACVRL1/ANXA2/ATP1B2/B2M/CD4/CD74/CNTFR/CPM/CX3CR1/HBEGF/EGFR/HLA-A/HLA-B/HLA-DMA/HLA-DPB1/IL4R/IL6R/ITGAM/ITGB4/KIT/KLRD1/MCAM/MICB/ROR1/ABCB1/CXCL12/STX4/THBS1/CUBN/AOC3/TNFRSF14/TNFSF18/CD163/LIPG/ABCA7/BTN3A2/RGMA/ADGRG6/LY6G5C/RTN4RL1/STRC/ADGRF5/CD24	43
GO:0016324	apical plasma membrane	25/641	227/12679	0.000207102319946564	0.0131551454984795	0.012291962986059	ADRB2/AQP1/ATP1B2/ATP6V1B2/CNTFR/CYBA/IL6R/NHS/DDR2/ATP8B1/ABCB1/PTPRO/SLC16A1/CUBN/MGAM/KL/GJB6/SLC7A9/SLCO2B1/ZMYND10/RHCG/CDHR2/PAPPA2/SLC4A11/ECRG4	25
GO:0062023	collagen-containing extracellular matrix	26/641	242/12679	0.00023180873125074	0.0131551454984795	0.012291962986059	ANGPT1/ANXA2/SERPING1/C1QC/COL4A1/COL9A1/CTSS/ECM2/ECM1/CCN1/ITGB4/LAMB3/LGALS1/LGALS9/MST1/CXCL12/THBS1/FGL2/FRAS1/KAZALD1/NTN5/CCDC80/COL24A1/COL28A1/FREM2/AGRN	26
GO:0045177	apical part of cell	28/641	278/12679	0.000396028959150677	0.018997994407381	0.0177514299702632	ADRB2/AQP1/ATP1B2/ATP6V1B2/CNTFR/CYBA/IL6R/MYO5B/NHS/DDR2/ATP8B1/ABCB1/PTPRO/SLC16A1/CUBN/MGAM/KL/GJB6/SLC7A9/SLCO2B1/C5AR2/ZMYND10/RHCG/CDHR2/PAPPA2/SLC4A11/ECRG4/ADGRF5	28
GO:0005930	axoneme	16/641	122/12679	0.000419601468440313	0.018997994407381	0.0177514299702632	CENPF/SEPTIN2/SPAG8/CFAP43/DRC3/TEKT1/CCDC65/DRC1/DNAI3/CFAP276/SPATA4/EFHB/SPAG17/DNAH12/SAXO2/RSPH4A	16
GO:0097014	ciliary plasm	16/641	123/12679	0.000460303829253724	0.018997994407381	0.0177514299702632	CENPF/SEPTIN2/SPAG8/CFAP43/DRC3/TEKT1/CCDC65/DRC1/DNAI3/CFAP276/SPATA4/EFHB/SPAG17/DNAH12/SAXO2/RSPH4A	16
GO:0098552	side of membrane	32/641	348/12679	0.000782561181162889	0.0296068980206627	0.0276642242112846	ATP1B2/B2M/CD4/CD74/CNTFR/CX3CR1/GNB3/GNG4/HLA-A/HLA-B/HLA-DPB1/HLA-DQB1/IL4R/IL6R/ITGAM/KIT/KLRD1/MCAM/MICB/ABCB1/CXCL12/SLA/THBS1/CUBN/TNFRSF14/CD163/BTN3A2/PTPN22/LY6G5C/STAC3/STAC2/CD24	32
GO:0030666	endocytic vesicle membrane	17/641	145/12679	0.00103450313674282	0.0361280326216339	0.0337574707779236	ADRB2/ATP6V0C/B2M/CD4/CD74/CYBA/HBEGF/EGFR/HLA-A/HLA-B/HLA-DPB1/HLA-DQB1/SMO/STX4/TAP2/CD163/TLR6	17
GO:0005604	basement membrane	11/641	74/12679	0.001156335042258	0.0374982935132238	0.0350378212052613	ANXA2/COL4A1/COL9A1/ITGB4/LAMB3/FRAS1/NTN5/CCDC80/COL28A1/FREM2/AGRN	11
GO:0072562	blood microparticle	9/641	55/12679	0.00160738195185227	0.0474590135301904	0.0443449627931062	SERPING1/C1QC/C4A/C4B/CFH/HSPA1B/HSPA1L/C1RL/ZNF559-ZNF177	9
GO:0005581	collagen trimer	8/641	45/12679	0.00167256435348688	0.0474590135301904	0.0443449627931062	C1QC/COL4A1/COL9A1/C1QTNF3/C1QTNF6/C1QL2/COL24A1/COL28A1	8
