"","MEblack","MEblue","MEbrown","MEcyan","MEgreen","MEgreenyellow","MEgrey","MEmagenta","MEpink","MEpurple","MEred","MEsalmon","MEtan","MEturquoise","MEyellow"
"R12872",-0.0324667980895198,0.131144465247948,0.0448921311194185,0.0062086067982976,0.0366128154139976,0.0759756473589996,-0.0378341201916833,0.0268217113341714,0.0480119413913383,-0.0487377500084584,0.0557597126632262,-0.0215067988081451,-0.0176185068610753,-0.110832082777892,0.0932693338922962
"R12873",0.00667226678961674,-0.00356132541311216,-0.0422315772396765,0.0820612664119994,0.0563695468796522,0.0252478005188138,0.0906903255755155,0.0526241791100899,0.0748193314096326,0.180390472215647,-0.062427838904747,0.0520700518447558,0.0225460285431449,0.0352392589641067,0.00520539555172128
"R12874",-0.153688030722887,-0.0274601554246583,0.113333426019339,-0.119600159261976,-0.116080061119364,-0.072373799727421,0.124622923784068,-0.0784880952699847,-0.0276890838101933,0.0332400368255145,0.0847320004402748,-0.100714949030525,-0.024351562476299,-0.0555598984937728,0.0459716049961079
"R12890",0.0857846443860284,-0.0759954285452087,0.223640348661589,0.0659687330285067,0.00225673152755262,-0.0759727491890828,-0.105878280084884,-0.0131264370447466,0.143754248839014,0.0044597069929497,-0.102514405023398,0.0182531429739041,0.225726351844885,0.089010643311433,-0.12374862832899
"R12891",0.0529784572334513,-0.188342071392898,0.096497725741833,0.0268180532163326,-0.0534305287521938,-0.118121281644858,-0.0461075650867921,-0.0179137374211695,0.103189782709009,-0.0695994086224451,-0.167056467398291,-0.0558441252979866,0.207871702895593,0.173261279343348,-0.125038147707986
"R12892",-0.12069899379145,0.0957423459488853,-0.0455619739129972,0.0202141343988746,0.186666303346717,0.178495279702584,0.024686225036712,0.111397829087761,0.0809552179781692,0.103751382859653,0.127695117879463,0.00942572483902275,-0.122360125800917,-0.1143506488131,0.162494156273016
"R12893",-0.0572655969542832,0.191485855728268,-0.136811516242866,0.104639668086867,0.0991900701850971,0.0588264730645651,-0.00656958782984296,-0.00558916664122464,-0.0721544736410203,0.149389333251034,0.0223293634074785,-0.120655457872887,-0.101122514707216,-0.0787794252352593,0.102859009905354
"R12894",-0.163100564303161,-0.0339981307935237,0.0583725160486446,0.159669183129318,-0.209602522526361,-0.105232463056344,-0.143584561847132,0.0461448055922816,0.0447814594344994,0.0769666118140343,-0.0291134956687034,0.308252648112954,0.082140597303984,0.00267229010588729,0.0628538828300303
"R12926",-0.126281792940612,0.203794694728406,0.0459235407636287,-0.0835333256555403,0.233793788440381,0.250084788466514,0.198950651781088,-0.0309046326469237,-0.0277634679480251,0.126728487260207,0.267641985618783,-0.108711470297753,-0.192803133546305,-0.196071554594303,0.137283913319919
"R12927",-0.0541396927506938,0.147028535650311,-0.134807797345705,-0.0484587832202587,0.121832041010542,0.13179429512616,0.0105485734795504,0.0897650752598634,0.0102327990274766,0.0288440929536524,0.0668693796853126,-0.0408724911577842,-0.127454256557107,-0.110588861781267,0.191967467193978
"R12962",-0.102304114253358,-0.0464982263376356,0.0781682910184384,-0.142276951820954,-0.139736282249291,-0.00737473557433878,0.0806406299046163,0.0888624779309191,0.0928449092703656,-0.0507617781053464,0.0075298871406952,-0.0468122679993327,0.0243703434463061,-0.0452547676625505,0.0516959409492374
"R12964",0.0374115347452804,0.0631338971592006,-0.142077061008089,0.0935499796244976,0.101300561001025,0.0245685509582274,-0.0119557495726376,-0.100675725383141,-0.147890621873931,0.0610832206911784,0.0905855215128488,-0.0438481203745334,-0.0873331893550336,-0.00672699236537282,-0.0218344628931373
"R12973",0.0555391819830342,-0.0698496501378393,0.0542264743521308,0.0803704251802725,-0.0845359100106963,-0.0115578809847576,-0.222483131891954,0.168751106665728,0.190018408169117,-0.170477396042196,-0.0507700929725005,0.281468656329327,0.176663560753591,0.157521581796127,0.00495340248480853
"R12975",0.0952592836905649,-0.0329871846317063,0.0300746006051601,0.00508231122887795,-0.0247806529735431,0.0996408567732284,-0.0320033402713072,0.115159622419208,0.104683905516591,-0.08582650926798,0.0211095690809485,-0.104941891693318,-0.0037810150023376,0.0276361142192745,0.0167870127754801
"R12977",-0.0283447480588407,-0.0623077887544629,0.0658179136490628,0.00138731827325741,-0.124020517201546,0.0208844364757867,-0.218582121759517,0.11732120356646,0.0876020350821546,-0.177378805606114,-0.0634877235373278,0.164888624567429,0.0582039214295793,0.000123138505027256,0.0402105970558764
"R12979",-0.00529964813713407,-0.00518974431481629,0.0444839530808643,-0.0626860004625309,0.00107727086511424,-0.0286213069417062,-0.0472185529678833,0.00272759525997829,0.0289078005603708,-0.0609868606666671,-0.0629566611935764,-0.0865402534999755,0.0785674338353189,0.0325661073697783,-0.00991194889313331
