Tissue	Cell_type	OR	PValue	FDR	Direction
Caudate	Olfactory inhibitory neurons	1.1089478893438485	0.22864166328736338	0.33444703994081465	Down
Caudate	Oligodendrocyte precursor cells	1.2740839947195648	0.005571761995474299	0.012536464489817174	Down
Caudate	Oligodendrocytes	1.0811877736989015	0.35210074719007867	0.44778029805694786	Down
Caudate	Peptidergic neurons	1.0577580529327468	0.5456850187346107	0.6321301702173213	Down
Caudate	Pericytes	1.6157062280597956	1.182437792113493e-07	7.281327456698877e-07	Down
Caudate	Peripheral sensory neurofilament neurons	0.8818770226537217	0.17726998434718577	0.28027821849487483	Down
Caudate	Peripheral sensory non-peptidergic neurons	0.9811635377342958	0.8575689696658026	0.8801365741306922	Down
Caudate	Peripheral sensory peptidergic neurons	0.9143610052141714	0.3425745238012915	0.4404529591730891	Down
Caudate	Perivascular macrophages	1.0447556638353874	0.6366345803472802	0.6851861215401043	Down
Caudate	Satellite glia	1.4560025163387271	1.7674587515994453e-05	6.893089131237837e-05	Down
Caudate	Schwann cells	1.1049421789409617	0.26908896134814064	0.3886840552806476	Down
Caudate	Spinal cord excitatory neurons	1.409238542042584	0.00014475660581331136	0.00041387536555101916	Down
Caudate	Spinal cord inhibitory neurons	1.4141218319253002	9.492200191933798e-05	0.00030015876282601467	Down
Caudate	Subcommissural organ hypendymal cells	1.6598965639984087	4.4076938956606617e-08	2.86500103217943e-07	Down
Caudate	Subventricular zone radial glia-like cells	1.4567548119515026	2.3399579657307665e-05	8.555471312203114e-05	Down
Caudate	Sympathetic cholinergic neurons	0.8919917174995803	0.21611213438453858	0.32416820157680787	Down
Caudate	Sympathetic noradrenergic neurons	0.9155350978135788	0.3385017039607622	0.4404529591730891	Down
Caudate	Telencephalon inhibitory interneurons	1.1765885639151958	0.061177196929242554	0.11003782537036418	Down
Caudate	Telencephalon projecting excitatory neurons	1.231391872388208	0.014941176719956425	0.03066873116201582	Down
Caudate	Telencephalon projecting inhibitory neurons	1.2368738228594152	0.013255203017772277	0.028197431874170117	Down
Caudate	Vascular and leptomeningeal cells	2.0975783475783474	1.769936843508549e-14	2.958323009864289e-13	Down
Caudate	Vascular endothelial cells	1.5902228337728854	2.1606670221609007e-07	1.2038001980610733e-06	Down
Caudate	Vascular smooth muscle cells	1.6122212384307182	3.220762814280918e-07	1.7128602239584883e-06	Down
Caudate	Astrocytes	1.4829347913794253	1.1990041380415973e-10	1.1690290345905574e-09	All
Caudate	Cerebellum neurons	1.0626301179736295	0.33887747277644764	0.4404529591730891	All
Caudate	Cholinergic and monoaminergic neurons	0.814124911629551	0.0020723376188117983	0.005158797902148519	All
Caudate	Choroid epithelial cells	1.3179055485918858	1.847033720942279e-05	6.971062753233763e-05	All
Caudate	Dentate gyrus granule neurons	1.204655425581189	0.0025355769986467203	0.006054336915136046	All
Caudate	Dentate gyrus radial glia-like cells	1.2646873618185093	0.00014503324775719473	0.00041387536555101916	All
Caudate	Di- and mesencephalon excitatory neurons	1.122566421967748	0.06602096442413252	0.11529034086005233	All
Caudate	Di- and mesencephalon inhibitory neurons	0.9996541353727894	1.0	1.0	All
Caudate	Enteric glia	1.517291536213734	1.6176963658669886e-10	1.4559267292802899e-09	All
Caudate	Enteric neurons	1.0666713726189532	0.32746009735334525	0.4404529591730891	All
Caudate	Ependymal cells	2.156596404626136	3.74421534604656e-31	4.3807319548744747e-29	All
Caudate	Glutamatergic neuroblasts	1.3015610993570121	2.7456547773727408e-05	9.734594210685172e-05	All
Caudate	Hindbrain neurons	0.8955350531891726	0.09429578491140984	0.1576086690662136	All
Caudate	Microglia	1.4529676816840154	8.559830770456228e-09	6.259376250896116e-08	All
Caudate	Non-glutamatergic neuroblasts	0.9352290240360392	0.3102387788798693	0.427034554458173	All
Caudate	Olfactory ensheathing cells	1.35297076740091	1.1911044686806668e-06	5.806634284818251e-06	All
Caudate	Olfactory inhibitory neurons	1.0804286883240812	0.22868173671166814	0.33444703994081465	All
Caudate	Oligodendrocyte precursor cells	1.1781881644572778	0.009771077478122515	0.02117066786926545	All
Caudate	Oligodendrocytes	1.0292906468975322	0.6440412784148253	0.6851861215401043	All
Caudate	Peptidergic neurons	1.0577431671755417	0.39117112183923824	0.48175811847569344	All
Caudate	Pericytes	1.635025225500688	2.303123573815956e-14	3.3683182267058355e-13	All
Caudate	Peripheral sensory neurofilament neurons	0.9633544421680015	0.5693106863940881	0.6404745221933491	All
Caudate	Peripheral sensory non-peptidergic neurons	0.9588407937589941	0.5234316956923409	0.6186010949091302	All
Caudate	Peripheral sensory peptidergic neurons	0.9967414644870332	0.9744586229446824	0.9828591283148952	All
Caudate	Perivascular macrophages	1.2636749810896075	0.00035933462255552894	0.0009831133003145773	All
Caudate	Satellite glia	1.385978148489675	2.0395218582642057e-07	1.1931202870845602e-06	All
Caudate	Schwann cells	1.1003219881898916	0.13139434063924807	0.2135158035387781	All
Caudate	Spinal cord excitatory neurons	1.257732651963421	0.0004805667322343628	0.0012494735038093433	All
Caudate	Spinal cord inhibitory neurons	1.306805069710804	3.83076473072686e-05	0.00013182337455736547	All
Caudate	Subcommissural organ hypendymal cells	1.7091488966687884	3.0748830711773314e-17	8.994032983193693e-16	All
Caudate	Subventricular zone radial glia-like cells	1.4651668068404822	1.0652114813275714e-09	8.308649554355058e-09	All
Caudate	Sympathetic cholinergic neurons	0.8883105090133813	0.06823023337562392	0.11739613683747056	All
Caudate	Sympathetic noradrenergic neurons	0.8564156790335509	0.0161215055749992	0.03196976529279502	All
Caudate	Telencephalon inhibitory interneurons	1.1122317071481664	0.08576955508641071	0.14543533253782684	All
Caudate	Telencephalon projecting excitatory neurons	1.1790633997794933	0.00803186905389704	0.017730729798225542	All
Caudate	Telencephalon projecting inhibitory neurons	1.1238923673548975	0.06064014133547381	0.11003782537036418	All
Caudate	Vascular and leptomeningeal cells	2.110069208367885	3.4837670743861854e-28	2.0380037385159184e-26	All
Caudate	Vascular endothelial cells	1.5078837090112451	1.1460168118828174e-10	1.1690290345905574e-09	All
Caudate	Vascular smooth muscle cells	1.7081689569494447	1.05746498174351e-15	2.4744680572798133e-14	All
Dentate Gyrus	Astrocytes	1.7969138603975674	4.287268988911802e-10	2.0900436320945034e-09	Up
Dentate Gyrus	Cerebellum neurons	1.1015811373092927	0.330675083583988	0.4347076941497371	Up
Dentate Gyrus	Cholinergic and monoaminergic neurons	0.6761039248119155	0.0007495345066556236	0.0019064247234501731	Up
Dentate Gyrus	Choroid epithelial cells	1.4455913108007825	0.0003385853777014933	0.0009003292997971527	Up
Dentate Gyrus	Dentate gyrus granule neurons	0.8812592408922684	0.2419727533722748	0.3370334779113828	Up
Dentate Gyrus	Dentate gyrus radial glia-like cells	1.2122420376008893	0.05295089234619787	0.0924664836493306	Up
Dentate Gyrus	Di- and mesencephalon excitatory neurons	1.016230220714414	0.8766655665517034	0.9240528944734171	Up
Dentate Gyrus	Di- and mesencephalon inhibitory neurons	0.9631862149495842	0.7546746878171897	0.8329899856095396	Up
Dentate Gyrus	Enteric glia	2.3268555542517757	3.255121382147659e-17	3.46226547010251e-16	Up
Dentate Gyrus	Enteric neurons	1.3807264763990383	0.0019388310323067094	0.004362369822690096	Up
Dentate Gyrus	Ependymal cells	2.032855265413405	2.4592897266955974e-12	1.4386844901169245e-11	Up
Dentate Gyrus	Glutamatergic neuroblasts	1.2011649867882481	0.07979702089985813	0.1314964992293437	Up
Dentate Gyrus	Hindbrain neurons	0.8110538716504931	0.06844450174424063	0.11605806817501672	Up
Dentate Gyrus	Microglia	1.5514544885830466	1.668880152879125e-05	5.0066404586373747e-05	Up
Dentate Gyrus	Non-glutamatergic neuroblasts	0.7732758542615721	0.0181549544728239	0.03600219785288807	Up
Dentate Gyrus	Olfactory ensheathing cells	1.6522862344979217	2.2523158065659757e-07	8.500675786071586e-07	Up
Dentate Gyrus	Olfactory inhibitory neurons	0.8781354426631699	0.23157256357601075	0.33037162923658864	Up
Dentate Gyrus	Oligodendrocyte precursor cells	1.3708090529593207	0.0018765629081630595	0.004305056083432901	Up
Dentate Gyrus	Oligodendrocytes	0.9584654766219645	0.7210774394019871	0.8121582066968305	Up
Dentate Gyrus	Peptidergic neurons	0.968913924654268	0.8287294066270848	0.8977901905126752	Up
Dentate Gyrus	Pericytes	2.254105385854846	1.509038435943919e-16	1.4713124750453212e-15	Up
Dentate Gyrus	Peripheral sensory neurofilament neurons	0.9583931967634359	0.7219184059527382	0.8121582066968305	Up
Dentate Gyrus	Peripheral sensory non-peptidergic neurons	0.8987794063950759	0.34024425214043424	0.43675930494019244	Up
Dentate Gyrus	Peripheral sensory peptidergic neurons	1.076746791281247	0.48789538401551424	0.6008816834717386	Up
Dentate Gyrus	Perivascular macrophages	1.5494313166974243	1.9315013881670804e-05	5.64964156038871e-05	Up
Dentate Gyrus	Satellite glia	1.625379761073158	8.990837114968538e-07	3.187660431670664e-06	Up
Dentate Gyrus	Schwann cells	1.2328545548654244	0.0326880784279742	0.05975789337614033	Up
Dentate Gyrus	Spinal cord excitatory neurons	1.1678277278277278	0.14618651764884308	0.22805096753219517	Up
Dentate Gyrus	Spinal cord inhibitory neurons	1.2051342163872933	0.07495706293159346	0.12528537661423478	Up
Dentate Gyrus	Subcommissural organ hypendymal cells	1.4398054015913249	0.0002927489997940063	0.0007965496040906681	Up
Dentate Gyrus	Subventricular zone radial glia-like cells	1.6846964623196612	8.177834449847289e-08	3.417166537971903e-07	Up
Dentate Gyrus	Sympathetic cholinergic neurons	0.783841993797746	0.027884273184478853	0.0534829502062955	Up
Dentate Gyrus	Sympathetic noradrenergic neurons	0.6995391015152973	0.0011684422954532348	0.0027899540524087443	Up
Dentate Gyrus	Telencephalon inhibitory interneurons	1.165979381443299	0.11687755541262633	0.18732430114078466	Up
Dentate Gyrus	Telencephalon projecting excitatory neurons	0.9010080541544606	0.3353244194979892	0.4359217453473859	Up
Dentate Gyrus	Telencephalon projecting inhibitory neurons	0.8921271028037383	0.305367491968487	0.4200134899056954	Up
Dentate Gyrus	Vascular and leptomeningeal cells	2.5269577468463416	6.522574587843776e-20	8.479346964196908e-19	Up
Dentate Gyrus	Vascular endothelial cells	2.0287754555198285	5.683464481024033e-13	3.694251912665621e-12	Up
Dentate Gyrus	Vascular smooth muscle cells	2.690124647332104	2.8473338104663066e-23	5.552300930409298e-22	Up
Dentate Gyrus	Astrocytes	1.6267735005033783	1.4029458422801394e-06	4.827784221964009e-06	Down
Dentate Gyrus	Cerebellum neurons	0.90045307675416	0.3839766042356493	0.47792832654862727	Down
Dentate Gyrus	Cholinergic and monoaminergic neurons	0.7824732213351122	0.03153153768268181	0.05855856998212337	Down
Dentate Gyrus	Choroid epithelial cells	1.428234501347709	0.0005614160374904332	0.0014596816974751263	Down
Dentate Gyrus	Dentate gyrus granule neurons	0.799411031826934	0.042349933059929054	0.0762298795078723	Down
Dentate Gyrus	Dentate gyrus radial glia-like cells	1.3261578371174259	0.005830211615976008	0.012180977840521303	Down
Dentate Gyrus	Di- and mesencephalon excitatory neurons	0.9393368858334701	0.5954080981009562	0.7108443620184884	Down
Dentate Gyrus	Di- and mesencephalon inhibitory neurons	0.8606248685041027	0.1848193531513201	0.2702983039838056	Down
Dentate Gyrus	Enteric glia	2.2089414732624535	2.800608205358923e-15	2.5205473848230307e-14	Down
Dentate Gyrus	Enteric neurons	1.3607888631090488	0.0026401746280025444	0.0057203783606721795	Down
Dentate Gyrus	Ependymal cells	2.122765928725702	1.2300220087776719e-12	7.574346054051979e-12	Down
Dentate Gyrus	Glutamatergic neuroblasts	1.0156297572135669	0.8743983888921317	0.9240528944734171	Down
Dentate Gyrus	Hindbrain neurons	0.9892923498511682	0.9578691194713138	0.9662703728962311	Down
Dentate Gyrus	Microglia	1.712485077794904	2.1311792726155582e-07	8.311599163200678e-07	Down
Dentate Gyrus	Non-glutamatergic neuroblasts	0.8918367346938776	0.30872786437512656	0.4200134899056954	Down
Dentate Gyrus	Olfactory ensheathing cells	1.6896529948533359	1.4831611154230654e-07	5.983787948430988e-07	Down
Dentate Gyrus	Olfactory inhibitory neurons	0.9909808488612837	0.9580116517603658	0.9662703728962311	Down
Dentate Gyrus	Oligodendrocyte precursor cells	1.3561535578109967	0.0025770070356385855	0.005688864588107821	Down
Dentate Gyrus	Oligodendrocytes	1.0218925408001038	0.83877556302865	0.9003370722417618	Down
Dentate Gyrus	Peptidergic neurons	0.94684224720773	0.6597655889768692	0.7642829100029078	Down
Dentate Gyrus	Pericytes	2.195118863065055	4.234085421374574e-15	3.302586628672168e-14	Down
Dentate Gyrus	Peripheral sensory neurofilament neurons	0.9860352319648041	0.9570088315883603	0.9662703728962311	Down
Dentate Gyrus	Peripheral sensory non-peptidergic neurons	0.8943046594832793	0.3185321243911226	0.4283707879742683	Down
Dentate Gyrus	Peripheral sensory peptidergic neurons	1.0713452395572007	0.4950507398050201	0.6033430891373683	Down
Dentate Gyrus	Perivascular macrophages	1.5871670601189534	1.0462464438804204e-05	3.400300942611366e-05	Down
Dentate Gyrus	Satellite glia	1.7124760036284623	6.371289329964547e-08	2.7608920429846366e-07	Down
Dentate Gyrus	Schwann cells	1.2897031998175876	0.012509324288570722	0.02567703406601359	Down
Dentate Gyrus	Spinal cord excitatory neurons	0.9364425613326505	0.6130553449632128	0.7207328082654186	Down
Dentate Gyrus	Spinal cord inhibitory neurons	1.1465041145992076	0.2068735916241603	0.2988174101237871	Down
Dentate Gyrus	Subcommissural organ hypendymal cells	1.630547450383951	2.0427591179904127e-06	6.828651908710809e-06	Down
Dentate Gyrus	Subventricular zone radial glia-like cells	1.5311618142123422	3.5524092762627285e-05	0.00010137363056652177	Down
Dentate Gyrus	Sympathetic cholinergic neurons	0.8017772521821105	0.05393862266237147	0.09280615958084502	Down
Dentate Gyrus	Sympathetic noradrenergic neurons	0.8623598369011213	0.18336625449199306	0.2702983039838056	Down
Dentate Gyrus	Telencephalon inhibitory interneurons	0.8486740928550647	0.13941004399025023	0.22041858306566592	Down
Dentate Gyrus	Telencephalon projecting excitatory neurons	0.9640090189363758	0.7532600175437834	0.8329899856095396	Down
Dentate Gyrus	Telencephalon projecting inhibitory neurons	0.8261459082548106	0.08498797915605617	0.1381054661285913	Down
Dentate Gyrus	Vascular and leptomeningeal cells	2.681249311273082	1.8906298729240154e-20	2.7650461891513724e-19	Down
Dentate Gyrus	Vascular endothelial cells	1.8951023391812865	1.671087282452942e-10	8.500748349869313e-10	Down
Dentate Gyrus	Vascular smooth muscle cells	2.4326512303485988	1.395631984792832e-17	1.6328894222076131e-16	Down
Dentate Gyrus	Astrocytes	1.7130161220233449	4.23123103831162e-15	3.302586628672168e-14	All
Dentate Gyrus	Cerebellum neurons	1.0031653704997563	0.970261393260192	0.970261393260192	All
Dentate Gyrus	Cholinergic and monoaminergic neurons	0.7284106943854276	8.018906427177674e-05	0.0002233838218999495	All
Dentate Gyrus	Choroid epithelial cells	1.4377012569136403	5.447154406563024e-07	1.991615829899605e-06	All
Dentate Gyrus	Dentate gyrus granule neurons	0.8406307880315442	0.02189584454990317	0.04269689687231119	All
Dentate Gyrus	Dentate gyrus radial glia-like cells	1.2653765941649195	0.0009488206558393089	0.002361957802834024	All
Dentate Gyrus	Di- and mesencephalon excitatory neurons	0.9781672949979056	0.7953205906436358	0.8696496178065924	All
Dentate Gyrus	Di- and mesencephalon inhibitory neurons	0.9120445749162235	0.23436619851826374	0.33037162923658864	All
Dentate Gyrus	Enteric glia	2.26837979678466	4.665316124105129e-31	1.8194732884010006e-29	All
Dentate Gyrus	Enteric neurons	1.3715815740752508	1.562665073273292e-05	4.811363515078293e-05	All
Dentate Gyrus	Ependymal cells	2.073714077790165	2.037321267457205e-23	4.767331765849859e-22	All
Dentate Gyrus	Glutamatergic neuroblasts	1.1063054416616611	0.16655296034809622	0.25430533753679424	All
Dentate Gyrus	Hindbrain neurons	0.8999082881706297	0.1757566055121786	0.2636349082682679	All
Dentate Gyrus	Microglia	1.62858497242763	1.9953779358592156e-11	1.0611782658887647e-10	All
Dentate Gyrus	Non-glutamatergic neuroblasts	0.8284166998287108	0.014420594687207872	0.029089820317298638	All
Dentate Gyrus	Olfactory ensheathing cells	1.6693616320009215	1.6484708531857666e-13	1.2054443113920918e-12	All
Dentate Gyrus	Olfactory inhibitory neurons	0.9331401913651706	0.37410928423636675	0.47065361565220337	All
Dentate Gyrus	Oligodendrocyte precursor cells	1.3639503878474466	1.478782058087195e-05	4.676148670167617e-05	All
Dentate Gyrus	Oligodendrocytes	0.9905202123331612	0.9139757102692312	0.9547781973348218	All
Dentate Gyrus	Peptidergic neurons	0.9580485391559568	0.6160109472354005	0.7207328082654186	All
Dentate Gyrus	Pericytes	2.2251513469058133	4.743912689469124e-30	1.3875944616697187e-28	All
Dentate Gyrus	Peripheral sensory neurofilament neurons	0.9703572760391268	0.7116261790560373	0.8121582066968305	All
Dentate Gyrus	Peripheral sensory non-peptidergic neurons	0.897172061816218	0.16736334179771928	0.25430533753679424	All
Dentate Gyrus	Peripheral sensory peptidergic neurons	1.0749033112353614	0.3303275490133195	0.4347076941497371	All
Dentate Gyrus	Perivascular macrophages	1.567861536279777	8.323453323058631e-10	3.8953761551914396e-09	All
Dentate Gyrus	Satellite glia	1.6679635588485895	2.9396692027973963e-13	2.023184098395855e-12	All
Dentate Gyrus	Schwann cells	1.2589365934702532	0.0012138866059377544	0.002840494657894345	All
Dentate Gyrus	Spinal cord excitatory neurons	1.052951459186058	0.508975624163224	0.6139190518257444	All
Dentate Gyrus	Spinal cord inhibitory neurons	1.1761451314119802	0.031152886051945827	0.05855856998212337	All
Dentate Gyrus	Subcommissural organ hypendymal cells	1.529112391331082	4.3355608039748375e-09	1.951002361788677e-08	All
Dentate Gyrus	Subventricular zone radial glia-like cells	1.6088921331329245	1.3249618695664253e-11	7.381930416155799e-11	All
Dentate Gyrus	Sympathetic cholinergic neurons	0.7925361421620774	0.003098904046476108	0.006592214062503721	All
Dentate Gyrus	Sympathetic noradrenergic neurons	0.7759245485513226	0.0011134210122659368	0.002713963717398221	All
Dentate Gyrus	Telencephalon inhibitory interneurons	1.006366047745358	0.941751920537874	0.9662703728962311	All
Dentate Gyrus	Telencephalon projecting excitatory neurons	0.9308142668349982	0.343434667132459	0.43675930494019244	All
Dentate Gyrus	Telencephalon projecting inhibitory neurons	0.859391169661484	0.04828899066433057	0.08560321072313146	All
Dentate Gyrus	Vascular and leptomeningeal cells	2.5963345654971524	1.1890683072500054e-38	6.956049597412531e-37	All
Dentate Gyrus	Vascular endothelial cells	1.9623268354665757	6.630183597693279e-22	1.1081878299001623e-20	All
Dentate Gyrus	Vascular smooth muscle cells	2.562284028440615	4.576693350041055e-39	5.354731219548034e-37	All
DLPFC	Astrocytes	1.3633664158945231	0.000617645766898925	0.0015055115568161298	Up
DLPFC	Cerebellum neurons	1.2249223758487475	0.03192191231178691	0.055744234932523416	Up
DLPFC	Cholinergic and monoaminergic neurons	0.6429545291458368	1.8466113764377397e-05	6.001486973422654e-05	Up
DLPFC	Choroid epithelial cells	1.544224279835391	2.0745682475757297e-06	7.585140155198761e-06	Up
DLPFC	Dentate gyrus granule neurons	1.0946195989249534	0.33000302663395487	0.4102287888924499	Up
DLPFC	Dentate gyrus radial glia-like cells	1.3208626475893441	0.0018788326545103977	0.004227373472648395	Up
DLPFC	Di- and mesencephalon excitatory neurons	0.8653106556550684	0.14230900239192557	0.20656813308943894	Up
DLPFC	Di- and mesencephalon inhibitory neurons	0.9533898305084746	0.6349640619176404	0.7067315541481536	Up
DLPFC	Enteric glia	1.5789617299952248	1.8152192951186977e-06	6.850988952544762e-06	Up
DLPFC	Enteric neurons	0.9823973358129879	0.8846366068955318	0.9000215913632802	Up
DLPFC	Ependymal cells	2.032140043631075	4.226716793258093e-14	4.945258648111969e-13	Up
DLPFC	Glutamatergic neuroblasts	1.1415405264048486	0.17313027065785336	0.24702733740205907	Up
DLPFC	Hindbrain neurons	0.821766373776522	0.04646134248118408	0.07549968153192413	Up
DLPFC	Microglia	1.4371038908945046	0.00020541421219989222	0.0005462150642588043	Up
DLPFC	Non-glutamatergic neuroblasts	0.8956335419836483	0.25892846441808254	0.3403891049091647	Up
DLPFC	Olfactory ensheathing cells	1.4203302787323406	9.580039896075885e-05	0.00026687253996211395	Up
DLPFC	Olfactory inhibitory neurons	0.9912031499202552	0.9617159250899412	0.9700065796165785	Up
DLPFC	Oligodendrocyte precursor cells	1.3292029197080293	0.0023334395305646518	0.004963862274110259	Up
DLPFC	Oligodendrocytes	1.0444724974975836	0.6402867071769597	0.7067315541481536	Up
DLPFC	Peptidergic neurons	0.9220001762334505	0.4300205522228892	0.5133918837763065	Up
DLPFC	Pericytes	1.9304907049686741	1.2304622431137188e-11	8.997755152769068e-11	Up
DLPFC	Peripheral sensory neurofilament neurons	0.8907840162520103	0.24239420850061266	0.32227411812013274	Up
DLPFC	Peripheral sensory non-peptidergic neurons	0.8559555595258183	0.11741683752978524	0.1738958226706946	Up
DLPFC	Peripheral sensory peptidergic neurons	0.878149436691427	0.18883595195901043	0.263021504514336	Up
DLPFC	Perivascular macrophages	1.2864254977966632	0.008892156779178338	0.01733970571939776	Up
DLPFC	Satellite glia	1.5192258688676108	8.950439783988622e-06	2.9920041563619108e-05	Up
DLPFC	Schwann cells	1.3276309348996573	0.002020630839423242	0.004460637890802251	Up
DLPFC	Spinal cord excitatory neurons	0.9688846909842324	0.7673230880774805	0.7944849673014621	Up
DLPFC	Spinal cord inhibitory neurons	1.1201540177879699	0.23991084488728262	0.32227411812013274	Up
DLPFC	Subcommissural organ hypendymal cells	1.466040526311559	3.0456849097648652e-05	9.377503537960242e-05	Up
DLPFC	Subventricular zone radial glia-like cells	1.3039761029411765	0.0034873823436168696	0.007236625125974414	Up
DLPFC	Sympathetic cholinergic neurons	0.7981384927244831	0.02460040280107182	0.04428072504192927	Up
DLPFC	Sympathetic noradrenergic neurons	0.7254545628144862	0.0013700151323671867	0.0031429758919011928	Up
DLPFC	Telencephalon inhibitory interneurons	0.9621062085096829	0.7080611472727418	0.7531195839173709	Up
DLPFC	Telencephalon projecting excitatory neurons	0.8757926221335992	0.18466776038032656	0.26031479475299046	Up
DLPFC	Telencephalon projecting inhibitory neurons	1.067545720748365	0.48090684428183117	0.5638075831698227	Up
DLPFC	Vascular and leptomeningeal cells	2.0066211566211565	1.655690240931585e-12	1.4901212168384265e-11	Up
