ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
C0409979	Neonatal Systemic lupus erythematosus	15	-0.972218126837452	-1.79548262767766	1.35348547372431e-07	0.00141804673082096	0.00141804673082096	218	tags=33%, list=2%, signal=33%	HLA-B/HLA-DPB1/C4A/C4B/HLA-DQB1
C0151517	Complete atrioventricular block	204	-0.595937340212206	-1.60666152226626	0.00011438929058586	0.566063836105417	0.566063836105417	1302	tags=21%, list=9%, signal=19%	ADAR/VIM/JMJD6/IFI16/TAP1/CD274/ARHGAP4/ERV3-1/HLA-E/TCF19/IFNGR2/TAPBP/C3/BGN/SOX11/SMOC1/TNFSF13B/GSTM3/GOLM1/TLR3/HLA-DPA1/OPRL1/TAP2/TLR1/CIITA/IFIH1/CD36/HLA-A/PNPLA3/HLA-DMA/CXCL12/IGFBP2/HLA-B/FGL2/C2/HLA-DPB1/HCN4/MT1G/LGALS9/TLR5/CD163/HLA-DQB1
C3714514	Infection	273	-0.558555543460847	-1.55849422245439	0.000209091614946025	0.566063836105417	0.566063836105417	1363	tags=21%, list=10%, signal=19%	PILRA/ADAR/CACNA1C/ITGA6/VIM/IFI16/TAP1/SP140/PRKCA/CD274/S100B/HLA-E/IFNGR2/FTL/CD38/IKBKE/CFAP91/SSTR3/IGF2R/TNFSF13B/APOB/TIMP1/TLR3/DNMT3B/PTH1R/EGFR/TNFRSF14/ADRB2/IL4R/TAP2/TLR1/CIITA/SAMD9/TP53/PML/IFIH1/CD36/ZNF175/TRIM22/HLA-A/CXCL12/HLA-B/CFH/ATF5/KLRD1/CX3CR1/C2/TLR6/C4A/IFIT1/OAS1/TLR5/CD4/MX1/MICB/SMN1/HLA-DQB1
C0026654	Moyamoya Disease	81	-0.712595183390535	-1.72688904056055	0.00024496060187336	0.566063836105417	0.566063836105417	1125	tags=19%, list=8%, signal=17%	MYRF/IRAG1/TCN2/TIMP1/PLOD1/SLC2A10/RNF213/TGIF1/CRLF1/HLA-A/HLA-B/CFH/SAMHD1/CD163/HLA-DQB1
C0021400	Influenza	474	-0.493726854672873	-1.44626705522611	0.000409888615991061	0.566063836105417	0.566063836105417	1302	tags=14%, list=9%, signal=13%	VIM/OTUD4/TAP1/GLRX/IL17RA/ABCB6/DPF2/PARP12/CD274/PIK3CD/EIF4A1/NAGA/IRF9/CD38/UNC93B1/IKBKE/C3/MRC1/SPR/GAD1/ST6GAL1/ALK/CCND3/IFI44/XAF1/BCAP31/TNFSF13B/TIMP1/TLR3/EGFR/ARHGAP45/ANXA2/VTN/IL4R/IFIT3/SAMD9/TP53/GALNS/PARP9/IFIH1/NEU1/TRIM22/IFITM3/HLA-A/ITGAM/CENPF/GATD3/RSAD2/SERPING1/IFI27/HERC6/HLA-B/FYB1/CFH/KLRD1/HLA-DPB1/IFIT1/ZMYND10/OAS1/LGALS9/TLR5/IFI44L/MX1/CEL/IFI6/OAS3/CD163/HLA-DQB1
C0851140	Carcinoma in situ of uterine cervix	67	-0.732697830260773	-1.72594537960787	0.000438608379536716	0.566063836105417	0.566063836105417	625	tags=15%, list=4%, signal=14%	EGFR/VEGFD/FANCA/TP53/ZIC1/HLA-A/HLA-B/FLT4/OAS3/HLA-DQB1
C0523465	Serum albumin measurement	290	-0.540426341208732	-1.50649641178635	0.000483033428082389	0.566063836105417	0.566063836105417	896	tags=12%, list=6%, signal=12%	ESRRG/ST6GAL1/ALK/UNC119B/PIP5K1B/CLTCL1/TNFSF13B/CYP4V2/APOB/CLEC3B/ADGRL2/RGS12/UST/TRAF3IP2-AS1/PMFBP1/PCDHA11/PCDHA1/ACADL/TTC4/TXNL4B/PCDHA9/SIAE/PCDHA4/PCDHA10/PNPLA3/TSHZ2/PCDHA2/PCDHA7/PLTP/HLA-B/SV2B/LRRC2/OSGIN1/KLKB1/CYP4F3/PPM1K-DT
C3150275	COMPLEMENT COMPONENT 2 DEFICIENCY	6	-0.975792049931552	-1.56895547875205	0.000585162804717693	0.566063836105417	0.566063836105417	294	tags=83%, list=2%, signal=82%	HLA-A/CFH/C2/C4A/C4B
C0035243	Respiratory Tract Infections	81	-0.690903707027473	-1.67432234676573	0.000601747083094416	0.566063836105417	0.566063836105417	1687	tags=32%, list=12%, signal=28%	PIK3CB/SSTR2/STAT1/MKS1/SMOX/SARDH/MICA/DNAH5/RPGR/GLRX/PRPS1/PIK3CD/PAOX/MNS1/TLR3/NUPR1/ADRB2/TP53/IFITM3/HLA-A/PNPLA3/HSPA1B/C4B/TLR5/MICB/SMN1
C0392475	Roberts-SC phocomelia syndrome	7	-0.966711960154175	-1.57772328219173	0.000614770397825284	0.566063836105417	0.566063836105417	4	tags=29%, list=0%, signal=29%	MELTF/DDX11
