Tissue	Cell_type	OR	PValue	FDR	Direction
Caudate	NK	1.2444853944853944	0.2756987203832987	0.47262637779994054	Up
Caudate	NKT	0.7531447234850157	0.25539730420618223	0.4715027154575672	Up
Caudate	DC	1.2060136246182758	0.34857660564927173	0.5577225690388348	Up
Caudate	B	0.9202695697252462	0.7566966283987531	0.9080359540785037	Up
Caudate	CD4_T	0.8698699071830618	0.5902909550989275	0.745630680124961	Up
Caudate	neutrophils	1.5944727272727273	0.016454425796960485	0.10701723031413637	Up
Caudate	CD8_T	1.1880809831416417	0.3898728051096344	0.5750921032628474	Up
Caudate	monocytes	1.1716776546161463	0.4098593881749572	0.5750921032628474	Up
Caudate	NK	1.5100671140939597	0.0257159565234305	0.10701723031413637	Down
Caudate	NKT	0.7165790050405435	0.11229931048430927	0.29946482795815804	Down
Caudate	DC	1.638625722103983	0.005847531830705055	0.09825904737958277	Down
Caudate	B	1.0154809787162729	0.9231577015067269	0.9231577015067269	Down
Caudate	CD4_T	1.0282094482254096	0.8433410613626083	0.9200084305773909	Down
Caudate	neutrophils	1.1607030900134347	0.43131907744713555	0.5750921032628474	Down
Caudate	CD8_T	1.3069345661450924	0.1613429287525237	0.35202093546005175	Down
Caudate	monocytes	1.2471873281732437	0.21886767687460557	0.43773535374921113	Down
Caudate	NK	1.3840142479710065	0.021027349689893296	0.10701723031413637	All
Caudate	NKT	0.7358753952687828	0.044228966504212576	0.15164217087158596	All
Caudate	DC	1.4235832436135851	0.008188253948298564	0.09825904737958277	All
Caudate	B	0.9700004107282212	0.8877791338980532	0.9231577015067269	All
Caudate	CD4_T	0.9559244620114186	0.8264799634299053	0.9200084305773909	All
Caudate	neutrophils	1.3524466239155035	0.026754307578534094	0.10701723031413637	All
Caudate	CD8_T	1.2511197929627234	0.10717035139977593	0.29946482795815804	All
Caudate	monocytes	1.214554851946105	0.14304692301308675	0.34331261523140816	All
Dentate Gyrus	NK	1.4290932933683027	0.05092245472718084	0.1745912733503343	Up
Dentate Gyrus	NKT	1.0779245086825413	0.7042516737969385	0.7348713117881097	Up
Dentate Gyrus	DC	0.7470588235294118	0.1676452575564885	0.3831072703561685	Up
Dentate Gyrus	B	0.6705525078369906	0.06753688603169516	0.2026106580950855	Up
Dentate Gyrus	CD4_T	0.8199158012910469	0.4181078068715327	0.5902698449951049	Up
Dentate Gyrus	neutrophils	1.1412277329232348	0.5033920594753755	0.6711894126338339	Up
Dentate Gyrus	CD8_T	1.0808006640275827	0.700970864217018	0.7348713117881097	Up
Dentate Gyrus	monocytes	1.436760022862742	0.030448701565375994	0.13558459401620215	Up
Dentate Gyrus	NK	1.6026455026455027	0.025075749301727006	0.13558459401620215	Down
Dentate Gyrus	NKT	0.5870844686648501	0.03389614850405054	0.13558459401620215	Down
Dentate Gyrus	DC	0.8780487804878049	0.6459386004344262	0.7348713117881097	Down
Dentate Gyrus	B	1.1119673268089698	0.5905746681671571	0.7348713117881097	Down
Dentate Gyrus	CD4_T	1.5977334608874825	0.020045977145909805	0.13558459401620215	Down
Dentate Gyrus	neutrophils	0.957813031754758	0.9121679494975637	0.9121679494975637	Down
Dentate Gyrus	CD8_T	1.3464205730172214	0.16372851976315483	0.3831072703561685	Down
Dentate Gyrus	monocytes	1.3255104401642663	0.1777584873937384	0.3831072703561685	Down
Dentate Gyrus	NK	1.5124624480445548	0.002602330240679494	0.06245592577630786	All
Dentate Gyrus	NKT	0.831578864551863	0.23282111048450072	0.3991219036877155	All
Dentate Gyrus	DC	0.8146247950002217	0.1940523723973968	0.3831072703561685	All
Dentate Gyrus	B	0.8445136101782837	0.2839086556204914	0.4542538489927862	All
Dentate Gyrus	CD4_T	1.1215127957149233	0.41608680453993074	0.5902698449951049	All
Dentate Gyrus	neutrophils	1.0579546117496061	0.6655455125528245	0.7348713117881097	All
Dentate Gyrus	CD8_T	1.1975806451612903	0.20751643810959125	0.3831072703561685	All
Dentate Gyrus	monocytes	1.4179613489958318	0.008799203878269303	0.10559044653923164	All
DLPFC	NK	0.6937761347797103	0.16061110397887512	0.4282962772770003	Up
DLPFC	NKT	0.7998869018166396	0.34604978175769485	0.5536796508123117	Up
DLPFC	DC	1.0675883256528418	0.7605761171800356	0.8297194005600389	Up
DLPFC	B	1.2087585034013606	0.3428618764594959	0.5536796508123117	Up
DLPFC	CD4_T	0.8963032581453634	0.6693219180950953	0.7952318558349258	Up
DLPFC	neutrophils	1.350232438016529	0.11892907566539976	0.36491829805908216	Up
DLPFC	CD8_T	0.6279275298276624	0.0697911567644935	0.36491829805908216	Up
DLPFC	monocytes	1.495094476744186	0.029216267751526317	0.36491829805908216	Up
DLPFC	NK	1.6371590520028911	0.03304064829502545	0.36491829805908216	Down
DLPFC	NKT	0.7564032697547683	0.265861043687448	0.5064708393469132	Down
DLPFC	DC	1.0124352331606217	0.9033344838167767	0.9045888315330175	Down
DLPFC	B	1.3319902548725637	0.2041665501827976	0.4454542913079221	Down
DLPFC	CD4_T	1.2973378839590444	0.2743383713129113	0.5064708393469132	Down
DLPFC	neutrophils	1.1605982316221897	0.47800369710593055	0.7170055456588958	Down
DLPFC	CD8_T	1.3466901408450704	0.17875769984595438	0.4290184796302905	Down
DLPFC	monocytes	1.019804822043628	0.9045888315330175	0.9045888315330175	Down
DLPFC	NK	1.0625153424433353	0.6839236743928216	0.7952318558349258	All
DLPFC	NKT	0.7674437709945962	0.11038603196280461	0.36491829805908216	All
DLPFC	DC	1.057919110836678	0.6958278738555601	0.7952318558349258	All
DLPFC	B	1.2518976724680226	0.12163943268636071	0.36491829805908216	All
DLPFC	CD4_T	1.0634191176470589	0.6884094629922373	0.7952318558349258	All
DLPFC	neutrophils	1.2670830980781738	0.11689698733615342	0.36491829805908216	All
DLPFC	CD8_T	0.9144760419082151	0.6302173520291818	0.7952318558349258	All
DLPFC	monocytes	1.3090281620006639	0.06560746099133193	0.36491829805908216	All
Hippocampus	NK	0.9824862637362637	1.0	1.0	Up
Hippocampus	NKT	0.6614601822269554	0.06298330096282884	0.18690422616675081	Up
Hippocampus	DC	1.204355905103496	0.3336641614994502	0.48375324291543437	Up
Hippocampus	B	1.0928571428571427	0.6253397761098102	0.7504077313317722	Up
Hippocampus	CD4_T	0.7637709815383954	0.2664052821569186	0.42624845145106977	Up
Hippocampus	neutrophils	1.257533214628133	0.2349223598477449	0.40272404545327695	Up
Hippocampus	CD8_T	0.9317255969930904	0.8391636324309983	0.8756490077540852	Up
Hippocampus	monocytes	1.5598200899550225	0.010731176925766693	0.06438706155460017	Up
Hippocampus	NK	1.8523231426958136	0.005292440246981106	0.06292119406792893	Down
Hippocampus	NKT	0.6262353998203055	0.08566443699309412	0.18690422616675081	Down
Hippocampus	DC	1.1421635434412265	0.5414147667100694	0.6967941075336642	Down
Hippocampus	B	0.755026455026455	0.34265854706509935	0.48375324291543437	Down
Hippocampus	CD4_T	1.4972222222222222	0.08347238500849555	0.18690422616675081	Down
Hippocampus	neutrophils	1.5024232633279484	0.07151395829893692	0.18690422616675081	Down
Hippocampus	CD8_T	1.7116923309178744	0.0137935200210653	0.06620889610111344	Down
Hippocampus	monocytes	0.4486003861003861	0.007865149258491116	0.06292119406792893	Down
Hippocampus	NK	1.3034723649065132	0.08082556390447168	0.18690422616675081	All
Hippocampus	NKT	0.6373997549565604	0.007576550780490507	0.06292119406792893	All
Hippocampus	DC	1.1959609276682448	0.22329390642216168	0.40272404545327695	All
Hippocampus	B	0.9480826507818317	0.763722446934259	0.8728256536391531	All
Hippocampus	CD4_T	1.0349768468370883	0.8151403817756706	0.8756490077540852	All
Hippocampus	neutrophils	1.3506584362139917	0.039554482467465873	0.1582179298698635	All
Hippocampus	CD8_T	1.219800392463022	0.1840672394728799	0.3681344789457598	All
Hippocampus	monocytes	1.0898498025691008	0.5516286684641508	0.6967941075336642	All
