Simulation,PValue,Rsq
11,0.13081529808661643,0.00960596935302627
28,0.1397801782359014,0.009176951712732083
59,0.17686369455356699,0.007681868658538543
60,0.18390378045233804,0.007438518326727631
42,0.19034922902672613,0.007224963993659232
91,0.23699852219981238,0.005895258004911916
76,0.24681396725162255,0.005655170346303241
86,0.26265575831112953,0.005291241287536553
38,0.263052059136754,0.005282485403023961
2,0.269478042556636,0.005142748158226139
73,0.272909938815597,0.005069803648309596
33,0.2753085696956656,0.005019496724175779
58,0.3132303590150516,0.004290989240127848
53,0.34372146336851683,0.0037835183382015185
1,0.3572580267703733,0.0035771234853818118
93,0.3642797329670622,0.0034742157214160112
10,0.3644711096321641,0.0034714492228138543
6,0.38827237416283344,0.003142382251821589
94,0.3982865543518258,0.003012330446719205
8,0.4124844331022538,0.0028358302161003005
21,0.41464802569860193,0.002809712574620694
27,0.4373366716926167,0.0025475272963725922
9,0.44660881231432703,0.0024462311129331248
37,0.4624359464177099,0.0022806545703193213
97,0.465472065133954,0.002249909343813058
75,0.48740974707972273,0.0020369840980002255
90,0.48835564107640594,0.002028156032533953
30,0.5045549783802465,0.001881279078951312
63,0.5167402933267646,0.0017759828745885602
16,0.5290143457581316,0.0016742143873400062
79,0.5417019988455601,0.0015733633529859562
31,0.5438253954148897,0.001556904123665869
4,0.562465746087838,0.0014173963845991048
22,0.5780766715401247,0.001307193740706926
24,0.5804048436489828,0.0012912580512646778
36,0.5900201426057703,0.001226782195800849
70,0.6060168250489519,0.0011241686459033365
12,0.609401121558417,0.0011031851292723433
7,0.6102976313592654,0.0010976682393079714
19,0.61608850384728,0.0010624498723712692
82,0.6236240397239742,0.001017689726780659
49,0.625976333842545,0.0010039616780841872
25,0.6330219945695307,0.0009635287787543085
13,0.636002888286282,0.0009467287677468224
34,0.6835906515027776,0.0007021276677277599
51,0.6937616487494671,0.0006553578286222
17,0.6964254450011969,0.0006434160153277279
88,0.7071211935617496,0.0005967314135185136
50,0.7113822842888916,0.0005786903579216339
67,0.7213741550890738,0.0005376126189809798
95,0.7246151560448744,0.0005246540589049676
87,0.7303531689943915,0.0005021458815863273
84,0.7308383935212497,0.0005002678291481846
83,0.7356610090629997,0.00048181518111819127
77,0.7368759610657767,0.00047722730977705545
46,0.7432612868705948,0.0004535151030142339
44,0.751416711280366,0.0004241983113312431
69,0.7583330956770785,0.000400177399725046
23,0.7643794761345903,0.00037980406922771023
48,0.7659450232797942,0.00037462342506364014
26,0.7749005714031358,0.0003457290046969547
40,0.7756058606378525,0.0003435067277907577
81,0.7820805035394638,0.00032346672310025096
35,0.7827758905287039,0.00032135294661665665
96,0.7932444935443824,0.0002904278099338668
66,0.7938631166686492,0.000288652675608023
54,0.8025905797842481,0.0002642262630017996
64,0.8081258156725734,0.00024932766672704015
62,0.8082500938329326,0.00024899841599111694
85,0.8091994591687068,0.000246490853263334
41,0.8113548261624867,0.00024084767492197658
55,0.8202842895494526,0.00021820171543784239
57,0.830912286818456,0.00019277495633027638
56,0.8428712298364478,0.00016612550670596051
18,0.848889603405754,0.00015349205748308866
14,0.8576985198277881,0.00013593187645621852
92,0.8667154012653139,0.00011909454100387632
29,0.8734983899481668,0.00010718158008333392
45,0.8990718936427526,6.801795124645061e-05
0,0.9006896722875996,6.584371275514527e-05
15,0.9008165771905015,6.567467403283377e-05
78,0.9105371296737816,5.3381151863215724e-05
65,0.9259743246003422,3.6500057144198085e-05
43,0.9289568327903428,3.3610519198667625e-05
61,0.9363184449512936,2.6991868952000578e-05
39,0.9404964074182021,2.356000352984091e-05
89,0.9517862445063154,1.5458076006047224e-05
47,0.954110776151289,1.4001850060788872e-05
68,0.9541587726736023,1.3972543645664132e-05
74,0.9615981468989294,9.80224481239193e-06
80,0.9641748922484237,8.530076477215067e-06
32,0.9674045438909763,7.06060734802649e-06
99,0.9680481729332434,6.784376388214428e-06
3,0.9729278613690271,4.869658926810733e-06
98,0.9753701907086753,4.030388990940938e-06
71,0.9761058527453705,3.7931486919309873e-06
72,0.9802891682466273,2.580984902754914e-06
5,0.9882894280692283,9.10908934688543e-07
52,0.9929518793554221,3.2994810991711877e-07
20,0.9939332663222199,2.4445894800881857e-07
