ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
C1704214	Lipogranuloma	5	0.989514118388053	1.52886878045326	3.62990911088515e-05	0.360885563804202	0.360885563804202	1	tags=20%, list=0%, signal=20%	ASAH1
C4521042	Complete Trisomy 21 Syndrome	405	0.468833384629078	1.46192268732256	0.000178622512810532	0.557557255867877	0.557557255867877	1606	tags=21%, list=12%, signal=19%	U2AF1/MORC3/SET/ACVR1/OLFM1/CTNNB1/CPT1B/GAPDH/FYN/NOS2/BACE1/SLC9A6/PTCH1/MIA3/GET1/PSD/HLA-A/TMEM241/CHMP3/HLCS/SYP/SHMT1/BCR/RECQL4/ETS2/MCM3AP/PFKL/HMGB1/CLU/NT5C3A/SEPTIN11/MAGI2/PRRX1/LOC102724023/ACTR2/MDM4/SH3BGR/STIP1/SETD4/MAPT/IL10RB/SNRNP70/KIF21A/CTNND1/CHD5/STRBP/CASP3/APP/RCN1/DNM1L/NAE1/PICALM/AHSA1/EIF2AK3/HSP90B1/MCF2L/TARDBP/ERCC2/NR4A2/SLC12A5/XPNPEP1/MCRS1/RAB5A/VEGFA/OXA1L/BCAR1/TTC3/TMEM131/ELK1/PSEN2/GAP43/TSC2/PIGP/ADRA1A/GMPPA/GAD1/PTPN11/UBB/PAK3/NHS/THBS1/TRIB1/TFCP2/LTA4H
C3698239	Cerebral cortex myoclonus	10	0.944776791406832	1.70311603607284	0.000180449301366061	0.557557255867877	0.557557255867877	1	tags=10%, list=0%, signal=10%	ASAH1
C1858025	Spinal rigidity	38	0.772738786942733	1.782506346787	0.000312958161315233	0.557557255867877	0.557557255867877	701	tags=24%, list=5%, signal=22%	TPM3/ACVR1/SYNE1/TRIP4/POMT1/FHL1/NEB/AGRN/TOR1AIP1
C0018609	Hartnup Disease	5	-0.981449739203527	-1.53504034852372	0.000334015895116233	0.557557255867877	0.557557255867877	132	tags=40%, list=1%, signal=40%	IDUA/PHC2
C1853141	Slow decrease in visual acuity	21	0.853874688019806	1.77221225904097	0.00033648597215925	0.557557255867877	0.557557255867877	870	tags=24%, list=7%, signal=22%	CTNNB1/NDUFS2/ST3GAL5/NF2/DNM1L
C0030232	Pallor	91	-0.640102295374268	-1.68029766516635	0.000611290832847459	0.707617241475357	0.707617241475357	1512	tags=25%, list=12%, signal=22%	CDIN1/MEN1/RPL15/PRPF4/MMADHC/ABCC8/SLC46A1/KIF5A/GABRB3/TTC8/CLCN7/CASK/IFT43/GABRG2/ADA2/SDHB/GABRA1/KIF1B/ACAT1/SLC25A11/CACNA1A/OPA1/HEXA
C1866284	Motor deterioration	12	-0.916654415688486	-1.69784325585596	0.000645835483241927	0.707617241475357	0.707617241475357	409	tags=25%, list=3%, signal=24%	SDHB/CLN6/PRKAR1B
C0003862	Arthralgia	123	0.590388323719084	1.61638500466472	0.000699021612660179	0.707617241475357	0.707617241475357	1780	tags=17%, list=14%, signal=15%	ASAH1/CTNNB1/ATXN2/COL11A1/UFSP2/XPC/COL11A2/MLX/COL9A2/MAPT/PLCG2/ERCC2/PAFAH1B1/VEGFA/ANKH/ACAD8/TBL2/TMEM94/LDLR/ATP7B/SAMD4A
C0002625	Amnestic Disorder	5	-0.976246413724925	-1.52690206671763	0.000920385378258411	0.707617241475357	0.707617241475357	9	tags=40%, list=0%, signal=40%	GJA1/HTR7
