ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
C0011389	Dental Plaque	14	-0.933578858502957	-1.68500727698797	0.000127456085663576	0.855746339934034	0.855746339934034	335	tags=29%, list=3%, signal=28%	APP/CAST/ACACB/FBXO8
C4087504	Peritoneal dissemination	71	-0.696733625505983	-1.6606098839569	0.000601555299113533	0.855746339934034	0.855746339934034	1454	tags=27%, list=11%, signal=24%	DKK3/ZEB2/C17orf97/PSPH/FN1/KDM6B/PARD3/FASN/IGF1R/FGFR1/CADM1/BAX/VASH2/TRIM28/COL18A1/ECD/ITGB1/VEGFA/ZEB1
C0424551	Impaired exercise tolerance	62	-0.719050328489336	-1.67346330023841	0.000609923184411321	0.855746339934034	0.855746339934034	1709	tags=23%, list=13%, signal=20%	PUS1/LAMP2/PHKA1/TOP3A/SDHA/ACAD9/TMEM126B/PFKM/POLG/TWNK/NEB/COA8/FASTKD2/ATP5F1D
C0007193	Cardiomyopathy, Dilated	324	-0.51308655677734	-1.42469305970422	0.00064393585432446	0.855746339934034	0.855746339934034	1716	tags=20%, list=13%, signal=18%	AKT1/RNF111/HACD1/TNNI3K/CTSL/PPARGC1A/TMOD1/NR2F2/GFAP/LAMP2/BCL2L1/SPG7/PSEN2/PPP3CA/LAMA3/CEP85L/PSEN1/NR3C2/TXNRD2/TGM2/TUBB/PRKAR1A/NIF3L1/FN1/SDHA/MDH1/FASN/RPS6KB1/ACAD9/CTSB/ALDH2/ANKRD11/GLB1/CASP3/ALMS1/CDH2/PRMT1/BAX/CELF1/PIK3CB/E2F6/FHL2/CHKB/POLG/RBCK1/ACADVL/HSPD1/KAT6B/RAF1/TPM1/NCAM1/RBM45/TWNK/ELAC2/MDM4/PDLIM5/TSFM/ITGB1/EPG5/EYA4/TOR1AIP1/RBM24/VEGFA/ATP5F1D
C0392171	Influenza-like symptoms	6	-0.977334441225003	-1.52555473232391	0.000671814051376678	0.855746339934034	0.855746339934034	10	tags=33%, list=0%, signal=33%	PER2/VEGFA
C0441683	Hormone measurement	29	0.81054229417139	1.77415823247	0.000721080196172277	0.855746339934034	0.855746339934034	1499	tags=34%, list=12%, signal=31%	ZNF446/PDE8B/STAG3L5P-PVRIG2P-PILRB/ZKSCAN5/ZNF655/MVB12B/TRIM4/MIR4435-2HG/MCM7/CPSF4
C4022908	Cerebral white matter hypoplasia	8	-0.959413700247964	-1.59404599283798	0.000732037719916775	0.855746339934034	0.855746339934034	53	tags=38%, list=0%, signal=37%	ADGRG1/CNTNAP2/NRXN1
C0263313	Pemphigus Foliaceus	22	-0.847635903520351	-1.6882554581011	0.000771011057929851	0.855746339934034	0.855746339934034	321	tags=18%, list=2%, signal=18%	RBM45/PRRT2/EIF2AK3/VEGFA
C0206684	Sebaceous Adenocarcinoma	25	-0.843480313262761	-1.71078934303135	0.000774664761557665	0.855746339934034	0.855746339934034	10	tags=16%, list=0%, signal=16%	CTNNB1/PTCH1/VEGFA/ZEB1
C0014733	Erysipelas	7	-0.965922740075171	-1.54783139434688	0.000951735601405672	0.87583242944085	0.87583242944085	10	tags=29%, list=0%, signal=29%	SOD1/VEGFA
C0399526	Class III malocclusion	145	-0.599234045900945	-1.54503230059001	0.000969036081658554	0.87583242944085	0.87583242944085	1391	tags=21%, list=11%, signal=19%	TGM2/PTCH2/PRKAR1A/RAI1/CALM1/SLC6A8/GNPTAB/KDM6B/ANKRD11/GALNS/FGFR1/GLB1/ERCC6/EPB41/ERCC8/POGZ/DEAF1/TBC1D7/HERC2/POLDIP3/RECQL4/CALM3/PDE4D/RAF1/DNMT3A/GRIA3/ADGRL3/CNTNAP2/NRXN1/VEGFA/FMR1
C4024809	Chorioretinal dysplasia	21	0.842038135089335	1.71141785440721	0.00130216203129015	0.919543571096359	0.91954357109636	302	tags=19%, list=2%, signal=19%	POMGNT1/POMT1/RXYLT1/TUBGCP4
C0338908	Mixed anxiety and depressive disorder	73	-0.669277975799756	-1.59701875071265	0.00135131140381226	0.919543571096359	0.91954357109636	1121	tags=15%, list=9%, signal=14%	ZC4H2/PTS/ALDH2/SQSTM1/PTPN5/LTBP3/DMTN/OPRK1/OPRL1/TNIP1/FMR1
C4022771	Decreased thalamic volume	7	0.953469372016618	1.54797517706813	0.00139346509494508	0.919543571096359	0.91954357109636	239	tags=29%, list=2%, signal=28%	POMGNT1/POMT1
C0518015	Hemoglobin measurement	85	-0.646066495349714	-1.57325412851326	0.00181937946847547	0.919543571096359	0.91954357109636	1347	tags=32%, list=10%, signal=29%	UVRAG/MITF/ATP2B4/ATXN2/PNPLA3/EGLN2/DENND4A/THBS3/TXNL4B/DCDC1/EXOC3/ALDH2/PFAS/PRKAG2/NRG4/STK36/SPATA33/HBS1L/PFKM/SMAD7/GMDS/LUC7L/NPRL3/BCAS3/GNB2/HK1/VEGFA
C2931038	Pancreatic carcinoma, familial	23	0.821660356256201	1.70509365226134	0.00192163297999643	0.919543571096359	0.91954357109636	771	tags=22%, list=6%, signal=20%	MAGT1/ATM/FANCC/RABL3/SMAD4
C0023241	Legionnaires' Disease	8	-0.945214579790759	-1.57045444827198	0.00227341814393757	0.919543571096359	0.91954357109636	83	tags=38%, list=1%, signal=37%	SKP2/PSMC5/TOLLIP
