Simulation,PValue,Rsq
62,0.08738710171759283,0.013915901657355715
8,0.13906779826749024,0.010440240386131179
14,0.1458688095990029,0.010092223352240097
43,0.1595345415444342,0.009444912918885731
36,0.1886851292084243,0.008252791598370793
53,0.19997329320758706,0.007847045813599053
25,0.20755678624687704,0.007589183558672144
24,0.21027242564099655,0.007499520362541641
40,0.21354556543700506,0.007393245843106655
93,0.21774015442187783,0.0072598325736707055
22,0.21954625048096907,0.00720332221994012
72,0.2199185781144,0.007191741156148656
54,0.22685068842219355,0.006980286846571321
95,0.24373825877856067,0.006496010115060155
51,0.25064742424208747,0.006309440787524046
6,0.2539846325708854,0.006221557188833479
56,0.256415112555225,0.006158436462338725
13,0.2636385697959031,0.005975095641028962
67,0.26609706102412545,0.0059141044677264365
30,0.26783539185805244,0.005871398777027785
45,0.2724568872537162,0.005759515790786349
18,0.2913130005903264,0.005326478115696432
32,0.2957128600390033,0.0052305127254197266
78,0.3055477636999326,0.005022449769468131
63,0.313131809762199,0.004867806382192641
23,0.3134501101199917,0.004861422379890205
46,0.31538570322491,0.004822781750153665
71,0.3384655957593764,0.004384752722287353
15,0.3406351944938497,0.004345618444093392
37,0.34165404323547954,0.004327355899846585
83,0.37640282581957973,0.0037455557592545948
28,0.37762493334002045,0.0037264530612917315
17,0.384565196543319,0.0036195945761465747
26,0.3849556556159649,0.0036136636297719052
50,0.39499831136459074,0.003463997020233845
10,0.39690359992048485,0.0034362152172532855
81,0.40169127384640957,0.0033672439435404548
4,0.4073116131003186,0.003287780848721092
74,0.41559287736752826,0.003173570669495608
38,0.4167026253654401,0.0031585199737521473
1,0.4178418030133212,0.0031431316614012493
44,0.41980829063781233,0.0031167135480735307
35,0.4227254055237203,0.003077861426499532
31,0.42759526459451613,0.0030138851976079482
92,0.43193513274042317,0.0029577867366501337
29,0.4364648204788183,0.00290013640236738
64,0.44770749691016976,0.002760916523493872
41,0.45162326979700196,0.0027136865092735147
77,0.4533882179055503,0.0026926064737644224
5,0.4573221282563176,0.0026460797062031914
96,0.4622610402689561,0.0025885506574051327
11,0.4641923806596874,0.0025663180021988094
85,0.4685699416902043,0.002516466703532947
49,0.4713804271543085,0.002484852233603039
69,0.4892421331106236,0.002290854064146857
7,0.49569541495878944,0.0022236083963364374
20,0.5088155754396417,0.0020913386225716907
42,0.5179520563003972,0.0020026345041514815
89,0.5293171865174475,0.0018960465346273957
73,0.5296208142624095,0.0018932547198446323
59,0.5449896364768774,0.001755621441109474
82,0.5570313975581446,0.0016526816660527386
19,0.5603637424969456,0.0016249312776012352
91,0.5680515351719152,0.0015621002092221048
88,0.5680611366453581,0.0015620227644736117
90,0.583421627263215,0.0014413327383186406
98,0.6191292883885173,0.001184393875824957
16,0.6405587992934864,0.001045071835875796
27,0.6709029172549477,0.0008655590969919942
52,0.6789723504882167,0.0008211706945361343
79,0.6804942201287981,0.0008129524117053427
75,0.7068201641313443,0.0006782995400185643
60,0.7090119018325691,0.0006677169270903019
97,0.7096327152502594,0.0006647365951362722
9,0.7118580276655984,0.0006541157971797302
3,0.7205746781246999,0.0006134442057653175
61,0.7384212591179533,0.0005347191256364106
87,0.7464070872781936,0.0005014312855619934
48,0.7480164567168106,0.0004948658123506715
94,0.754853950638543,0.0004675020381952008
21,0.7557114202515622,0.0004641306814596491
12,0.7739373773709085,0.0003956049820358612
66,0.7775524125442661,0.000382716741012049
80,0.7828577249043818,0.00036421856273924163
57,0.8101254520612056,0.0002768284057440603
2,0.8464359319003825,0.00017987420138622086
86,0.8626733309700125,0.00014348741401302826
33,0.8677674812761274,0.0001329430935550068
70,0.8707851003821981,0.00012689185047270562
99,0.87238022000093,0.00012375157659664816
39,0.8724376531459627,0.00012363926203544213
65,0.8738136037122657,0.00012096412229263216
58,0.881455155971313,0.00010665206762084867
76,0.8912892189912778,8.958578672422204e-05
55,0.9022440346745682,7.23544398344505e-05
0,0.9227875404664192,4.505434021923796e-05
47,0.9307970538955228,3.6169714461260484e-05
34,0.9527731039301017,1.6822687387362565e-05
68,0.9751817884211558,4.641866278030156e-06
84,0.9789783317546789,3.3300189797807346e-06
