DEGs,PValue,Rsq
15,1.257703025011921e-34,0.8209645113725506
14,1.2664648753518008e-34,0.820936328603709
13,1.9767484422002815e-34,0.819119666465351
9,6.721882980056015e-34,0.8140304400975269
36,9.112999448690277e-34,0.8127429681989163
10,9.14707868730192e-34,0.8127271223111523
37,1.1586605877357788e-33,0.8117207626738101
12,1.1882866277122801e-33,0.8116129711371288
34,1.2674942894089543e-33,0.811337192814617
40,1.4304890867116793e-33,0.8108191019587805
33,1.4894623345215908e-33,0.8106457724665749
28,1.5040783644844757e-33,0.8106038518339704
35,1.5043605285477174e-33,0.8106030464750708
39,1.692470709571766e-33,0.8100965193314286
44,1.7378046606513174e-33,0.8099826948406078
42,1.8535653732263033e-33,0.8097047148634866
38,1.916232961181613e-33,0.8095612298900755
45,1.963523999610049e-33,0.8094559561248571
43,2.0671116022349654e-33,0.809233765308828
41,2.129963411504284e-33,0.8091041969553231
16,2.4985998240178892e-33,0.8084122088225127
17,2.5704000350334757e-33,0.8082891308633984
46,2.58460557834647e-33,0.8082651787609502
11,2.6168510051229736e-33,0.80821128351901
32,2.8775830353141386e-33,0.8077979255069117
25,2.9807428960383864e-33,0.8076444109808291
29,3.19258791601748e-33,0.8073448078575581
31,3.6987824785127744e-33,0.8067010375951218
55,4.175705273953994e-33,0.8061689161572544
27,4.272774344490954e-33,0.806067925279611
24,4.41523031412971e-33,0.8059237024867678
54,4.8883943572919536e-33,0.8054753400670024
56,4.9855086847635126e-33,0.8053885841520199
30,5.062866824670326e-33,0.8053206510534147
47,5.477482938526348e-33,0.8049730030615228
23,7.001955458080633e-33,0.8038845378086621
53,7.252498615153531e-33,0.8037281982944646
109,7.467698845439208e-33,0.8035980711173294
26,7.631749932813717e-33,0.8035013117294866
67,7.808257520017781e-33,0.803399449880962
66,7.81644510989686e-33,0.8033947796493717
110,8.09418610766957e-33,0.8032391231754107
86,8.374010761051173e-33,0.8030874914038427
69,8.399220140020478e-33,0.8030740750135575
52,8.625885674604928e-33,0.8029551819164082
96,8.626116926037064e-33,0.8029550621842052
111,8.62723727008622e-33,0.802954482161893
70,8.744253439364185e-33,0.8028943026157306
87,8.772994288405407e-33,0.8028796420798934
71,8.830944433953091e-33,0.8028502242673453
48,8.90193046754532e-33,0.8028144449728494
20,9.013774766959071e-33,0.8027586337163707
85,9.037538022330362e-33,0.8027468628679507
100,9.184564691846502e-33,0.8026747007115065
94,9.195149894763354e-33,0.8026695490451548
95,9.55595687358124e-33,0.8024973291401262
72,9.592291686978903e-33,0.8024803395261297
108,9.594040000401833e-33,0.8024795236279441
102,9.603099670686025e-33,0.8024752980117702
88,9.696478634164213e-33,0.8024319697903451
112,9.743533918280008e-33,0.8024102902452979
113,9.772126468728665e-33,0.8023971668705199
107,9.944100646224542e-33,0.8023190174127892
21,9.953452419976549e-33,0.8023148056872865
65,1.0012220832319914e-32,0.8022884265585346
57,1.0260235450026431e-32,0.8021787432158604
90,1.031585590185438e-32,0.8021545012780025
50,1.0450099860220303e-32,0.8020965139017765
51,1.0457012445415303e-32,0.8020935477203792
22,1.0508753582498905e-32,0.8020714063337114
89,1.0658382093535657e-32,0.8020079709228856
114,1.1073162640839624e-32,0.801836571475778
101,1.1087621428204612e-32,0.8018307105077511
64,1.1250426971831911e-32,0.8017652269757949
99,1.1514338758579206e-32,0.8016610190526664
104,1.1549576007840343e-32,0.8016472823116461
68,1.164450559685826e-32,0.8016104781962965
91,1.17656746801378e-32,0.8015639247958689
103,1.2260456021104932e-32,0.8013785698445566
105,1.2370277080799635e-32,0.8013384212585538
97,1.240606830938695e-32,0.8013254118768244
49,1.2474498201389296e-32,0.8013006408030712
115,1.258467364102416e-32,0.8012610358835072
106,1.2711084365449833e-32,0.8012160102065077
84,1.2899440277817234e-32,0.8011497259788114
93,1.3205431286723916e-32,0.8010440355330662
98,1.3302437654116716e-32,0.8010110284621034
73,1.4067990569680007e-32,0.8007585078022735
58,1.4291331054617692e-32,0.8006873664234149
74,1.4597275712703224e-32,0.8005916568568486
116,1.4656776275560407e-32,0.8005732710658031
81,1.5754489070530705e-32,0.800246559981633
63,1.5837826290353754e-32,0.8002226730956146
80,1.5882510608708623e-32,0.8002099158091995
79,1.5987567733881316e-32,0.8001800598669222
92,1.659097448351046e-32,0.8000122068815695
83,1.6844538700104378e-32,0.7999434453927388
78,1.7439205722937324e-32,0.7997860722175971
19,1.8269514806651203e-32,0.7995748966690055
117,1.8478608653511727e-32,0.7995231961931729
61,1.9109894251046938e-32,0.7993705042795239
82,1.9750979961394815e-32,0.7992204066364555
77,1.9889601804872437e-32,0.7991885778201124
75,2.0817752195752066e-32,0.7989808924848603
76,2.0841413984242662e-32,0.798975716996192
123,2.5717519812105925e-32,0.7980156160888983
18,2.622649099897464e-32,0.7979258835972769
59,2.628426437030755e-32,0.7979158058228978
118,2.700565970318235e-32,0.7977917596544782
62,2.747936173957253e-32,0.797712054624947
132,2.824348028383557e-32,0.7975862718544536
122,2.9385164831983456e-32,0.7974044023645684
60,2.9730644273317315e-32,0.7973507275602003
120,3.072404923170324e-32,0.7971997192439962
130,3.2457119740700046e-32,0.7969473518068719
119,3.3027600815685785e-32,0.7968671539869027
131,3.3283649971647455e-32,0.7968315980671714
128,3.3613464244087745e-32,0.7967861907922401
126,3.510755283598461e-32,0.7965858004818166
121,3.5726042907996226e-32,0.7965052765661355
129,3.57435057511004e-32,0.7965030228336744
127,3.5804706308737053e-32,0.7964951328532736
124,3.694872273917794e-32,0.7963500231499339
136,3.8192463190267566e-32,0.7961971645649841
125,3.857324764569064e-32,0.7961513371935561
135,3.9979753273165676e-32,0.7959858140022537
133,4.000188424593474e-32,0.7959832552850228
134,4.0549631244583136e-32,0.7959203634214294
137,4.7014581550474545e-32,0.7952350277703945
138,4.809802321623342e-32,0.7951292737269918
142,5.069603631254604e-32,0.7948848794160756
145,6.001279573637767e-32,0.7940991428809144
148,6.139709774996098e-32,0.7939927039856812
140,6.323017289375001e-32,0.7938553126487846
141,6.372435367574978e-32,0.7938189393140219
146,6.559768955634231e-32,0.7936835148927994
144,6.796777948534751e-32,0.793517496638083
139,6.97732636762609e-32,0.7933947817086866
143,7.034230848876878e-32,0.7933567476187449
147,7.149773559289746e-32,0.7932804372428959
152,7.730416524080265e-32,0.7929143249170199
216,7.73922710097687e-32,0.7929089792050394
217,8.025627984059907e-32,0.7927383719887683
215,8.716267815748379e-32,0.7923502736833099
151,9.144934725005563e-32,0.7921242359200955
218,9.213633846032983e-32,0.7920889765305719
150,9.238934046669564e-32,0.792076056070978
149,9.271242056894357e-32,0.7920596070066294
153,9.420547430976953e-32,0.7919843112779158
219,9.871685542983246e-32,0.7917636884523058
154,1.02458497628834e-31,0.7915880605355761
158,1.0858975970408351e-31,0.7913133889798372
214,1.1503617117646275e-31,0.7910404866453171
157,1.171192706813666e-31,0.7909554894580586
155,1.1920162122364e-31,0.7908719870297535
156,1.2124323148390712e-31,0.7907914911597853
231,1.2427373623483738e-31,0.7906744157671701
230,1.2446048034261177e-31,0.7906672929801368
213,1.2761305075475697e-31,0.790548598997304
222,1.2821442116010583e-31,0.7905262833307858
210,1.2982885231328899e-31,0.7904668772034542
170,1.3013077813398083e-31,0.7904558474485373
220,1.3279693632358932e-31,0.7903595207711813
221,1.3285721503693316e-31,0.7903573648584657
232,1.331376774758793e-31,0.7903473464684875
159,1.3367621760047514e-31,0.7903281669938601
211,1.3442152135207969e-31,0.790301748088577
173,1.3532053752287685e-31,0.7902700703678972
165,1.3696880141900224e-31,0.7902125228057306
166,1.3934011042162834e-31,0.7901309072492516
212,1.408341387171493e-31,0.7900801801317507
181,1.4226295309366576e-31,0.7900321569060756
224,1.4242466265568576e-31,0.7900267514858075
163,1.4274448079482132e-31,0.7900160786555485
164,1.4454028977232547e-31,0.789956580385151
171,1.455961359283016e-31,0.7899219347579763
180,1.4595743065031703e-31,0.7899101359145697
172,1.4753983790998888e-31,0.7898587931341042
236,1.508480456113843e-31,0.7897531717305567
208,1.508537885408823e-31,0.789752990351565
229,1.512696910369588e-31,0.7897398728097663
189,1.52692394350118e-31,0.789695265850072
160,1.5372067597380425e-31,0.7896632776546669
179,1.53832016131348e-31,0.7896598265979795
233,1.5402856164091667e-31,0.7896537405035018
207,1.565041133993378e-31,0.7895777274952447
223,1.5700702904399498e-31,0.789562428939123
178,1.5752633737059214e-31,0.7895466819045547
177,1.5840256816465666e-31,0.7895202265571762
237,1.5844605035399495e-31,0.789518917461667
238,1.6063931226757954e-31,0.7894533375324716
234,1.6127063211393299e-31,0.7894346228389907
174,1.6194989468768352e-31,0.7894145667457945
235,1.626943155061812e-31,0.7893926809851621
184,1.6300569007224452e-31,0.789383555680064
167,1.6348381306270383e-31,0.7893695766725267
196,1.671106421652078e-31,0.7892648212512029
182,1.6835292759289642e-31,0.7892294500796833
206,1.6873745522030294e-31,0.7892185532465612
176,1.6921652310976207e-31,0.7892050112157032
197,1.6928002136136024e-31,0.7892032190949051
240,1.6987895727380246e-31,0.7891863474903225
228,1.714437921690626e-31,0.7891425400883438
183,1.7211005311056886e-31,0.789124006683244
198,1.742458523289204e-31,0.7890650642659793
209,1.744387880343912e-31,0.7890597745746356
190,1.7498918817454994e-31,0.7890447156975647
169,1.7512365577246437e-31,0.7890410437184662
239,1.7538104080724714e-31,0.7890340228462378
225,1.7584361193819538e-31,0.7890214302453679
