ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
C1866751	Spinocerebellar tract degeneration	11	-0.853259089147304	-1.80572211723073	0.000603855388829126	0.99685227586659	0.99685227586659	663	tags=45%, list=7%, signal=42%	ATXN1/ATXN2/CACNA1A/TTBK2/GCLC
C0162323	Polyarthritis	21	0.745578519663616	1.92868314385918	0.0009319650934428	0.99685227586659	0.99685227586659	615	tags=29%, list=7%, signal=27%	HLA-A/RNPC3/CDH11/LRBA/BRAF/VCAN
C4082769	Chronic Traumatic Encephalopathy	7	0.903230243915432	1.74849661309671	0.00166264213943013	0.99685227586659	0.99685227586659	10	tags=14%, list=0%, signal=14%	UBC
C0340493	Paroxysmal familial ventricular fibrillation	12	-0.818521964825351	-1.75558313843936	0.00184626179208062	0.99685227586659	0.99685227586659	498	tags=58%, list=5%, signal=55%	PHF12/SNAP91/PICALM/ACTN2/CALM3/CACNA1C/CALM2
C2267227	Bulimia Nervosa	24	0.705272766538137	1.87851217502124	0.00200290839736755	0.99685227586659	0.99685227586659	1679	tags=54%, list=18%, signal=44%	EHMT1/ABCB1/FAAH/BRD2/SYTL5/CIT/SULT1A1/CLOCK/WASF3/NKAIN3/DST/GGCT/TBC1D9
C1846574	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY	5	0.924978362570036	1.65464470698059	0.00220158310582174	0.99685227586659	0.99685227586659	377	tags=40%, list=4%, signal=38%	TOP1/APTX
C0745730	Multiple lipomata	15	-0.775235236327486	-1.74815809696547	0.00255723944773549	0.99685227586659	0.99685227586659	347	tags=27%, list=4%, signal=26%	MEN1/FUZ/FGFR1/MSTO1
C0002892	Anemia, Pernicious	5	0.922141614389835	1.64957019869873	0.00260858963744906	0.99685227586659	0.99685227586659	645	tags=60%, list=7%, signal=56%	HLA-A/MTR/FLVCR1
C2931850	Aase Smith syndrome 2	14	-0.786640267366679	-1.76259179972288	0.00286359280670891	0.99685227586659	0.99685227586659	70	tags=43%, list=1%, signal=43%	RPL15/DIPK1A/RPL5/RPS29/RPS27/RPS28
C3553264	JOUBERT SYNDROME 17	5	0.919383853077278	1.64463698583279	0.00286759439135713	0.99685227586659	0.99685227586659	700	tags=80%, list=8%, signal=74%	AHI1/CEP104/KIAA0586/CPLANE1
