ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
C0742343	Acute Chest Syndrome	95/3836	185/11906	4.40110521313221e-08	0.000222578691506504	0.000209366507801218	ACACB/ADRB2/AGER/ALB/APOB/APOE/FAS/ARSA/CASP9/CD14/CD36/CHI3L1/CX3CR1/CYBA/CYP2D6/EGFR/EPHX2/F3/FABP3/FASN/FBN1/GPT/HPX/HSPA1A/HSPD1/HTR2A/CCN1/IL6R/IRF1/ITGA2B/JUP/KDR/LDLR/FADS1/LPL/LRP2/CIITA/MIF/MPO/NBL1/NFE2L2/NOS1/NOS2/P2RY1/PECAM1/ATP8B1/PLAT/PPARG/MAPK8/PTGS1/MOK/RNH1/CX3CL1/CXCL12/SELPLG/STAT3/SULT1A1/TGFB1/TGFB3/THBS1/TIMP2/TLR4/TNFSF4/VASP/VCAM1/BEST1/VWF/CUBN/PLA2G6/HYAL2/SELENBP1/LIPG/ABCG1/CCS/FSTL1/IRAK3/ACSL6/PTPN22/POLR1H/DGCR8/CCHCR1/CHDH/JPH3/VSIR/SLC39A8/P2RY12/EHMT1/ADAMTS10/ACCS/IL33/MARCHF9/PLB1/NANOS1/PEAR1/ZGLP1	95
C0011603	Dermatitis	120/3836	248/11906	6.57569695004117e-08	0.000222578691506504	0.000209366507801218	ABCA1/ACHE/AGER/AHR/ALB/ALDH3A2/BIRC3/APOE/APRT/ASGR1/ALDH7A1/C4A/C4B/CBS/CD74/CHI3L1/ACKR2/LTB4R/COL9A1/COL9A3/CX3CR1/CYP2D6/DSP/DUSP1/S1PR1/EGFR/EPAS1/ETS1/FAT1/FN1/FOS/FOSB/MTOR/GCH1/CCR10/GPT/GRN/HIF1A/HSPA1A/HSPA1B/CCN1/IKBKB/IL4R/IL16/ITGAE/ITGAM/ITGAX/ITGB2/JAK1/JUNB/JUND/KRT10/LDLR/LGALS9/MC1R/MIF/MAP3K11/MPO/MRC1/NFE2L2/NOS2/NOTCH1/PCSK2/PECAM1/PIK3CD/PLAT/PPARG/MAPK3/MAPK8/SCN8A/CX3CL1/CXCL12/STAT1/STAT3/STK10/TAP1/TEK/TGFB1/TGM2/THBS1/TIMP2/TLR3/TLR4/TNFAIP3/TRAF2/TRPM2/VCAM1/XBP1/SLC7A5/AKR1C3/RIPK1/TNFSF12/IL1RL2/LANCL1/AHSA1/HPSE/GADD45G/EBNA1BP2/NLRP1/RIGI/IL17RA/RNF19A/RTTN/PTPN22/C5AR2/CD274/PARP14/IL17RD/IFIH1/ELOVL1/BCL11B/TMEM79/IL33/DMKN/CD109/TRPV3/MPZL3/CERS3/ARMH1/SCART1	120
C0024115	Lung diseases	171/3836	379/11906	6.78524615912522e-08	0.000222578691506504	0.000209366507801218	ABCA1/ADORA2A/ADORA2B/ADRA1A/ADRB2/AGER/AHR/ALB/BIRC3/ARSA/ALDH7A1/BMP7/C5AR1/CA12/DDR1/CALB2/RUNX1/CBS/CD14/CEBPB/CEL/CTSC/CHGA/CHI3L1/CLCN2/VCAN/CTH/CTSK/CTSS/CX3CR1/CYBA/CYP2E1/DCN/NQO1/DNAH5/DNASE1/HBEGF/DUSP1/EDNRB/EGFR/EGR1/SERPINB1/ELN/EPHB1/ERBB4/FN1/FOS/FOSB/FOSL2/MTOR/GCLC/GLRX/GNB3/GPX1/GPX3/HIF1A/HMGB1/NR4A1/HSP90AA1/HSPD1/IFNGR1/IGF1/IGFBP5/IL16/IRF1/ITGAE/JAK1/JUNB/JUND/LGALS9/LOXL2/MCAM/MIF/MPO/MT1E/MTX1/MYLK/NFE2L2/NFKBIA/NOS2/NOTCH1/NOTCH4/NPC1/P2RX5/P2RX7/P2RY1/PDE4A/PDGFA/SLC26A4/PLTP/PPARG/PRKCD/MAPK3/MAPK8/PROS1/PTGS1/PTHLH/PTH1R/PTN/MOK/RYK/CX3CL1/CXCL12/SFTPD/SLC11A1/SOX2/STAT3/TEK/TGFA/TGFB1/TGIF1/KLF10/TIMP2/TLR3/TLR4/TLR5/TRAF1/TRPC6/TRPM2/TSC2/BEST1/WNT3/PLA2G6/LTBP4/AP3B1/PDE5A/DNAH11/P2RX6/SLC9A3R1/ABCG2/ABCG1/EDIL3/FLOT1/CCNO/LANCL1/PPARGC1A/GADD45G/EBNA1BP2/FSTL1/RASSF1/PADI2/TAB2/SMC5/ATP6V0A2/LY96/IL17RA/PART1/EHF/CD274/NTM/APIP/ISYNA1/SARS2/PINX1/CCDC40/DNAAF2/ACKR3/ADGRG6/AHRR/SLC52A2/MUL1/PARP9/IL33/BUD23/DNAAF1/IL34/GRAMD2A/FLCN/ADGRF5/ARMH1/SFTPA2	171
C0030305	Pancreatitis	118/3836	245/11906	1.16165354424362e-07	0.000246249442872709	0.000231632172663518	AHR/ALB/AMY2A/ANGPT1/FAS/AQP1/ASPA/BCKDHA/C3/C4A/CA2/CBS/CCK/CD4/CD14/CD38/CEL/CHI3L1/CNR1/COL11A1/CYP2E1/DBT/NQO1/DUSP1/DUSP6/EGFR/EGR1/EPAS1/ETV5/FDX1/FLI1/FN1/FOS/SLC37A4/GPR35/GPT/HIF1A/HMGB1/HES1/HSF1/HSPA1A/HSPA1B/HSPA2/HTR2A/IL16/ITGAM/ITGB2/LIPE/LMNA/LPL/EPCAM/MDK/MIF/MPO/NBL1/NDUFS3/NFE2L2/NOS1/NOS2/NTSR1/PCCA/PCCB/PDGFA/ATP8B1/PPARG/PPP3CA/PRKCD/PRSS3/PTHLH/PYCR1/RPL29/SOX9/STAT1/STAT3/TACR1/TF/TGFB1/TLR3/TLR4/TM7SF2/TPMT/UGT8/VIP/ST8SIA4/RIPK2/USP14/ATP2C2/PAK4/NOD1/IFITM3/AHSA1/PDPN/FGL2/PPARGC1A/PAPOLA/RASSF1/PDZD2/RNF19A/PTPN22/NUPR1/CD274/ERAP1/MTPAP/USE1/CARD9/HHIP/LMF1/EHMT1/MINDY4/EBPL/IL33/TMEM67/PRRT2/NADK2/TRIM69/TICAM1/CAVIN1/ZGLP1	118
C3875321	Inflammatory dermatosis	94/3836	186/11906	1.38295486992813e-07	0.000246249442872709	0.000231632172663518	ACHE/AHR/ALB/BIRC3/APOE/APRT/CD74/CHI3L1/ACKR2/LTB4R/CX3CR1/CYP2D6/DUSP1/S1PR1/EGFR/EPAS1/ETS1/FAT1/FGFR1/FGFR3/FN1/FOS/FOSB/MTOR/GCH1/GLUL/CCR10/GRN/HSPA1A/HSPA1B/HTR2A/CCN1/IKBKB/IL16/ITGAE/ITGAM/ITGAX/ITGB2/JUNB/JUND/KRT10/LDLR/LGALS9/MIF/MAP3K11/MPO/MRC1/NFE2L2/NOS2/NOTCH1/PECAM1/PIK3CD/PLAT/PPARG/MAPK3/PTPN6/CX3CL1/STAT1/STAT3/STK10/TEK/TGFB1/TGM2/THBS1/TIMP2/TLR3/TLR4/TNFAIP3/TRAF2/VCAM1/XBP1/SLC7A5/AKR1C3/RIPK1/TNFSF12/IL1RL2/AHSA1/HPSE/NLRP1/RIGI/IL17RA/RNF19A/PTPN22/C5AR2/CD274/IL17RD/IFIH1/BCL11B/TMEM79/IL33/CD109/MPZL3/FLG-AS1/SCART1	94
C0021368	Inflammation	100/3836	201/11906	1.50136841503531e-07	0.000246249442872709	0.000231632172663518	AGER/AHR/BIN1/ANGPT1/APOD/FAS/AQP4/AQP7/C3/C4A/C4B/C5AR1/CAMK2A/CCK/CD38/CHI3L1/CHRNA4/ACKR2/LTB4R/CNR1/CRYAB/CX3CR1/EGFR/EGR1/F3/FGF1/FKBP4/FN1/MTOR/ACKR1/GALNS/GCH1/GRN/NRG1/HIF1A/HMGB1/HRH1/HSP90AA1/HSPD1/IGF1/IL1RAP/IL4R/IRF1/LIMK1/MIF/MPO/MT2A/NFE2L2/NOS2/NPY5R/PCSK2/PDGFA/PDGFB/PECAM1/PIGF/PLAT/PPARG/PRKCD/PRSS3/PTN/CX3CL1/CXCL12/SELPLG/SFTPD/STAT3/TACR1/TF/TGFA/TGFB1/TGM2/THBS1/TLR3/TLR4/TNFAIP3/TSC2/VCAM1/VIP/VWF/PLA2G6/PDE5A/TNFSF12/TNFSF18/CD83/ASIC3/CYP7B1/NTN1/PTGES/TLR6/NOD1/PDPN/ACSL6/IL17RA/EHF/F11R/ADA2/CLN6/SCUBE2/ADIPOR2/IL33/CD200R1	100
C3714636	Pneumonitis	157/3836	351/11906	4.53082772494989e-07	0.000601365369280878	0.000565668557159472	ABCA1/ADORA2A/ADORA2B/ADRB2/AGER/AHR/ALB/ANGPT1/ANK1/APOE/APRT/FAS/AQP1/AQP4/ARSA/ALDH7A1/C5AR1/RUNX1/CD14/CD74/CEL/CHI3L1/CHRNA4/CMKLR1/LTB4R/VCAN/CTSS/DNASE1/HBEGF/S1PR1/EGFR/EGR1/SERPINB1/ELN/EPHX2/ERBB2/ETS2/F3/FES/FKBP4/FOS/FOSB/MTOR/GCLC/GPT/GPX1/GRN/HIF1A/HMGB1/HPX/HSPA1A/HSPA1B/HSPB1/IGF1/CCN1/IKBKB/IL16/ITGA5/ITGAV/ITGAX/ITGB2/JAK1/JUNB/JUND/LGALS9/LIG4/MCAM/MCL1/MIF/MPO/MRC1/MYLK/NFE2L2/NINJ1/NOS2/NOTCH1/OAS3/PDE4A/PDE7A/PECAM1/PER1/PIK3CD/PLCL1/PPARG/PRKCD/MAPK3/MAPK8/PTGS1/PTHLH/MOK/RAP1B/RRBP1/CX3CL1/SDC4/CXCL12/SFTPD/SMPD2/STAT1/STAT3/TGFA/TGFB1/THBS1/KLF10/TLR3/TLR4/TM7SF2/TNFAIP3/TNFRSF1B/TRPM2/TNFSF4/VCAM1/VIP/VWF/PLA2G6/SEMA7A/AOC3/PDE5A/RIPK1/SOCS2/PER2/TIMELESS/USP13/IL27RA/PTGES/IRF9/AHSA1/IRAK3/LY96/RNF19A/LATS2/CD274/CARD10/CKLF/ISYNA1/FXYD5/DGCR8/SARS2/ACKR3/CEMIP/VSIR/IFIH1/P2RY12/MPPE1/MMP28/SLC52A2/MUL1/PARP9/HAVCR2/ATG16L2/IL33/BUD23/PTPRVP/TRIM65/SPESP1/LAMA1/SFTPA2/OCLN	157
C0027430	Nasal Polyps	108/3836	225/11906	4.88865252946553e-07	0.000601365369280878	0.000565668557159472	ADRB2/AGER/AHR/ANGPT1/ARG2/ARSA/SERPINH1/CD14/CHI3L1/CLCN2/LTB4R/DCN/DNAH5/ECM1/EGFR/EMP1/EPAS1/ERBB4/F3/FGF1/FN1/FOS/FOSB/MTOR/GAS8/GLRX/GPR17/HIF1A/HMGB1/TNC/HYAL1/IGF1/CCN1/IL4R/ITGAX/JUNB/JUND/LGALS9/KITLG/CIITA/MIF/MNT/MPO/MRC1/NOS2/NOTCH1/PDGFB/SLC26A4/PIK3CD/PLAT/MAPK8/PTGS1/MOK/RNPEP/CXCL12/SIPA1/SLC9A2/STAT1/STAT3/TAP1/TAPBP/TEAD1/TGFB1/TGFB3/TGM2/TLR3/TLR4/TM7SF2/TNFRSF1B/TNFSF4/VCAM1/SLC4A4/DNAH11/IL1RL2/CD83/CCNO/AHSA1/HPSE/IL17RA/RNF19A/CD274/CCDC40/ODAD2/DNAAF2/ACKR3/BACH2/ADAM33/COL18A1/ARHGAP24/ODAD4/RSPH3/SYVN1/HAVCR2/CFAP300/CCDC65/RSPH1/IL33/DRC1/LRRC56/NOSTRIN/ODAD3/DNAAF1/PLB1/MARVELD2/TRPV3/GAS2L2/SFTPA2/OCLN	108
C0035222	Respiratory Distress Syndrome, Adult	109/3836	228/11906	5.57033261702868e-07	0.000609084925379769	0.000572929883440353	AGER/ALAD/ALB/ANGPT1/BIRC3/FAS/AQP1/BMP7/C5AR1/SERPINH1/CD14/CDKN3/CEL/DCN/NQO1/DNASE1/EPAS1/EPHX2/ETS2/F3/FAAH/FGFR4/FN1/FOS/GABRB1/GAD1/GNRH1/GPT/HIF1A/HMGB1/HSPA1A/HSPA1B/TNC/IFIT1/IGF1/IKBKB/ITGAM/ITGB2/KDR/LY6E/MCL1/MDK/MIF/MPO/MT2A/MYLK/NFE2L2/NFKBIA/OAS3/P2RX7/PIK3CD/PLCL1/MAPK8/PROS1/PTN/RAB27A/MOK/PRPH2/SELPLG/SFTPD/STAT3/TAPBP/TEK/TGFB1/TLR3/TLR4/TM7SF2/UGT8/VIP/VWF/TIMELESS/HAP1/LATS1/KL/PRDX6/ACAA2/AHSA1/SH2B2/PDPN/CELF2/HPSE/ARID5A/IFI44L/KCNQ1OT1/CNMD/CES3/LY96/IL17RA/RNF19A/EIF2AK1/ANGPTL4/SARS2/CENPJ/CHPT1/PELI2/ZNF335/CORO7/GSDMD/LPCAT1/DOK3/PANK2/RAMAC/PARP9/MINDY4/IL17RC/IL33/INO80C/PLB1/SFTPA2	109
C0034067	Pulmonary Emphysema	109/3836	229/11906	7.29789857096211e-07	0.000695017150886627	0.000653761205792843	ABCA1/ADRB2/AGER/ALB/ANGPT1/FAS/BMP1/KLF9/C3/CASP9/CD14/CD34/CD74/CHI3L1/CNR1/VCAN/CTSS/CX3CR1/DSP/HBEGF/EGFR/EGR1/ELN/EPAS1/EPHX2/FBN1/FES/FGFR1/FOS/FOSB/MTOR/GPX1/GRN/H2AX/HIF1A/NR4A1/HPX/IGF1/IGFBP5/IGFBP7/CCN1/IKBKB/IL16/ITGAM/ITGAX/JUNB/JUND/KDR/LGALS9/LOXL2/EPCAM/MMP14/MPO/NFE2L2/NOS1/NOS2/PDGFA/PECAM1/SERPINI1/PLTP/PPARG/MAPK3/PTMA/PTPN6/MOK/CX3CL1/SFTPD/SMPD2/SOAT1/STAT3/TGFA/TGFB1/TGFB3/TGFBR1/TGFBR2/KLF10/TIMP2/TLR4/TM7SF2/LTBP4/KL/EIF2AK3/KIF20B/PAPOLA/FSTL1/NLRP1/ATP6V0A2/IL17RA/PALD1/CD274/GULP1/ISYNA1/DDIT4/MTPAP/PRMT6/RMDN3/SYBU/HHIP/MMP28/SLC52A2/EHMT1/LMAN2L/HDAC10/IL33/ZNF816/RMDN2/AMOTL1/FLCN/ZGLP1	109
