DEGs,PValue,Rsq
110,1.0934304541917534e-70,0.7370290484946699
109,1.1826041746292972e-70,0.7368552696091957
120,1.1852840056183597e-70,0.7368502506887946
121,1.268239237629662e-70,0.7367002094121139
108,1.4198259021733971e-70,0.7364495964711328
119,1.4288778973791472e-70,0.7364354828803665
111,1.455528691849146e-70,0.7363944388095204
118,1.4773995699461255e-70,0.7363613090566137
117,1.528859435232053e-70,0.7362852379390272
128,1.553525787223579e-70,0.7362496703727085
122,1.5662512162380495e-70,0.7362315393509268
126,1.7563985077575036e-70,0.7359767533900871
127,1.863802691830631e-70,0.7358446759361543
134,1.9355608130005773e-70,0.7357605747834206
130,1.955571600222971e-70,0.7357376729714514
131,2.0540567149034684e-70,0.7356282420152935
129,2.1905175615351737e-70,0.7354849186006616
123,2.2649438597021955e-70,0.7354104374946326
132,2.4650251381686942e-70,0.7352216405440863
141,2.4764741253732923e-70,0.7352113019920546
124,2.4830166668544572e-70,0.7352054152699681
142,2.5215415059788048e-70,0.7351710610187784
133,2.6997098122473868e-70,0.7350186648289395
112,2.772073749751419e-70,0.7349595983387486
143,2.820279966067001e-70,0.734921092949811
125,2.945508124902077e-70,0.7348240364155446
115,3.0810203919426464e-70,0.7347235148540198
154,3.21180116688302e-70,0.7346305767762651
113,3.270498411224218e-70,0.7345900779796501
135,3.3044607969756354e-70,0.7345669731613818
116,3.383542568580033e-70,0.7345140731501877
155,3.424516410636996e-70,0.7344871448214059
114,3.443538042616434e-70,0.7344747520617568
136,3.6797991823700025e-70,0.7343262432318275
158,3.9511653439343e-70,0.7341669142879526
159,3.956188569352163e-70,0.7341640683918941
144,3.974163472321157e-70,0.7341539140235246
156,4.015267080211397e-70,0.734130863908436
153,4.089221182287052e-70,0.7340899749557094
137,4.223113835997256e-70,0.7340177776996871
157,4.248734474651827e-70,0.7340042216737078
101,4.294874640061332e-70,0.7339800118262061
139,4.2994882584625346e-70,0.7339776052492052
140,4.3264063091908693e-70,0.7339636149834081
161,4.381757714467417e-70,0.7339351161158659
163,4.4497880149865805e-70,0.7339005742888347
162,4.5023473413652935e-70,0.7338742444160741
160,4.6017378433046686e-70,0.7338252769358395
164,4.734881691612973e-70,0.7337612983307128
138,4.749055692272679e-70,0.7337545927636004
165,5.315054397908387e-70,0.7335018719283894
152,5.421209101907274e-70,0.7334574615562179
145,5.6020098176532866e-70,0.7333837711667678
146,5.620518695943288e-70,0.7333763608650767
166,5.962979931970795e-70,0.7332434506417783
102,6.160661809261583e-70,0.7331701344435525
147,6.564387121363685e-70,0.7330273846674219
151,7.197369549155679e-70,0.7328202220194592
150,7.294689418881103e-70,0.7327899836978523
107,8.028803490418095e-70,0.7325740016220703
149,8.23009048402156e-70,0.7325182000373005
167,8.42519888823321e-70,0.7324653881991678
195,8.449823638241725e-70,0.7324588091443021
148,8.701337055489856e-70,0.7323926799254794
100,9.153478185422126e-70,0.7322784309849981
187,9.168196812287144e-70,0.7322748065667647
190,9.43345602641731e-70,0.7322104579095583
176,9.664099086474543e-70,0.7321559485571402
173,9.721881338548887e-70,0.7321424945932932
192,9.91551014485587e-70,0.7320979813320453
168,9.946240355665068e-70,0.732090996126494
188,9.949889174187117e-70,0.7320901681446471
103,1.0211616691429813e-69,0.732031549463737
191,1.023534880334924e-69,0.7320263080965077
169,1.0327830372540128e-69,0.7320059973731445
189,1.0331224873103198e-69,0.7320052553114942
104,1.0645156271203017e-69,0.7319376522398672
177,1.0702208632903374e-69,0.7319255789781717
99,1.0723227393631985e-69,0.731921147127222
178,1.0745253468370355e-69,0.7319165121154142
194,1.0798101549729619e-69,0.7319054294464626
175,1.0836560669824483e-69,0.7318973980191186
193,1.0842602077672247e-69,0.73189613895971
106,1.0979881700867585e-69,0.7318677151569962
174,1.126833414596514e-69,0.7318091218183586
196,1.1522936335647213e-69,0.7317586272479233
172,1.1585723362314655e-69,0.731746344940554
105,1.1627095444714825e-69,0.7317382878151621
171,1.227690425098985e-69,0.7316153379664943
197,1.2911731077717346e-69,0.7315013025050069
98,1.302732294068867e-69,0.7314811382750332
170,1.3211758776834105e-69,0.7314493291730387
202,1.3355419526586198e-69,0.731424856020041
203,1.3391925864991857e-69,0.7314186786220332
179,1.362016200829499e-69,0.7313804322569734
182,1.3953450631367412e-69,0.7313257084210982
218,1.396843588604821e-69,0.7313232784893595
219,1.4015795615497794e-69,0.731315615838399
198,1.451816884285101e-69,0.731235878353662
181,1.4692373352582093e-69,0.7312088658846879
97,1.4765573068161114e-69,0.7311976100416493
180,1.5002198407134643e-69,0.7311615992735598
204,1.5012670295212538e-69,0.7311600186546464
215,1.511784474565632e-69,0.731144204058955
208,1.5721588509406108e-69,0.7310554805639391
183,1.5849745292700328e-69,0.731037082409803
199,1.6139679119840439e-69,0.73099599814922
184,1.6173235860816875e-69,0.7309912904164385
185,1.6183412805370905e-69,0.7309898645894202
207,1.6205585692581777e-69,0.7309867611634129
217,1.6427491351520678e-69,0.7309559320542023
253,1.6439545630507914e-69,0.7309542692128879
211,1.6684559462295858e-69,0.7309207300034357
254,1.7023273138114232e-69,0.7308751600399719
209,1.7082436588285598e-69,0.7308672926256052
210,1.7108418765136127e-69,0.7308638461123755
212,1.7246448270873434e-69,0.7308456232018941
255,1.7334945532309674e-69,0.7308340155587877
206,1.7542788073995673e-69,0.7308069835577075
186,1.755607546276028e-69,0.7308052662163931
216,1.7654168232215316e-69,0.7307926278583553
257,1.7696493761470247e-69,0.7307871960909467
214,1.7874914747732424e-69,0.7307644394941203
256,1.8010455445378093e-69,0.7307473020812624
205,1.8615937511469536e-69,0.7306722760844391
213,1.8716437935891126e-69,0.7306600575646893
220,1.904937411307092e-69,0.7306200399948813
200,1.9302031093962275e-69,0.7305901318240409
258,1.9694890289779022e-69,0.7305443897674213
223,1.9987099895487826e-69,0.7305109497137734
201,2.0806156888558228e-69,0.7304197397241656
262,2.0893741313049777e-69,0.7304101978911326
259,2.159430991572393e-69,0.7303352722625662
261,2.1974264406758668e-69,0.7302956382102008
252,2.2161478615249332e-69,0.7302763586315186
222,2.2282348543203028e-69,0.7302639968838386
221,2.2962577239583215e-69,0.7301956443497011
260,2.2991778857095835e-69,0.7301927551714896
250,2.307161964117764e-69,0.7301848743416405
251,2.365621387856475e-69,0.7301279816790903
263,2.4137904577044544e-69,0.7300821415623807
224,2.4552480661189556e-69,0.7300434089641694
264,2.4755764455420947e-69,0.7300246531068633
225,2.507330102953575e-69,0.7299956592184049
265,2.5086641249301914e-69,0.729994449122532
249,2.645958747269035e-69,0.7298732020014679
232,2.647520501473693e-69,0.7298718589832276
233,2.708024991937374e-69,0.7298204244105342
268,2.7561315185422406e-69,0.7297803360533198
226,2.763187044754223e-69,0.7297745149250454
266,2.849939736538851e-69,0.7297041207400604
236,2.8854910468338877e-69,0.7296758850569002
231,2.909766075709993e-69,0.7296568027584159
235,2.9156850296655407e-69,0.729652173881272
234,2.9272642793992587e-69,0.7296431452914727
246,2.9669435252989533e-69,0.7296124729170048
269,3.0251358607203445e-69,0.7295682176669741
247,3.0265141983809734e-69,0.7295671797059776
267,3.0311292900055755e-69,0.7295637077075005
238,3.0320593182678127e-69,0.7295630086687704
230,3.0653239876954123e-69,0.729538144687404
245,3.0724783091613125e-69,0.7295328320940117
243,3.081434310960687e-69,0.729526198887018
244,3.1869173550189206e-69,0.7294494808528129
229,3.198900346489022e-69,0.7294409253662477
228,3.2051351596057944e-69,0.7294364864625427
237,3.2753080688276146e-69,0.7293871087779096
227,3.3056812311356215e-69,0.7293660609502395
239,3.3288158365922315e-69,0.7293501575200616
248,3.381359658758587e-69,0.72931444068718
241,3.437675780599519e-69,0.7292767655623261
242,3.441346103441355e-69,0.7292743314267944
240,3.588461123040314e-69,0.7291788272142753
270,3.6031717640684074e-69,0.7291694917890145
277,3.620491861221796e-69,0.7291585487164648
278,3.7467906537824576e-69,0.7290802866297577
272,3.882032536550847e-69,0.7289993316620331
271,3.9216836814993195e-69,0.7289761264448484
275,3.9454872533399273e-69,0.7289623072701755
276,3.9931189095453853e-69,0.728934901195759
274,4.014225669566585e-69,0.7289228603833606
415,4.020376632160646e-69,0.7289193632440255
273,4.109332226628506e-69,0.7288693721651663
416,4.142950092122734e-69,0.72885075857298
387,4.1881366418201254e-69,0.728825974185
400,4.215941281244992e-69,0.7288108550452079
386,4.2201552404621504e-69,0.7288085722811283
280,4.275722706309792e-69,0.7287786801807027
405,4.3116345767411865e-69,0.7287595658942033
404,4.35346361333265e-69,0.7287375001941194
413,4.3713635394814404e-69,0.7287281217650363
414,4.3768604223372257e-69,0.7287252493875496
406,4.387292566500142e-69,0.7287198079287676
279,4.3909652687479007e-69,0.7287178952818879
417,4.4369355751172396e-69,0.7286940884391561
388,4.5024622648520113e-69,0.728660573267449
389,4.5438739883396174e-69,0.7286396407818369
418,4.5955599339490456e-69,0.7286137787671741
385,4.6131053279459313e-69,0.7286050651369465
407,4.6196549333520555e-69,0.7286018208044283
419,4.717713825313626e-69,0.728553785440406
403,4.719366938093051e-69,0.7285529841564404
383,4.72019491141026e-69,0.7285525829322568
391,4.725778969692497e-69,0.7285498787975154
398,4.794205524033585e-69,0.7285169974664734
410,4.796261930893792e-69,0.728516016509896
395,4.799609732321344e-69,0.7285144204181838
401,4.832871748642613e-69,0.7284986221833764
402,4.85819008051676e-69,0.7284866690075114
384,4.899712586723905e-69,0.7284671986747835
397,4.926034131159561e-69,0.7284549407814778
392,4.93277989501059e-69,0.7284518097473446
411,4.937187569861254e-69,0.7284497662256089
409,4.952767671124516e-69,0.728442557324031
396,4.96045787198106e-69,0.7284390073583474
390,4.974083295535221e-69,0.7284327309428996
412,4.978736536037369e-69,0.7284305913787283
281,5.017825684678894e-69,0.7284126960506414
399,5.058630338854484e-69,0.7283941622178786
408,5.065837292451597e-69,0.7283909041662122
420,5.084296126164947e-69,0.7283825803862866
393,5.391280671918769e-69,0.7282483767700846
421,5.401936517749077e-69,0.7282438556184385
394,5.468362072237066e-69,0.7282158698678094
422,5.574103455076833e-69,0.7281720079791051
464,5.593434972441018e-69,0.7281640784877605
282,5.670244380008944e-69,0.7281328386696028
423,5.680252037923159e-69,0.7281287993012693
345,5.79106146834103e-69,0.7280845393100847
340,5.891976491821126e-69,0.7280449560195557
339,5.932717221028694e-69,0.7280291658864012
347,6.046303353552432e-69,0.7279857039172223
344,6.062645886816235e-69,0.7279795174158171
424,6.091137615017422e-69,0.7279687712505913
346,6.137370483253956e-69,0.7279514393089632
465,6.14208330910029e-69,0.7279496798248225
341,6.145896652525961e-69,0.7279482571325709
427,6.181338921411261e-69,0.7279350759560415
425,6.198830063762293e-69,0.7279285984965335
342,6.20306716527051e-69,0.7279270321062523
428,6.21902766098845e-69,0.7279211412701947
338,6.31880160904149e-69,0.7278846521925806
343,6.359581310622241e-69,0.7278699025535924
429,6.380163801770937e-69,0.727862493633101
336,6.409492039934201e-69,0.7278519774168554
354,6.410607120378869e-69,0.7278515785250288
348,6.413491769804315e-69,0.727850546933779
466,6.42070997086146e-69,0.7278479676181239
452,6.43162117041072e-69,0.7278440741180718
353,6.435900813223945e-69,0.7278425487788988
369,6.452008678156658e-69,0.727836816658429
337,6.46389751892281e-69,0.7278325950081189
355,6.590753749490714e-69,0.7277880225538106
349,6.593692937784995e-69,0.7277869999482371
335,6.602133888918015e-69,0.7277840656744449
283,6.611388175459623e-69,0.7277808529379307
453,6.678070967337232e-69,0.7277578341907749
467,6.691906761318535e-69,0.7277530866661327
431,6.710489552420014e-69,0.7277467255799694
430,6.72056030763808e-69,0.7277432855480527
426,6.738689593513229e-69,0.727737105696098
454,6.773727482296439e-69,0.7277252086754297
370,6.812112276382618e-69,0.7277122450634839
352,6.825745121431987e-69,0.7277076582972762
368,6.836216102620103e-69,0.7277041415029453
432,6.857696511817376e-69,0.7276969437582981
334,6.858925414445813e-69,0.7276965326488654
350,6.883068948731453e-69,0.7276884706004106
440,6.889498726484796e-69,0.7276863282866566
351,6.897495702814591e-69,0.727683666568423
438,6.910016762431806e-69,0.7276795051919438
439,6.926893217989861e-69,0.7276739081140071
469,6.953961121151067e-69,0.727664959216051
468,6.961755477717292e-69,0.7276623887344886
441,7.010680787756671e-69,0.7276463186629992
434,7.017427113851064e-69,0.7276441114848315
456,7.074053386158439e-69,0.7276256677341759
433,7.122121684871991e-69,0.7276101259219738
455,7.129767530497124e-69,0.7276076634004008
380,7.137231539780446e-69,0.7276052619680238
374,7.188296802810682e-69,0.7275888989851859
379,7.204191384221059e-69,0.7275838293565322
564,7.276232486456252e-69,0.7275609898027466
