DEGs,PValue,Rsq
137,1.4028194569691483e-72,0.7465067134346842
135,1.763736189154767e-72,0.7460171684224325
131,1.7940899878893722e-72,0.7459806451608949
136,1.7956911565842891e-72,0.7459787356038678
132,1.814525785346525e-72,0.74595639927082
138,1.8237728594864606e-72,0.7459455170021807
134,1.944371533866451e-72,0.7458083965946314
26,2.0425619464066802e-72,0.7457028452924858
133,2.1751472134313243e-72,0.7455680383463054
139,2.226861618629624e-72,0.7455176547811248
25,2.3228246645588836e-72,0.7454271617259779
142,2.406990653045568e-72,0.7453507942185106
27,2.576015790310019e-72,0.745205118965382
141,2.694493460121107e-72,0.7451085533640581
140,2.9018411940441e-72,0.7449492674602973
143,2.9756155458080085e-72,0.7448953036139325
90,3.2295061186921634e-72,0.7447192283565846
144,3.3623051381089306e-72,0.7446325258758799
91,3.575000400085523e-72,0.7445004962451046
145,3.9882527477689003e-72,0.744264872237222
146,4.1247427963966905e-72,0.7441923448477262
147,4.175436589183899e-72,0.7441660120024068
150,4.218528784454551e-72,0.7441438758873625
24,4.236315754887204e-72,0.7441348041686525
151,4.330292219821842e-72,0.7440874925324029
148,4.4551265305874144e-72,0.7440261964040904
103,4.4815612791218387e-72,0.7440134351051169
126,4.612915759266643e-72,0.7439511110149792
127,4.630720462461697e-72,0.7439427989140109
99,4.743435669005824e-72,0.7438909021118527
107,4.869184121381769e-72,0.7438344283518308
98,5.035092798308809e-72,0.7437620919380118
149,5.125979234982815e-72,0.7437234610213076
104,5.163501324606542e-72,0.7437077101215589
130,5.215974408607024e-72,0.7436858724397192
129,5.263710583578516e-72,0.7436661945211669
128,5.750412852861643e-72,0.7434750986634754
97,5.759929908590459e-72,0.7434715240103918
96,5.802953197993833e-72,0.7434554369927832
152,6.090288250899459e-72,0.7433509383127226
153,6.103314402040914e-72,0.743346317543137
108,6.265708850075869e-72,0.743289518285221
89,6.359433322544679e-72,0.7432573978283691
154,6.605194333985749e-72,0.7431753516534015
122,6.682232519266474e-72,0.7431502551151372
125,6.835393632973722e-72,0.7431012012726496
53,7.018424843494659e-72,0.7430439906152801
155,7.443372325777918e-72,0.7429166726570856
121,7.571872703688327e-72,0.7428795898306919
182,7.734185009776465e-72,0.7428336314603725
94,7.748469439026153e-72,0.7428296327501113
123,7.797908930223796e-72,0.7428158491218633
92,8.064472743197099e-72,0.7427429933414438
109,8.144012186214617e-72,0.7427217162014719
110,8.164452310067083e-72,0.7427162816610869
93,8.170094089851489e-72,0.7427147840223984
28,8.475530701546542e-72,0.7426351981435672
124,8.538839182866463e-72,0.7426190584634399
52,8.795535425530912e-72,0.7425548107522512
179,9.372597512626238e-72,0.7424169174796167
183,9.705641790088281e-72,0.7423411169311938
176,9.733933021216055e-72,0.742334797194033
117,9.790039851624108e-72,0.7423223176656856
156,1.0135836731842136e-71,0.7422469351605069
95,1.0150803265126547e-71,0.7422437303630625
87,1.0502810159108829e-71,0.7421696758470813
88,1.0709077227488334e-71,0.7421274171197167
180,1.0900464118520522e-71,0.7420889226799489
181,1.0921676561576923e-71,0.7420846974593909
160,1.1180684992603993e-71,0.7420337529519402
177,1.1350579856903648e-71,0.7420009679269166
106,1.1834332378569765e-71,0.741910215720099
178,1.1882962677060536e-71,0.7419012970013504
120,1.2488939827554213e-71,0.7417931001202561
175,1.2496060733887715e-71,0.741791859878927
111,1.2636787192087555e-71,0.7417674924132208
199,1.2930449695102196e-71,0.7417174984027587
114,1.3104994112458022e-71,0.7416883141820382
190,1.3132688020329506e-71,0.7416837191568434
119,1.3192388323467461e-71,0.7416738461658967
184,1.3560395930554765e-71,0.7416139478197215
101,1.3579827214368142e-71,0.7416108300743525
159,1.3675056079720986e-71,0.7415956143050559
29,1.3681753408920349e-71,0.7415945481564837
198,1.373138833567349e-71,0.7415866628591138
185,1.373536091854825e-71,0.7415860329732299
191,1.374268092676131e-71,0.7415848727983213
76,1.3902362351861638e-71,0.7415597156334018
86,1.3912965414097421e-71,0.74155805532265
116,1.4094829433731331e-71,0.7415297712910852
189,1.410744772971485e-71,0.7415278223026863
157,1.432665651784451e-71,0.7414942369820848
118,1.4333026583676975e-71,0.7414932686507216
168,1.4708088912222428e-71,0.7414369938792318
192,1.4726060446412036e-71,0.7414343332610049
105,1.4743865366192835e-71,0.7414317004825687
188,1.4824317765753456e-71,0.741419843317672
75,1.4977515190724749e-71,0.7413974403034727
85,1.5178109974297558e-71,0.7413684471859425
51,1.5448260830375058e-71,0.741329995463158
204,1.5596149919705087e-71,0.7413092272399088
186,1.5732662105034805e-71,0.7412902292829106
78,1.6156165928068016e-71,0.7412323150382124
112,1.6274882330937042e-71,0.7412163505630166
102,1.6358419792037336e-71,0.7412051858675156
194,1.655040030631052e-71,0.7411797406535303
187,1.6559248859032692e-71,0.7411785749280233
30,1.6834112845959368e-71,0.7411426680890545
162,1.6942882467602352e-71,0.7411286192771852
31,1.7073777812808364e-71,0.7411118307738537
174,1.712482007774733e-71,0.7411053187081664
161,1.7193019480138196e-71,0.7410966476774513
84,1.726394536483007e-71,0.74108766609926
113,1.730269484981724e-71,0.7410827745677019
100,1.7312396694110615e-71,0.7410815515581254
158,1.7375376758305248e-71,0.7410736288102119
201,1.7376438461446796e-71,0.7410734954945919
165,1.757089793381779e-71,0.741049212884356
169,1.7757731011250259e-71,0.7410261323140244
203,1.793830174300696e-71,0.7410040530594725
200,1.799646770140735e-71,0.7409969877353748
163,1.8041345577349844e-71,0.740991551950869
230,1.8145222901309096e-71,0.740979021181943
166,1.8151942480962563e-71,0.740978213047273
193,1.8222506884957674e-71,0.740969744441927
195,1.836223543561665e-71,0.7409530708026927
68,1.837255366918393e-71,0.7409518445331955
205,1.8607984357128217e-71,0.7409240488019881
115,1.8980348414459466e-71,0.7408807903748964
231,1.9095511496480033e-71,0.7408675818615574
206,1.931328278841504e-71,0.7408428193084932
196,1.9516173654109217e-71,0.7408199966757364
202,1.989752057221226e-71,0.7407777296507015
217,1.997478420555489e-71,0.7407692639720748
212,2.0291611532246767e-71,0.7407348858537441
167,2.043326436748464e-71,0.7407196873106183
223,2.0553567187952523e-71,0.7407068613222741
228,2.060539282341881e-71,0.7407013588999124
170,2.061577947090664e-71,0.7407002577814795
213,2.0648071413711955e-71,0.7406968379299149
77,2.0662121849294583e-71,0.7406953515855973
164,2.0915633311077303e-71,0.7406687043411808
229,2.092039472200585e-71,0.7406682069268792
215,2.096738621063528e-71,0.7406633038399651
216,2.1312251471502828e-71,0.7406276505776708
207,2.1592639838786625e-71,0.7405990822722643
211,2.2275232097220206e-71,0.740531043626018
235,2.239002755670868e-71,0.740519804621527
208,2.2707664750075402e-71,0.7404890017385477
83,2.3029513041548015e-71,0.7404582232283509
12,2.3311003999282555e-71,0.7404316517704124
173,2.332222519190862e-71,0.7404305991468916
233,2.3377507603425997e-71,0.7404254206046504
218,2.364797990570664e-71,0.7404002580722093
209,2.3825621581324257e-71,0.7403838865353641
227,2.4021545960588203e-71,0.7403659698347085
219,2.4071606152689406e-71,0.7403614152210084
210,2.4076211927293866e-71,0.740360996646916
237,2.417817617241366e-71,0.7403517503873283
234,2.421329345370389e-71,0.7403485748526538
