feature_id	partial_r2	partial_r2.gen	partial_r2.vmr
ENSG00000103196.11	0.999876203310893	0.00485005816903867	6.00421143305332e-07
ENSG00000131951.10	0.999609549663982	0.00861416051716746	3.36340186844335e-06
ENSG00000228340.5	0.98845475594298	0.00031116932953128	3.59252585249783e-06
ENSG00000172554.11	0.982571030773788	0.00430081351587413	7.49587464158457e-05
ENSG00000215559.8	0.959365841197753	0.000659364860920221	2.6792736467254e-05
ENSG00000178852.15	0.941449399489643	0.0249752935536283	0.00146231843548738
ENSG00000170458.13	0.938003352276236	0.000242483363837957	1.5033155686735e-05
ENSG00000111843.13	0.895778809528869	0.00377695131250539	0.000393638362140812
ENSG00000142583.17	0.892359626858224	0.00240175830481634	0.000258526160126791
ENSG00000135773.12	0.887201747594532	0.0239505084482635	0.00270157549718652
ENSG00000248587.7	0.879015189060297	0.00260091735397048	0.000314671494339911
ENSG00000182329.11	0.87754024071641	0.0259398020393054	0.00317658191359732
ENSG00000265018.6	0.815399371990619	0.000359569011085002	6.63766652590033e-05
ENSG00000130635.15	0.776297625145899	0.00207455423500769	0.000464082709134854
ENSG00000136297.14	0.763360360941573	0.00228354498813696	0.000540377261766411
ENSG00000116830.11	0.750070343374117	0.0304500115388822	0.00761036092816699
ENSG00000136305.11	0.749172924263963	0.00299806245652254	0.000751995238843549
ENSG00000197653.15	0.742685551279927	0.00165690750056316	0.000426346240087563
ENSG00000128253.13	0.739442914873504	0.0317863404175911	0.00828215620604608
ENSG00000118515.11	0.739080557731624	0.000249745170338754	6.51633705540082e-05
ENSG00000231205.11	0.735390675413851	0.0119916992845434	0.00317311544832324
ENSG00000249898.7	0.698295690141629	0.00734575700190683	0.0022162465466476
ENSG00000237636.2	0.661153138157818	0.00944958199955758	0.00320196120627046
ENSG00000084628.9	0.615729487891503	0.024092737541618	0.00925812859321317
ENSG00000203799.11	0.60169324511866	0.00435160429116566	0.00173327338374191
ENSG00000243725.6	0.582467483243087	0.0152859803580973	0.0063823938500131
ENSG00000172954.13	0.552686015489534	0.0512985215728645	0.0229465460842541
ENSG00000119703.13	0.545244328477561	0.0021259557181812	0.000966790420248461
ENSG00000179344.16	0.544683454563107	0.0295573117053498	0.0134579330580813
ENSG00000128045.6	0.49574144458971	0.000557405978558269	0.000281076733524852
ENSG00000197134.11	0.49572312780268	0.0337388867158067	0.0170137402644667
ENSG00000149131.15	0.488848540105315	0.000113256030646822	5.78909854070002e-05
ENSG00000145476.15	0.451358376176852	0.0196445009804376	0.0107777909171027
ENSG00000215190.9	0.449512588460547	0.0434970511014536	0.0239445790704385
ENSG00000160284.14	0.447148163481786	0.0293575099997561	0.016230353318967
ENSG00000235663.1	0.438375574114858	0.0555703222922721	0.0312096503536496
ENSG00000204428.12	0.429505209809227	0.057744464006825	0.0329429158782523
ENSG00000267586.6	0.388021986901792	0.00756673660536697	0.00463067643338996
ENSG00000213185.6	0.385426918544403	0.0719264963755139	0.0442040885158044
ENSG00000196352.14	0.376279624435037	0.00932430458421708	0.00581575875714998
ENSG00000164128.6	0.353006508934229	0.0228597367199249	0.0147901008652686
ENSG00000228376.3	0.331927973964353	0.00210721423948015	0.00140777088626067
ENSG00000254860.5	0.326932962726648	0.0895648422322194	0.0602831430050951
ENSG00000131459.12	0.304237348977687	0.0385410027757834	0.0268153902643374
ENSG00000259642.2	0.292820025207267	0.0463037070938696	0.0327450544154528
ENSG00000188933.14	0.261139563720132	0.0393325026935643	0.029061230100146
ENSG00000163638.13	0.257959934984157	0.00159829258842425	0.00118599713622867
ENSG00000125804.13	0.247078257727973	0.0164751001995593	0.0124044611463584
ENSG00000164122.8	0.241495659655928	0.0339858368225262	0.0257784047401115
ENSG00000113946.3	0.24090355853208	0.0211489437864906	0.0160540879691301
ENSG00000170412.16	0.238347503108805	0.0569222101868456	0.0433549435173764
ENSG00000183196.8	0.20840772784353	0.0114924480417803	0.00909733305803304
ENSG00000168038.10	0.206153292595626	0.0888806804855116	0.0705576355552836
ENSG00000091536.16	0.19265302271866	0.0240897593824012	0.0194487944208164
ENSG00000151773.12	0.179798850652969	0.028668719417048	0.0235141166161703
ENSG00000164236.11	0.170730244047783	0.0333991182847011	0.0276968786689733
ENSG00000134871.17	0.167656763865197	0.0520012393810537	0.0432828798694468
ENSG00000166435.15	0.167047104009898	0.00691025681791092	0.00575591842851425
ENSG00000135077.8	0.144579965538792	0.0188754408374263	0.0161464302516217
ENSG00000174125.7	0.142023901593779	0.0103835323753044	0.00890882259503835
ENSG00000275340.1	0.138933321013665	0.0861029608777783	0.0741403905739189
ENSG00000180875.4	0.131190132869032	0.033129281517205	0.0287830466731073
ENSG00000251450.1	0.125249871115836	0.0510161505759699	0.0446263842915036
ENSG00000177426.20	0.111397429743943	0.0132773452634218	0.0117982831272537
ENSG00000142609.17	0.0939946364558687	0.00827873235840623	0.0075005759200624
ENSG00000180828.2	0.0901249221685819	0.0360021358452759	0.0327574461543177
ENSG00000160321.14	0.0878279290474698	0.0434054938917204	0.039593279253928
ENSG00000125869.9	0.0847635870837144	0.0172972240988689	0.0158310493376579
ENSG00000170703.15	0.0837446214169593	0.00814952306948861	0.00746704434530551
ENSG00000172568.4	0.07946318658625	0.0358587434051337	0.0330092933871831
ENSG00000197054.11	0.0787532513499455	0.00824398851175075	0.00759474761235878
ENSG00000151725.11	0.0722385239801272	0.0152039460627441	0.014105635440498
ENSG00000263400.6	0.0673586308349904	0.0759560273814618	0.0708397333733815
ENSG00000132470.13	0.0666355388823854	0.00647762944208665	0.0060459891135328
ENSG00000138759.17	0.0632250776757468	0.136584813165688	0.12794922774396
ENSG00000182718.16	0.0631307738867366	0.014795479393232	0.013861429329112
ENSG00000166741.7	0.0618177533335852	0.0268696870925035	0.0252086634036685
ENSG00000106399.11	0.0519210430202274	0.084991453756425	0.080578608829586
ENSG00000164669.12	0.045360647062127	0.0452410063537743	0.0431888450318253
ENSG00000145681.10	0.042827368617499	0.000962166134331519	0.000920959090625229
ENSG00000233672.6	0.0352565989935242	0.00109083105432359	0.00105237206127162
ENSG00000184979.9	0.0331169626858133	0.00931811232318755	0.00900952474507833
ENSG00000197165.10	0.0317121777960876	0.0612970329715897	0.059353170563622
ENSG00000260455.1	0.0311665010850571	0.00879583449516814	0.0085216991098305
ENSG00000171772.15	0.0302795377061611	0.0175469943733748	0.0170156794956164
ENSG00000196275.13	0.0289069104402821	0.0235099478717508	0.0228303479141664
ENSG00000163393.12	0.023930975586932	0.0372608774889444	0.0363691883394088
ENSG00000140795.12	0.023157691063172	0.0119278118584273	0.0116515912763502
ENSG00000244026.6	0.010216563114611	0.13654177586061	0.135146788189749
ENSG00000174871.10	0.0082954367757646	0.0184996785380422	0.0183462156243579
ENSG00000172673.10	0.00704455765027141	0.000816058865653902	0.000810310091928788
ENSG00000231889.7	0.00618607777525364	0.0734572854680215	0.0730028729869573
ENSG00000176723.9	0.000292999943868358	0.0655008419183102	0.0654816501753048
ENSG00000154162.14	0.00023747607438988	0.0740007581089614	0.0739831846994238
ENSG00000265972.5	0	0.0498404418903226	0.0498404418903226
ENSG00000278175.2	0	0.108506305492508	0.108506305492508
ENSG00000134115.12	-0.000752889240552179	0.077704475143098	0.077762978006376
ENSG00000103599.19	-0.000999058544496716	0.0868415483681311	0.0869283081590456
ENSG00000182919.14	-0.00110389918865719	0.0646161320452397	0.0646874617409786
